S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,487.27,6.229,2.332,21-01-2021,37,60,58,676.0,1379.0
2,PONG DAM(BEAS),423.67,407.52,6.157,2.473,21-01-2021,40,68,49,0.0,396.0
3,KOL DAM,642.0,640.08,0.089,0.06,21-01-2021,67,92,83,0.0,800.0
4,THEIN DAM,527.91,493.53,2.344,0.374,21-01-2021,16,59,41,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,276.6,1.711,1.202,21-01-2021,70,77,65,63.0,140.0
6,JHAKAM,359.5,353.2,0.132,0.077,21-01-2021,58,64,54,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.43,1.436,0.499,21-01-2021,35,34,37,229.0,172.0
8,BISALPUR,315.5,312.1,1.076,0.514,21-01-2021,48,91,53,81.8,0.0
9,TENUGHAT,269.14,259.67,0.821,0.403,21-01-2021,49,51,48,0.0,0.0
10,MAITHON,146.3,148.93,0.471,0.471,21-01-2021,100,100,81,342.0,0.0
11,PANCHET HILL,124.97,127.71,0.184,0.184,21-01-2021,100,100,80,0.0,80.0
12,KONAR,425.81,424.22,0.176,0.148,21-01-2021,84,93,76,0.0,0.0
13,TILAIYA,368.81,365.71,0.142,0.045,21-01-2021,32,85,51,0.0,4.0
14,GETALSUD,590.06,586.34,0.218,0.109,21-01-2021,50,51,48,0.0,130.0
15,HIRAKUD,192.02,190.12,5.378,3.641,21-01-2021,68,80,76,153.0,307.0
16,BALIMELA,462.08,455.07,2.676,1.572,21-01-2021,59,78,71,0.0,360.0
17,SALANADI,82.3,69.9,0.558,0.215,21-01-2021,39,59,38,42.0,0.0
18,RENGALI,123.5,118.37,3.432,1.791,21-01-2021,52,92,71,3.0,200.0
19,MACHKUND(JALAPUT),838.16,836.03,0.893,0.711,21-01-2021,80,79,80,0.0,115.0
20,UPPER KOLAB,858.0,851.54,0.935,0.392,21-01-2021,42,81,70,89.0,320.0
21,UPPER INDRAVATI,642.0,637.7,1.456,1.009,21-01-2021,69,83,69,128.0,600.0
22,SAPUA,168.5,168.5,0.006,0.006,21-01-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,145.5,0.059,0.045,21-01-2021,76,90,58,9.95,0.0
24,MAYURAKSHI,121.31,116.95,0.48,0.283,21-01-2021,59,76,44,227.0,0.0
25,KANGSABATI,134.14,127.89,0.914,0.424,21-01-2021,46,78,47,341.0,0.0
26,GUMTI,93.55,92.4,0.312,0.258,21-01-2021,83,36,39,0.0,15.0
27,DOYANG HEP,333.0,322.6,0.535,0.364,20-01-2021,68,51,50,0.0,75.0
28,UKAI,105.16,103.38,6.615,5.704,20-01-2021,86,91,63,348.0,300.0
29,SABARMATI(DHAROI),189.59,187.03,0.735,0.499,21-01-2021,68,76,51,95.0,1.0
30,KADANA,127.7,125.73,1.472,0.992,21-01-2021,67,69,62,200.0,120.0
31,SHETRUNJI,55.53,55.22,0.3,0.275,21-01-2021,92,82,55,36.0,0.0
32,BHADAR,107.89,106.79,0.188,0.142,21-01-2021,76,82,40,27.0,0.0
33,DAMANGANGA,79.86,77.05,0.502,0.354,20-01-2021,71,73,70,51.0,1.0
34,DANTIWADA,184.1,174.65,0.399,0.12,21-01-2021,30,14,21,45.0,0.0
35,PANAM,127.41,124.05,0.697,0.351,21-01-2021,50,69,63,36.0,2.0
36,SARDAR SAROVAR,138.68,133.86,5.76,4.258,20-01-2021,74,62,23,2120.0,1450.0
37,KARJAN,115.25,112.11,0.523,0.426,20-01-2021,81,73,70,51.0,3.0
38,SUKHI(GUJ),147.82,146.8,0.167,0.144,21-01-2021,86,81,63,20.7,0.0
39,WATRAK,136.25,133.82,0.154,0.079,21-01-2021,51,73,37,22.98,0.0
40,HATHMATI,180.74,179.31,0.153,0.106,21-01-2021,69,73,37,5.166,0.0
41,MACHCHHU-I,135.33,133.32,0.071,0.041,21-01-2021,58,70,48,0.0,0.0
42,MACHCHHU-II,57.3,55.99,0.091,0.061,21-01-2021,67,81,64,10.13,0.0
43,UND-I,98.0,96.77,0.066,0.049,21-01-2021,74,86,61,9.9,0.0
44,BRAHMANI(GUJ),64.62,63.12,0.071,0.037,21-01-2021,52,61,30,6.413,0.0
45,JAYAKWADI(PAITHAN),463.91,463.06,2.171,1.853,21-01-2021,85,90,41,227.0,0.0
46,KOYANA,657.9,654.66,2.652,2.289,20-01-2021,86,86,75,0.0,1920.0
47,BHIMA(UJJANI),496.83,496.99,1.517,1.517,21-01-2021,100,98,67,125.0,12.0
48,ISAPUR,441.0,439.52,0.965,0.827,21-01-2021,86,69,55,104.0,0.0
49,MULA,552.3,551.82,0.609,0.583,21-01-2021,96,96,58,139.0,0.0
50,YELDARI,461.77,460.6,0.809,0.692,20-01-2021,86,99,39,78.0,0.0
51,GIRNA,398.07,395.36,0.524,0.385,20-01-2021,73,93,37,79.0,0.0
52,KHADAKVASLA,582.47,580.34,0.056,0.029,21-01-2021,52,95,68,78.0,8.0
53,UPPER VAITARNA,603.5,602.89,0.331,0.312,21-01-2021,94,80,81,0.0,61.0
54,UPPER TAPI,214.0,213.01,0.255,0.199,20-01-2021,78,96,80,45.0,0.0
55,PENCH(TOTLADOH),490.0,488.12,1.091,0.875,21-01-2021,80,88,48,127.0,160.0
56,UPPER WARDHA,342.5,340.72,0.564,0.415,21-01-2021,74,80,61,70.0,0.0
57,BHATSA,142.07,132.5,0.942,0.7,21-01-2021,74,76,72,29.38,15.0
58,DHOM,747.7,744.97,0.331,0.27,21-01-2021,82,79,63,36.2,2.0
59,DUDHGANGA,646.0,641.35,0.664,0.528,21-01-2021,80,85,77,2.441,24.0
60,MANIKDOH,711.25,700.71,0.288,0.129,21-01-2021,45,67,42,2.2,6.0
61,BHANDARDARA,744.91,744.36,0.304,0.295,21-01-2021,97,98,77,63.74,46.0
62,URMODI,696.0,695.35,0.273,0.263,21-01-2021,96,98,79,37.0,3.0
63,BHATGHAR,623.28,622.7,0.673,0.647,21-01-2021,96,93,70,60.66,14.09
64,NIRA DEOGHAR,667.1,662.55,0.332,0.269,21-01-2021,81,99,66,0.0,6.0
65,THOKARWADI,667.14,660.78,0.353,0.195,21-01-2021,55,83,61,0.0,72.0
66,KANHER,690.78,685.96,0.272,0.191,21-01-2021,70,80,68,44.78,4.0
67,MULSHI,607.1,601.51,0.572,0.348,21-01-2021,61,57,53,0.0,300.0
68,PRIYADARSHINI JURALA,118.6,115.2,0.276,0.232,21-01-2021,84,87,84,18.32,6.0
69,TILLARI,113.2,105.88,0.447,0.337,21-01-2021,75,89,77,21.26,10.0
70,MATATILA,308.46,302.33,0.707,0.122,21-01-2021,17,36,39,0.0,30.0
71,RIHAND,268.22,261.73,5.649,2.924,21-01-2021,52,49,41,0.0,300.0
72,SHARDA SAGAR,190.5,188.26,0.33,0.281,20-01-2021,85,100,67,126.5,0.0
73,SIRSI,217.93,213.06,0.19,0.06,21-01-2021,32,77,39,80.57,0.0
74,MAUDAHA,147.8,143.3,0.179,0.049,21-01-2021,27,64,44,41.7,0.0
75,JIRGO,98.2,94.2,0.147,0.066,21-01-2021,45,70,43,13.14,0.0
76,RANGAWAN,233.17,223.75,0.155,0.018,21-01-2021,12,72,27,20.24,0.0
77,MEJA,178.0,166.3,0.299,0.092,21-01-2021,31,1,36,71.05,0.0
78,RAMGANGA,365.3,353.89,2.196,1.393,21-01-2021,63,65,63,1897.0,198.0
79,TEHRI,830.0,800.4,2.615,1.5,21-01-2021,57,64,61,2351.0,1000.0
80,GANDHI SAGAR,399.9,397.33,6.827,5.093,21-01-2021,75,87,51,220.0,115.0
81,TAWA,355.4,349.85,1.944,1.142,21-01-2021,59,73,49,247.0,0.0
82,BARGI,422.76,420.6,3.18,2.618,21-01-2021,82,88,70,157.0,90.0
83,BANSAGAR,341.64,338.49,5.166,3.758,21-01-2021,73,84,69,488.0,425.0
84,INDIRA SAGAR,262.13,257.8,9.745,6.266,21-01-2021,64,78,55,2380.0,1000.0
85,BARNA DAM,348.55,346.66,0.456,0.333,21-01-2021,73,80,48,546.0,0.0
86,OMKARESHWAR,196.6,196.27,0.299,0.245,21-01-2021,82,0,0,132.5,520.0
87,SANJAY SAROVAR,519.38,513.75,0.508,0.181,21-01-2021,36,56,32,12.65,3.45
88,KOLAR DAM,462.2,454.79,0.27,0.147,21-01-2021,54,63,34,25.68,0.0
89,MINIMATA BANGO,359.66,356.53,3.046,2.369,21-01-2021,78,83,68,0.0,120.0
90,MAHANADI,348.7,347.74,0.767,0.675,21-01-2021,88,85,77,319.0,10.0
91,DUDHAWA,425.1,424.46,0.284,0.259,21-01-2021,91,69,39,324.5,0.0
92,TANDULA,332.2,328.49,0.312,0.156,21-01-2021,50,63,63,246.4,0.0
93,SRISAILAM,269.75,265.79,8.288,4.144,21-01-2021,50,50,38,0.0,770.0
94,NAGARJUNA SAGAR,179.83,172.76,5.108,3.31,21-01-2021,65,54,35,895.0,810.0
95,SOMASILA,100.58,100.13,1.994,1.994,21-01-2021,100,91,59,168.0,0.0
96,YELERU,86.56,85.29,0.508,0.436,21-01-2021,86,80,55,66.6,0.0
97,SRIRAMSAGAR,332.54,331.07,2.3,2.001,21-01-2021,87,91,58,411.0,27.0
98,LOWER MANAIR,280.42,277.17,0.621,0.448,21-01-2021,72,67,60,199.0,60.0
99,NIZAM SAGAR,428.24,427.52,0.482,0.411,21-01-2021,85,21,38,93.62,10.0
100,SINGUR,523.6,522.89,0.822,0.712,21-01-2021,87,2,46,16.19,15.0
101,KRISHNARAJA SAGARA,752.5,750.16,1.163,0.994,20-01-2021,85,92,60,79.0,0.0
102,TUNGABHADRA,497.74,493.28,3.276,1.527,21-01-2021,47,49,32,529.0,72.0
103,GHATAPRABHA(HIDKAL),662.95,657.28,1.391,0.994,21-01-2021,71,78,44,317.0,0.0
104,BHADRA,657.76,654.84,1.785,1.459,21-01-2021,82,89,73,106.0,39.0
105,LINGANAMAKKI,554.43,550.45,4.294,3.16,21-01-2021,74,76,60,0.0,55.0
106,NARAYANPUR,492.25,491.29,0.863,0.619,21-01-2021,72,76,71,425.0,0.0
107,MALAPRABHA(RENUKA),633.83,630.13,0.972,0.56,21-01-2021,58,66,26,215.0,0.0
108,KABINI,696.66,692.48,0.444,0.249,20-01-2021,56,76,46,85.0,0.0
109,HEMAVATHY,890.63,880.68,0.927,0.35,20-01-2021,38,54,27,265.0,0.0
110,HARANGI,871.42,860.18,0.22,0.069,20-01-2021,31,40,20,53.0,0.0
111,SUPA,564.0,554.38,4.12,3.028,21-01-2021,73,81,59,0.0,0.0
112,VANI VILAS SAGAR,652.28,644.93,0.802,0.339,21-01-2021,42,37,18,123.0,0.0
113,ALMATTI,519.6,517.04,3.105,2.058,21-01-2021,66,68,44,0.0,290.0
114,GERUSOPPA,55.0,47.84,0.13,0.091,21-01-2021,70,90,85,83.0,240.0
115,MANI DAM,594.36,585.18,0.884,0.453,21-01-2021,51,55,53,0.0,469.0
116,TATTIHALLA,468.3,449.9,0.249,0.001,21-01-2021,0,3,23,0.0,0.0
117,KALLADA(PARAPPAR),115.82,110.98,0.507,0.381,20-01-2021,75,88,76,62.0,0.0
118,IDAMALAYAR,169.0,158.89,1.018,0.729,20-01-2021,72,69,64,33.0,75.0
119,IDUKKI,732.43,727.06,1.46,1.165,20-01-2021,80,71,61,0.0,780.0
120,KAKKI,981.46,978.75,0.447,0.399,20-01-2021,89,70,70,23.0,300.0
121,PERIYAR,867.41,865.86,0.173,0.134,20-01-2021,77,34,36,84.0,140.0
122,MALAMPUZHA,115.06,110.14,0.224,0.123,21-01-2021,55,57,40,21.17,2.5
123,LOWER BHAWANI,278.89,278.24,0.792,0.767,20-01-2021,97,100,45,105.0,8.0
124,METTUR(STANLEY),240.79,236.49,2.647,2.057,20-01-2021,78,82,41,122.0,360.0
125,VAIGAI,279.2,278.96,0.172,0.167,20-01-2021,97,48,38,61.0,6.0
126,PARAMBIKULAM,556.26,553.61,0.38,0.324,20-01-2021,85,93,59,101.0,0.0
127,ALIYAR,320.04,319.23,0.095,0.09,20-01-2021,95,55,48,0.0,60.0
128,SHOLAYAR,1002.79,973.18,0.143,0.017,20-01-2021,12,20,20,0.0,95.0
