S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,487.34,6.229,2.338,02-04-2020,38,51,29,676.0,1379.0
*2,PONG DAM(BEAS),423.67,414.39,6.157,3.719,02-04-2020,60,44,26,0.0,396.0
*3,KOL DAM,642.0,641.15,0.089,0.076,01-04-2020,85,55,51,0.0,800.0
*4,THEIN DAM,527.91,509.24,2.344,1.061,02-04-2020,45,72,36,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,271.75,1.711,0.747,02-04-2020,44,30,31,63.0,140.0
6,JHAKAM,359.5,347.15,0.132,0.04,24-03-2020,30,26,22,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.75,1.436,0.545,12-03-2020,38,30,27,229.0,172.0
8,BISALPUR,315.5,314.0,1.076,0.801,02-04-2020,74,20,36,81.8,0.0
9,TENUGHAT,269.14,260.56,0.821,0.317,02-04-2020,39,38,40,0.0,0.0
10,MAITHON,146.3,148.72,0.471,0.471,02-04-2020,100,28,54,342.0,0.0
*14,HIRAKUD,192.02,190.06,5.378,3.609,30-03-2020,67,48,47,153.0,307.0
*15,BALIMELA,462.08,453.73,2.676,1.4,02-04-2020,52,50,34,0.0,360.0
16,SALANADI,82.3,74.45,0.558,0.321,17-03-2020,58,54,32,42.0,0.0
*17,RENGALI,123.5,120.52,3.432,2.487,02-04-2020,72,31,46,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,833.23,0.893,0.519,02-04-2020,58,52,52,0.0,115.0
*19,UPPER KOLAB,858.0,853.28,0.935,0.522,02-04-2020,56,39,37,89.0,320.0
*20,UPPER INDRAVATI,642.0,636.11,1.456,0.854,02-04-2020,59,47,44,128.0,600.0
21,SAPUA,168.5,168.47,0.006,0.006,02-04-2020,100,67,67,0.0,0.0
22,HARIHARJHOR,147.5,145.35,0.059,0.043,02-04-2020,73,7,36,9.95,0.0
23,MAYURAKSHI,121.31,116.25,0.48,0.255,24-03-2020,53,20,33,227.0,0.0
24,KANGSABATI,134.14,129.34,0.914,0.531,24-03-2020,58,36,26,341.0,0.0
25,GUMTI,93.55,87.3,0.312,0.071,19-03-2020,23,41,22,0.0,15.0
*26,DOYANG HEP,333.0,307.3,0.535,0.174,02-04-2020,33,32,37,0.0,75.0
*27,UKAI,105.16,101.05,6.615,4.522,01-04-2020,68,16,40,348.0,300.0
28,SABARMATI(DHAROI),189.59,185.01,0.735,0.343,02-04-2020,47,14,22,95.0,1.0
*29,KADANA,127.7,122.76,1.472,0.732,01-04-2020,50,43,54,200.0,120.0
30,SHETRUNJI,55.53,52.77,0.3,0.129,02-04-2020,43,13,21,36.0,0.0
31,BHADAR,107.89,105.28,0.188,0.094,02-04-2020,50,9,20,27.0,0.0
32,DAMANGANGA,79.86,73.75,0.502,0.234,01-04-2020,47,21,43,51.0,1.0
33,DANTIWADA,184.1,165.59,0.399,0.013,01-04-2020,3,7,9,45.0,0.0
34,PANAM,127.41,124.35,0.697,0.366,01-04-2020,53,47,45,36.0,2.0
*35,SARDAR SAROVAR,138.68,122.03,5.76,1.586,02-04-2020,28,18,13,2120.0,1450.0
36,KARJAN,115.25,105.93,0.523,0.277,01-04-2020,53,53,53,51.0,3.0
