S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,483.4,6.229,1.966,06-05-2020,32,55,28,676.0,1379.0
*2,PONG DAM(BEAS),423.67,413.1,6.157,3.472,06-05-2020,56,45,27,0.0,396.0
*3,KOL DAM,642.0,639.01,0.089,0.044,06-05-2020,49,73,45,0.0,800.0
*4,THEIN DAM,527.91,512.09,2.344,1.263,06-05-2020,54,79,51,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,270.5,1.711,0.64,06-05-2020,37,27,27,63.0,140.0
6,JHAKAM,359.5,346.7,0.132,0.038,06-05-2020,29,23,21,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.3,1.436,0.481,06-05-2020,33,25,27,229.0,172.0
8,BISALPUR,315.5,313.67,1.076,0.736,06-05-2020,68,20,32,81.8,0.0
9,TENUGHAT,269.14,260.25,0.821,0.304,06-05-2020,37,36,35,0.0,0.0
10,MAITHON,146.3,147.29,0.471,0.471,06-05-2020,100,22,28,342.0,0.0
*14,HIRAKUD,192.02,187.89,5.378,2.487,06-05-2020,46,31,30,153.0,307.0
*15,BALIMELA,462.08,450.22,2.676,0.969,05-05-2020,36,42,29,0.0,360.0
16,SALANADI,82.3,73.89,0.558,0.307,06-05-2020,55,55,29,42.0,0.0
*17,RENGALI,123.5,115.92,3.432,1.181,05-05-2020,34,21,32,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,830.92,0.893,0.389,05-05-2020,44,41,41,0.0,115.0
*19,UPPER KOLAB,858.0,851.32,0.935,0.376,05-05-2020,40,27,30,89.0,320.0
*20,UPPER INDRAVATI,642.0,633.68,1.456,0.637,05-05-2020,44,30,33,128.0,600.0
21,SAPUA,168.5,168.22,0.006,0.006,06-05-2020,100,67,50,0.0,0.0
22,HARIHARJHOR,147.5,144.78,0.059,0.037,06-05-2020,63,0,22,9.95,0.0
23,MAYURAKSHI,121.31,113.07,0.48,0.149,06-05-2020,31,16,20,227.0,0.0
24,KANGSABATI,134.14,127.48,0.914,0.401,06-05-2020,44,33,22,341.0,0.0
25,GUMTI,93.55,85.35,0.312,0.024,06-05-2020,8,32,17,0.0,15.0
*26,DOYANG HEP,333.0,306.25,0.535,0.167,06-05-2020,31,32,33,0.0,75.0
*27,UKAI,105.16,99.16,6.615,3.67,04-05-2020,55,10,29,348.0,300.0
28,SABARMATI(DHAROI),189.59,184.41,0.735,0.302,06-05-2020,41,11,18,95.0,1.0
*29,KADANA,127.7,121.52,1.472,0.636,06-05-2020,43,39,50,200.0,120.0
30,SHETRUNJI,55.53,50.47,0.3,0.061,06-05-2020,20,9,12,36.0,0.0
31,BHADAR,107.89,104.53,0.188,0.074,06-05-2020,39,5,16,27.0,0.0
32,DAMANGANGA,79.86,70.75,0.502,0.147,04-05-2020,29,13,25,51.0,1.0
33,DANTIWADA,184.1,165.23,0.399,0.011,06-05-2020,3,6,5,45.0,0.0
34,PANAM,127.41,123.05,0.697,0.303,06-05-2020,43,38,41,36.0,2.0
*35,SARDAR SAROVAR,138.68,120.8,5.76,1.363,06-05-2020,24,20,15,2120.0,1450.0
36,KARJAN,115.25,103.15,0.523,0.223,04-05-2020,43,41,42,51.0,3.0
37,SUKHI(GUJ),147.82,142.54,0.167,0.06,04-05-2020,36,4,10,20.7,0.0
38,WATRAK,136.25,133.18,0.154,0.068,04-05-2020,44,1,27,22.98,0.0
39,HATHMATI,180.74,177.85,0.153,0.056,04-05-2020,37,8,14,5.166,0.0
40,MACHCHHU-I,135.33,129.85,0.071,0.019,06-05-2020,27,14,13,0.0,0.0
41,MACHCHHU-II,57.3,56.07,0.091,0.063,06-05-2020,69,21,23,10.13,0.0
42,UND-I,98.0,94.08,0.066,0.02,04-05-2020,30,0,8,9.9,0.0
43,BRAHMANI(GUJ),64.62,62.36,0.071,0.029,06-05-2020,41,7,4,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,460.78,2.171,1.112,06-05-2020,51,0,12,227.0,0.0
*45,KOYANA,657.9,640.92,2.652,1.161,06-05-2020,44,34,32,0.0,1920.0
46,BHIMA(UJJANI),496.83,491.63,1.517,0.121,04-05-2020,8,0,9,125.0,12.0
47,ISAPUR,441.0,434.62,0.965,0.424,06-05-2020,44,12,23,104.0,0.0
48,MULA,552.3,542.84,0.609,0.21,06-05-2020,34,6,20,139.0,0.0
49,YELDARI,461.77,459.16,0.809,0.558,06-05-2020,69,0,11,78.0,0.0
50,GIRNA,398.07,390.52,0.524,0.21,06-05-2020,40,18,14,79.0,0.0
51,KHADAKVASLA,582.47,581.01,0.056,0.037,06-05-2020,66,32,50,78.0,8.0
*52,UPPER VAITARNA,603.5,595.12,0.331,0.095,06-05-2020,29,30,39,0.0,61.0
53,UPPER TAPI,214.0,211.24,0.255,0.113,06-05-2020,44,2,27,45.0,0.0
*54,PENCH(TOTLADOH),490.0,487.39,1.091,0.824,06-05-2020,76,1,23,127.0,160.0
55,UPPER WARDHA,342.5,339.0,0.564,0.294,06-05-2020,52,17,33,70.0,0.0
56,BHATSA,142.07,118.38,0.942,0.42,06-05-2020,45,36,40,29.38,15.0
57,DHOM,747.7,737.51,0.331,0.135,06-05-2020,41,10,27,36.2,2.0
58,DUDHGANGA,646.0,630.73,0.664,0.253,06-05-2020,38,19,30,2.441,24.0
59,MANIKDOH,711.25,689.01,0.288,0.026,06-05-2020,9,3,5,2.2,6.0
60,BHANDARDARA,744.91,733.77,0.304,0.148,06-05-2020,49,8,28,63.74,46.0
61,URMODI,696.0,691.08,0.273,0.199,06-05-2020,73,21,55,37.0,3.0
62,BHATGHAR,623.28,610.23,0.673,0.285,06-05-2020,42,8,16,60.66,14.09
63,NIRA DEOGHAR,667.1,649.9,0.332,0.127,06-05-2020,38,6,15,0.0,6.0
*64,THOKARWADI,667.14,659.62,0.353,0.173,06-05-2020,49,44,31,0.0,72.0
65,KANHER,690.78,677.4,0.272,0.085,06-05-2020,31,32,29,44.78,4.0
*66,MULSHI,607.1,594.7,0.572,0.122,06-05-2020,21,17,16,0.0,300.0
67,SURYA,118.6,106.0,0.276,0.112,06-05-2020,41,57,42,18.32,6.0
68,TILLARI,113.2,99.76,0.447,0.255,06-05-2020,57,35,49,21.26,10.0
69,MATATILA,308.46,303.25,0.707,0.176,06-05-2020,25,27,40,0.0,30.0
