S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,502.93,6.229,4.328,15-12-2022,69.0,53.0,66.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,416.6,6.157,4.21,15-12-2022,68.0,45.0,58.0,0.0,396.0
*3,KOL DAM,642.0,641.26,0.089,0.078,15-12-2022,88.0,88.0,94.0,0.0,800.0
*4,THEIN DAM,527.91,519.05,2.344,1.66,15-12-2022,71.0,40.0,50.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,278.25,1.711,1.381,15-12-2022,81.0,88.0,87.0,63.0,140.0
6,JHAKAM,359.5,356.8,0.132,0.105,15-12-2022,80.0,95.0,80.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,350.78,1.436,1.05,15-12-2022,73.0,95.0,49.0,229.0,172.0
8,BISALPUR,315.5,315.02,1.076,1.0,15-12-2022,93.0,47.0,63.0,81.8,0.0
9,JAWAI DAM,313.4,311.21,0.193,0.14,15-12-2022,73.0,12.0,44.0,38.67,0.0
10,JAISAMAND,295.54,298.91,0.296,0.277,15-12-2022,94.0,68.0,63.0,16.0,0.0
11,TENUGHAT,269.14,260.53,0.821,0.439,15-12-2022,53.0,50.0,48.0,0.0,0.0
$12,MAITHON,146.3,147.27,0.471,0.471,15-12-2022,100.0,100.0,83.0,342.0,0.0
*$13,PANCHET HILL,124.97,127.1,0.184,0.184,15-12-2022,100.0,100.0,86.0,0.0,80.0
$14,KONAR,425.81,425.23,0.176,0.165,15-12-2022,94.0,97.0,87.0,0.0,0.0
$15,TILAIYA,368.81,367.17,0.142,0.087,15-12-2022,61.0,96.0,80.0,0.0,4.0
16,GETALSUD,590.06,587.01,0.218,0.126,15-12-2022,58.0,53.0,55.0,0.0,130.0
*17,HIRAKUD,192.02,191.29,5.378,4.353,14-12-2022,81.0,84.0,85.0,153.0,307.0
*18,BALIMELA,462.08,451.35,2.676,1.099,15-12-2022,41.0,43.0,69.0,0.0,360.0
19,SALANADI,82.3,73.55,0.558,0.299,15-12-2022,54.0,64.0,44.0,42.0,0.0
*20,RENGALI,123.5,121.71,3.432,2.844,15-12-2022,83.0,85.0,82.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,834.91,0.893,0.631,15-12-2022,71.0,55.0,78.0,0.0,115.0
*22,UPPER KOLAB,858.0,855.59,0.935,0.707,15-12-2022,76.0,46.0,75.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,638.12,1.456,1.05,15-12-2022,72.0,34.0,70.0,128.0,600.0
24,SAPUA,168.5,168.52,0.006,0.006,15-12-2022,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,144.5,0.059,0.034,15-12-2022,58.0,42.0,63.0,9.95,0.0
26,MANDIRA DAM,210.31,209.66,0.309,0.255,15-12-2022,83.0,100.0,95.0,0.0,0.0
27,MAYURAKSHI,121.31,113.63,0.48,0.165,15-12-2022,34.0,58.0,52.0,227.0,0.0
28,KANGSABATI,134.14,128.38,0.914,0.458,15-12-2022,50.0,95.0,59.0,341.0,0.0
29,GUMTI,93.55,92.0,0.312,0.24,14-12-2022,77.0,78.0,66.0,0.0,15.0
*30,DOYANG HEP,333.0,317.38,0.535,0.291,14-12-2022,54.0,51.0,57.0,0.0,75.0
31,CHANDAN DAM,152.39,148.16,0.14,0.08,15-12-2022,60.29,99.26,52.94,75.0,0.0
*32,UKAI,105.16,103.95,6.615,6.025,15-12-2022,91.0,96.0,71.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,188.15,0.735,0.601,15-12-2022,82.0,37.0,63.0,95.0,1.0
*34,KADANA,127.7,126.6,1.472,1.078,15-12-2022,73.0,73.0,70.0,200.0,120.0
35,SHETRUNJI,55.53,54.95,0.3,0.3,15-12-2022,100.0,98.0,64.0,36.0,0.0
36,BHADAR,107.89,107.13,0.188,0.154,15-12-2022,82.0,97.0,55.0,27.0,0.0
37,DAMANGANGA,79.86,78.85,0.502,0.431,15-12-2022,86.0,94.0,83.0,51.0,1.0
38,DANTIWADA,184.1,180.84,0.399,0.282,15-12-2022,71.0,12.0,30.0,45.0,0.0
39,PANAM,127.41,122.15,0.697,0.263,15-12-2022,38.0,47.0,66.0,36.0,2.0
*40,SARDAR SAROVAR,138.68,133.11,5.76,4.006,15-12-2022,70.0,49.0,37.0,2120.0,1450.0
41,KARJAN,115.25,113.66,0.523,0.478,15-12-2022,91.0,97.0,80.0,51.0,3.0
42,SUKHI(GUJ),147.82,145.62,0.167,0.12,15-12-2022,72.0,97.0,71.0,20.7,0.0
43,WATRAK,136.25,135.4,0.154,0.114,15-12-2022,74.0,29.0,58.0,22.98,0.0
44,HATHMATI,180.74,180.11,0.153,0.129,15-12-2022,84.0,31.0,48.0,5.166,0.0
45,MACHCHHU-I,135.33,134.2,0.071,0.048,15-12-2022,68.0,75.0,55.0,0.0,0.0
46,MACHCHHU-II,57.3,54.88,0.091,0.045,15-12-2022,49.0,82.0,58.0,10.13,0.0
47,UND-I,98.0,97.37,0.066,0.057,15-12-2022,86.0,94.0,58.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,60.5,0.071,0.015,15-12-2022,21.0,18.0,37.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,463.6,2.171,2.05,15-12-2022,94.0,96.0,59.0,227.0,0.0
*50,KOYANA,657.9,656.95,2.652,2.538,14-12-2022,96.0,92.0,85.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,497.25,1.517,1.517,15-12-2022,100.0,100.0,69.0,125.0,12.0
52,ISAPUR,441.0,440.42,0.965,0.909,15-12-2022,94.0,95.0,62.0,104.0,0.0
53,MULA,552.3,552.23,0.609,0.606,15-12-2022,100.0,98.0,75.0,139.0,0.0
54,YELDARI,461.77,461.74,0.809,0.806,15-12-2022,100.0,99.0,50.0,78.0,0.0
55,GIRNA,398.07,398.07,0.524,0.523,15-12-2022,100.0,100.0,56.0,79.0,0.0
56,KHADAKVASLA,582.47,580.61,0.056,0.032,15-12-2022,57.0,38.0,70.0,78.0,8.0
*57,UPPER VAITARNA,603.5,603.26,0.331,0.325,15-12-2022,98.0,98.0,87.0,0.0,61.0
58,UPPER TAPI,214.0,214.0,0.255,0.255,15-12-2022,100.0,98.0,94.0,45.0,0.0
*59,PENCH(TOTLADOH),490.0,487.87,1.091,0.858,15-12-2022,79.0,76.0,65.0,127.0,160.0
60,UPPER WARDHA,342.5,341.58,0.564,0.484,15-12-2022,86.0,87.0,75.0,70.0,0.0
61,BHATSA,142.07,136.78,0.942,0.803,15-12-2022,85.0,86.0,82.0,29.38,15.0
62,DHOM,747.7,745.76,0.331,0.287,14-12-2022,87.0,82.0,80.0,36.2,2.0
63,DUDHGANGA,646.0,639.76,0.664,0.479,15-12-2022,72.0,91.0,86.0,2.441,24.0
64,MANIKDOH,711.25,709.59,0.288,0.258,15-12-2022,90.0,66.0,56.0,2.2,6.0
65,BHANDARDARA,744.91,744.59,0.304,0.301,15-12-2022,99.0,100.0,81.0,63.74,46.0
66,URMODI,696.0,695.18,0.273,0.26,15-12-2022,95.0,100.0,92.0,37.0,3.0
67,BHATGHAR,623.28,622.94,0.673,0.655,15-12-2022,97.0,98.0,86.0,60.66,14.09
68,NIRA DEOGHAR,667.1,666.95,0.332,0.33,15-12-2022,99.0,100.0,82.0,0.0,6.0
*69,THOKARWADI,667.14,664.8,0.353,0.288,15-12-2022,82.0,71.0,66.0,0.0,72.0
70,KANHER,690.78,688.91,0.272,0.238,15-12-2022,88.0,86.0,81.0,44.78,4.0
*71,MULSHI,607.1,604.02,0.572,0.441,15-12-2022,77.0,67.0,65.0,0.0,300.0
72,SURYA,118.6,117.7,0.276,0.265,15-12-2022,96.0,100.0,96.0,18.32,6.0
73,TILLARI,113.2,111.4,0.447,0.419,15-12-2022,94.0,95.0,85.0,21.26,10.0
74,DIMBHE DAM,719.15,719.15,0.354,0.354,15-12-2022,100.0,88.0,84.0,52.57,5.0
75,VEER DAM,579.85,576.32,0.266,0.167,15-12-2022,63.0,95.0,62.0,181.3,13.5
76,BARVI DAM,72.6,70.78,0.339,0.286,15-12-2022,84.0,89.0,61.0,0.0,1.1
77,CHASKAMAN,649.53,649.16,0.215,0.208,15-12-2022,97.0,76.0,79.0,55.21,3.0
78,MATATILA,308.46,305.89,0.707,0.378,15-12-2022,53.0,53.0,54.0,0.0,30.0
*79,RIHAND,268.22,260.91,5.649,2.602,15-12-2022,46.0,55.0,55.0,0.0,300.0
80,SHARDA SAGAR,190.5,189.98,0.33,0.33,15-12-2022,100.0,100.0,76.0,126.5,0.0
81,SIRSI,217.93,211.1,0.19,0.028,15-12-2022,15.0,57.0,48.0,80.57,0.0
82,MAUDAHA,147.8,147.4,0.179,0.162,15-12-2022,91.0,56.0,53.0,41.7,0.0
83,JIRGO,98.2,89.96,0.147,0.021,15-12-2022,14.0,57.0,51.0,13.14,0.0
84,RANGAWAN,233.17,230.64,0.155,0.102,15-12-2022,66.0,14.0,35.0,20.24,0.0
85,MEJA,178.0,166.9,0.299,0.099,15-12-2022,33.0,68.0,49.0,71.05,0.0
*86,RAMGANGA,365.3,359.74,2.196,1.782,15-12-2022,81.0,96.0,72.0,1897.0,198.0
*87,TEHRI,830.0,821.8,2.615,2.279,15-12-2022,87.0,77.0,78.0,2351.0,1000.0
88,NANAK SAGAR,215.19,213.97,0.176,0.122,15-12-2022,69.0,81.0,58.0,250.0,0.0
*89,GANDHI SAGAR,399.9,398.81,6.827,5.956,15-12-2022,87.0,89.0,81.0,220.0,115.0
90,TAWA,355.4,353.67,1.944,1.717,15-12-2022,88.0,85.0,73.0,247.0,0.0
*91,BARGI,422.76,422.17,3.18,3.05,15-12-2022,96.0,94.0,85.0,157.0,90.0
