S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,503.15,6.229,4.601,15-09-2016,74,94,89,676,1200
*2,PONG DAM(BEAS),423.67,417.94,6.157,4.592,11-09-2016,75,90,82,-,360
*3,THEIN DAM,527.91,520.79,2.344,1.8,15-09-2016,77,55,65,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.35,1.711,1.711,15-09-2016,100,100,86,63,140
5,JHAKAM,359.5,359.7,0.132,0.132,15-09-2016,100,95,83,28,-
*6,RANA PRATAP SAGAR,352.81,352.68,1.436,1.418,15-09-2016,99,86,79,229,172
7,TENUGHAT,269.14,259.22,0.821,0.386,15-09-2016,47,51,43,-,-
8,MAITHON,146.3,149.01,0.471,0.471,15-09-2016,100,72,87,342,-
*12,HIRAKUD,192.02,190.79,5.378,4.036,08-09-2016,75,72,79,153,307
*13,BALIMELA,462.08,457.84,2.676,1.945,14-09-2016,73,49,52,-,360
14,SALANADI,82.3,73.32,0.558,0.293,15-09-2016,53,46,54,42,-
*15,RENGALI,123.5,122.83,3.432,3.225,14-09-2016,94,58,78,3,200
*16,MACHKUND(JALAPUT),838.16,835.58,0.893,0.679,14-09-2016,76,52,76,-,115
*17,UPPER KOLAB,858.0,855.29,0.935,0.678,14-09-2016,73,44,59,89,320
*18,UPPER INDRAVATI,642.0,638.41,1.456,1.078,15-09-2016,74,30,73,128,600
19,MAYURAKSHI,121.31,119.13,0.48,0.388,15-09-2016,81,61,58,227,-
20,KANGSABATI,134.14,132.66,0.914,0.819,15-09-2016,90,41,57,341,-
21,GUMTI,93.55,92.3,0.312,0.254,14-09-2016,81,100,52,-,15
*22,UKAI,105.16,102.0,6.615,4.979,14-09-2016,75,70,78,348,300
23,SABARMATI(DHAROI),189.59,189.28,0.735,0.713,15-09-2016,97,90,69,95,1
*24,KADANA,127.7,127.64,1.472,1.242,15-09-2016,84,67,71,200,120
25,SHETRUNJI,55.53,50.52,0.3,0.062,15-09-2016,21,90,72,36,-
26,BHADAR,107.89,100.13,0.188,0.01,15-09-2016,5,70,68,27,-
27,DAMANGANGA,79.86,78.3,0.502,0.407,14-09-2016,81,77,82,51,1
28,DANTIWADA,184.1,174.95,0.399,0.127,15-09-2016,32,87,46,45,-
29,PANAM,127.41,125.25,0.697,0.415,15-09-2016,60,53,77,36,2
*30,SARDAR SAROVAR,121.92,120.97,1.566,1.394,14-09-2016,89,89,92,2120,1450
31,KARJAN,115.25,102.79,0.523,0.218,14-09-2016,42,65,87,51,3
32,JAYAKWADI(PAITHAN),463.91,461.67,2.171,1.377,15-09-2016,63,4,50,227,-
*33,KOYANA,657.9,659.21,2.652,2.652,14-09-2016,100,80,98,-,1920
34,BHIMA(UJJANI),496.83,494.64,1.517,0.847,14-09-2016,56,0,77,125,12
35,ISAPUR,441.0,432.87,0.965,0.331,14-09-2016,34,26,64,104,-
36,MULA,552.3,551.29,0.609,0.555,14-09-2016,91,44,78,139,-
37,YELDARI,461.77,450.98,0.809,0.091,15-09-2016,11,4,48,78,-
38,GIRNA,398.07,394.55,0.524,0.351,14-09-2016,67,3,43,79,-
39,KHADAKVASLA,582.47,581.47,0.056,0.043,14-09-2016,77,21,79,78,8
*40,UPPER VAITARNA,603.5,603.35,0.331,0.327,14-09-2016,99,66,91,-,61
41,UPPER TAPI,214.0,213.27,0.255,0.213,14-09-2016,84,79,71,45,-
*42,PENCH(TOTLADOH),490.0,486.49,1.091,0.764,14-09-2016,70,88,83,127,160
43,UPPER WARDHA,342.5,342.45,0.564,0.559,15-09-2016,99,100,90,70,-
44,BHATSA,142.07,140.93,0.942,0.911,14-09-2016,97,71,93,29.378,15
45,DHOM,747.7,747.12,0.331,0.331,14-09-2016,100,53,86,36.2,2
46,DUDHGANGA,646.0,645.26,0.664,0.654,14-09-2016,98,76,96,2.441,24
47,MANIKDOH,711.25,705.46,0.288,0.193,14-09-2016,67,16,56,2.2,6
48,BHANDARDARA,342.5,342.45,0.304,0.29,15-09-2016,99,100,90,70,-
49,MATATILA,308.46,308.15,0.707,0.609,14-09-2016,86,88,90,-,30
*50,RIHAND,268.22,265.36,5.649,4.414,15-09-2016,78,37,46,-,300
*51,RAMGANGA,365.3,349.06,2.196,1.128,15-09-2016,51,80,65,1897,198
*52,TEHRI,830.0,824.5,2.615,2.39,14-09-2016,91,87,78,2351,1000
*53,GANDHI SAGAR,399.9,399.3,6.827,6.251,14-09-2016,92,92,58,220,115
54,TAWA,355.4,355.37,1.944,1.944,15-09-2016,100,100,97,247,-
*55,BARGI,422.76,421.85,3.18,2.968,15-09-2016,93,88,89,157,90
*56,BANSAGAR,341.64,341.46,5.166,5.166,14-09-2016,100,70,67,488,425
*57,INDIRA SAGAR,262.13,260.87,9.745,8.71,15-09-2016,89,85,74,2380,1000
58,BARNA DAM,348.55,348.44,0.456,0.452,14-09-2016,99,84,85,546,-
*59,MINIMATA BANGO,359.66,354.29,3.046,2.027,14-09-2016,67,67,76,-,120
60,MAHANADI,348.7,347.78,0.767,0.679,15-09-2016,89,37,81,319,10
*61,SRISAILAM,269.75,265.24,8.288,3.935,15-09-2016,47,17,85,0,770
*62,NAGARJUNA SAGAR,179.83,156.64,6.841,0.19,15-09-2016,3,0,70,895,810
63,SOMASILA,100.58,86.2,1.994,0.422,15-09-2016,21,12,38,168,0
64,SRIRAMSAGAR,332.54,326.96,2.3,0.98,15-09-2016,43,10,53,411,27
65,LOWER MANAIR,280.42,270.48,0.621,0.144,15-09-2016,23,18,55,199,60
66,KRISHNARAJA SAGARA,752.5,740.98,1.163,0.278,15-09-2016,24,60,87,79,-
*67,TUNGABHADRA,497.74,491.66,3.276,1.174,15-09-2016,36,65,86,529,72
68,GHATAPRABHA(HIDKAL),662.95,659.8,1.391,1.16,14-09-2016,83,38,91,317,-
69,BHADRA,657.76,649.17,1.785,0.918,14-09-2016,51,68,93,106,39
70,LINGANAMAKKI,554.43,547.04,4.294,2.363,15-09-2016,55,46,87,-,55
71,NARAYANPUR,492.25,489.89,0.863,0.465,15-09-2016,54,80,89,425,-
72,MALAPRABHA(RENUKA),633.83,627.52,0.972,0.346,14-09-2016,36,28,71,215,-
73,KABINI,696.16,692.13,0.444,0.233,15-09-2016,52,72,59,85,-
74,HEMAVATHY,890.63,877.46,0.927,0.222,15-09-2016,24,57,90,265,-
75,HARANGI,871.42,866.97,0.22,0.12,15-09-2016,55,70,94,53,-
76,SUPA,564.0,544.88,4.12,2.137,15-09-2016,52,42,71,-,-
77,VANI VILAS SAGAR,652.28,634.06,0.802,0.041,15-09-2016,5,6,12,123,-
*79,GERUSOPPA,55.0,52.86,0.13,0.117,15-09-2016,90,72,82,83,240
80,KALLADA(PARAPPAR),115.82,100.4,0.507,0.197,09-09-2016,39,25,68,62,-
*81,IDAMALAYAR,169.0,152.46,1.018,0.572,14-09-2016,56,50,76,33,75
*82,IDUKKI,732.43,716.71,1.46,0.687,14-09-2016,47,54,65,-,780
*83,KAKKI,981.46,970.32,0.447,0.284,14-09-2016,64,47,74,23,300
*84,PERIYAR,867.41,860.53,0.173,0.033,15-09-2016,19,33,51,84,140
