S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,492.79,6.229,2.94,19-08-2021,47,65,74,676.0,1379.0
2,PONG DAM(BEAS),423.67,406.9,6.157,2.37,19-08-2021,38,55,71,0.0,396.0
3,KOL DAM,642.0,637.82,0.089,0.027,19-08-2021,30,48,55,0.0,800.0
4,THEIN DAM,527.91,507.39,2.344,0.988,19-08-2021,42,45,68,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,274.7,1.711,1.021,19-08-2021,60,42,78,63.0,140.0
6,JHAKAM,359.5,348.5,0.132,0.046,19-08-2021,35,33,83,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.37,1.436,1.158,19-08-2021,81,46,71,229.0,172.0
8,BISALPUR,315.5,310.79,1.076,0.375,19-08-2021,35,58,66,81.8,0.0
9,TENUGHAT,269.14,259.23,0.821,0.386,19-08-2021,47,41,46,0.0,0.0
10,MAITHON,146.3,147.07,0.471,0.471,19-08-2021,100,61,77,342.0,0.0
11,PANCHET HILL,124.97,126.57,0.184,0.184,19-08-2021,100,91,92,0.0,80.0
12,KONAR,425.81,423.03,0.176,0.128,19-08-2021,73,69,70,0.0,0.0
13,TILAIYA,368.81,369.82,0.142,0.142,19-08-2021,100,63,65,0.0,4.0
14,GETALSUD,590.06,589.15,0.218,0.188,19-08-2021,86,45,61,0.0,130.0
15,HIRAKUD,192.02,186.33,5.378,1.828,18-08-2021,34,45,49,153.0,307.0
16,BALIMELA,462.08,446.84,2.676,0.628,18-08-2021,23,45,39,0.0,360.0
17,SALANADI,82.3,66.9,0.558,0.156,19-08-2021,28,57,44,42.0,0.0
18,RENGALI,123.5,120.42,3.432,2.454,18-08-2021,72,68,63,3.0,200.0
19,MACHKUND(JALAPUT),838.16,827.32,0.893,0.231,18-08-2021,26,58,59,0.0,115.0
20,UPPER KOLAB,858.0,847.15,0.935,0.138,18-08-2021,15,23,37,89.0,320.0
21,UPPER INDRAVATI,642.0,631.28,1.456,0.44,18-08-2021,30,39,56,128.0,600.0
22,SAPUA,168.5,162.95,0.006,0.001,19-08-2021,17,100,67,0.0,0.0
23,HARIHARJHOR,147.5,142.37,0.059,0.014,19-08-2021,24,80,80,9.95,0.0
24,MANDIRA DAM,210.31,207.08,0.309,0.194,19-08-2021,63,61,63,0.0,0.0
25,MAYURAKSHI,121.31,117.33,0.48,0.3,19-08-2021,63,75,57,227.0,0.0
26,KANGSABATI,134.14,131.7,0.914,0.724,19-08-2021,79,73,60,341.0,0.0
27,GUMTI,93.55,90.5,0.312,0.178,18-08-2021,57,78,61,0.0,15.0
28,DOYANG HEP,333.0,309.85,0.535,0.201,19-08-2021,38,70,66,0.0,75.0
29,UKAI,105.16,99.21,6.615,3.695,19-08-2021,56,74,64,348.0,300.0
30,SABARMATI(DHAROI),189.59,182.71,0.735,0.205,19-08-2021,28,36,52,95.0,1.0
31,KADANA,127.7,118.29,1.472,0.425,19-08-2021,29,24,55,200.0,120.0
32,SHETRUNJI,55.53,54.27,0.3,0.209,19-08-2021,70,97,44,36.0,0.0
33,BHADAR,107.89,102.99,0.188,0.041,19-08-2021,22,87,45,27.0,0.0
34,DAMANGANGA,79.86,75.3,0.502,0.287,19-08-2021,57,59,58,51.0,1.0
35,DANTIWADA,184.1,167.84,0.399,0.027,19-08-2021,7,5,30,45.0,0.0
36,PANAM,127.41,120.4,0.697,0.198,19-08-2021,28,32,65,36.0,2.0
37,SARDAR SAROVAR,138.68,115.85,5.76,0.625,19-08-2021,11,26,29,2120.0,1450.0
38,KARJAN,115.25,104.32,0.523,0.253,19-08-2021,48,68,63,51.0,3.0
39,SUKHI(GUJ),147.82,144.17,0.167,0.093,19-08-2021,56,75,54,20.7,0.0
40,WATRAK,136.25,129.97,0.154,0.025,19-08-2021,16,34,54,22.98,0.0
41,HATHMATI,180.74,177.13,0.153,0.046,19-08-2021,30,34,24,5.166,0.0
42,MACHCHHU-I,135.33,128.38,0.071,0.012,18-08-2021,17,55,44,0.0,0.0
43,MACHCHHU-II,57.3,54.63,0.091,0.042,19-08-2021,46,66,51,10.13,0.0
