S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,492.04,6.229,3.143,15-12-2016,50,76,71,676,1200
*2,PONG DAM(BEAS),423.67,410.29,6.157,3.067,14-12-2016,50,61,58,-,360
*3,THEIN DAM,527.91,507.32,2.344,0.988,15-12-2016,42,33,50,348,600
*4,MAHI BAJAJ SAGAR,280.75,279.65,1.711,1.569,15-12-2016,92,75,70,63,140
5,JHAKAM,359.5,357.0,0.132,0.107,15-12-2016,81,64,63,28,-
*6,RANA PRATAP SAGAR,352.81,348.56,1.436,0.669,15-12-2016,47,29,55,229,172
7,TENUGHAT,269.14,260.3,0.821,0.429,15-12-2016,52,44,43,-,-
8,MAITHON,146.3,148.66,0.471,0.471,15-12-2016,100,33,85,342,-
*12,HIRAKUD,192.02,191.69,5.378,4.608,15-12-2016,86,72,84,153,307
*13,BALIMELA,462.08,459.0,2.676,2.114,15-12-2016,79,69,61,-,360
14,SALANADI,82.3,69.01,0.558,0.197,15-12-2016,35,6,41,42,-
*15,RENGALI,123.5,122.75,3.432,3.432,15-12-2016,100,52,68,3,200
*16,MACHKUND(JALAPUT),838.16,836.11,0.893,0.719,15-12-2016,81,85,84,-,115
*17,UPPER KOLAB,858.0,856.39,0.935,0.783,15-12-2016,84,80,61,89,320
*18,UPPER INDRAVATI,642.0,638.97,1.456,1.133,15-12-2016,78,51,71,128,600
19,MAYURAKSHI,121.31,115.32,0.48,0.22,15-12-2016,46,21,44,227,-
20,KANGSABATI,134.14,129.91,0.914,0.573,15-12-2016,63,25,44,341,-
21,GUMTI,93.55,91.8,0.312,0.232,14-12-2016,74,80,39,-,15
*22,UKAI,105.16,102.49,6.615,5.233,13-12-2016,79,56,71,348,300
23,SABARMATI(DHAROI),189.59,187.98,0.735,0.585,15-12-2016,80,68,59,95,1
*24,KADANA,127.7,126.82,1.472,1.101,15-12-2016,75,47,65,200,120
