S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,509.18,6.229,5.507,04-11-2015,88,82,84,676,1200
*2,PONG DAM(BEAS),423.67,418.24,6.157,4.66,05-11-2015,76,59,73,-,360
*3,THEIN DAM,527.91,510.58,2.344,1.141,04-11-2015,49,47,60,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.2,1.711,1.65,04-11-2015,96,100,86,63,140
5,JHAKAM,359.5,358.25,0.132,0.12,04-11-2015,91,95,83,28,-
*6,RANA PRATAP SAGAR,352.81,348.32,1.436,0.628,04-11-2015,44,63,72,229,172
7,TENUGHAT,269.14,259.16,0.821,0.384,05-11-2015,47,51,44,-,-
8,MAITHON,146.3,140.81,0.471,0.188,05-11-2015,40,83,91,342,-
*12,HIRAKUD,192.02,190.99,5.378,4.167,04-11-2015,77,88,92,153,307
*13,BALIMELA,462.08,457.5,2.676,1.898,04-11-2015,71,98,64,-,360
14,SALANADI,82.3,58.7,0.558,0.054,04-11-2015,10,48,51,42,-
*15,RENGALI,123.5,119.08,3.432,2.007,04-11-2015,58,86,81,3,200
*16,MACHKUND(JALAPUT),838.16,837.53,0.893,0.831,04-11-2015,93,98,90,-,115
*17,UPPER KOLAB,858.0,856.95,0.935,0.836,04-11-2015,89,89,66,89,320
*18,UPPER INDRAVATI,642.0,635.08,1.456,0.754,05-11-2015,52,89,78,128,600
19,MAYURAKSHI,121.31,111.18,0.48,0.103,05-11-2015,21,23,44,227,-
20,KANGSABATI,134.14,124.01,0.914,0.229,05-11-2015,25,27,46,341,-
21,GUMTI,93.55,93.0,0.312,0.287,04-11-2015,92,39,49,-,15
*22,UKAI,105.16,100.83,6.615,4.416,05-11-2015,67,77,81,348,300
23,SABARMATI(DHAROI),189.59,188.23,0.735,0.609,04-11-2015,83,67,72,95,1
