S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,495.03,6.229,3.504,25-04-2019,56,18,25,676,1200
*2,PONG DAM(BEAS),423.67,409.37,6.157,2.904,25-04-2019,47,13,25,-,360
*3,THEIN DAM,527.91,521.67,2.344,1.88,25-04-2019,80,22,37,348,600
*4,MAHI BAJAJ SAGAR,280.75,268.3,1.711,0.469,25-04-2019,27,34,25,63,140
5,JHAKAM,359.5,345.5,0.132,0.032,25-04-2019,24,30,20,28,-
*6,RANA PRATAP SAGAR,352.81,346.59,1.436,0.379,25-04-2019,26,36,26,229,172
7,TENUGHAT,269.14,257.56,0.821,0.328,25-04-2019,40,42,35,-,-
8,MAITHON,146.3,138.2,0.471,0.102,25-04-2019,22,63,39,342,-
*12,HIRAKUD,192.02,186.74,5.378,1.992,25-04-2019,37,36,33,153,307
*13,BALIMELA,462.08,451.41,2.676,1.106,24-04-2019,41,12,28,-,360
14,SALANADI,82.3,73.4,0.558,0.295,25-04-2019,53,41,24,42,-
*15,RENGALI,123.5,114.48,3.432,0.855,24-04-2019,25,51,40,3,200
*16,MACHKUND(JALAPUT),838.16,831.01,0.893,0.393,24-04-2019,44,46,41,-,115
*17,UPPER KOLAB,858.0,850.08,0.935,0.284,24-04-2019,30,29,33,89,320
*18,UPPER INDRAVATI,642.0,632.32,1.456,0.525,24-04-2019,36,32,33,128,600
19,MAYURAKSHI,121.31,110.14,0.48,0.082,25-04-2019,17,36,21,227,-
20,KANGSABATI,134.14,126.07,0.914,0.324,25-04-2019,35,46,21,341,-
21,GUMTI,93.55,88.3,0.312,0.101,24-04-2019,32,53,16,-,15
*22,UKAI,105.16,88.99,6.615,0.884,25-04-2019,13,21,34,348,300
23,SABARMATI(DHAROI),189.59,179.8,0.735,0.088,25-04-2019,12,17,19,95,1
*24,KADANA,127.7,121.08,1.472,0.608,25-04-2019,41,46,52,200,120
25,SHETRUNJI,55.53,48.72,0.3,0.031,25-04-2019,10,16,16,36,-
26,BHADAR,107.89,100.37,0.188,0.011,24-04-2019,6,21,20,27,-
27,DAMANGANGA,79.86,67.5,0.502,0.075,25-04-2019,15,38,37,51,1
28,DANTIWADA,184.1,167.41,0.399,0.024,25-04-2019,6,26,6,45,-
29,PANAM,127.41,122.65,0.697,0.285,25-04-2019,41,41,40,36,2
*30,SARDAR SAROVAR,138.68,119.21,5.76,1.105,25-04-2019,19,0,13,2120,1450
31,KARJAN,115.25,102.78,0.523,0.225,25-04-2019,43,51,46,51,3
