S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,494.16,6.229,3.494,03-02-2016,56,49,50,676,1200
*2,PONG DAM(BEAS),423.67,404.7,6.157,2.112,04-02-2016,34,25,42,-,360
*3,THEIN DAM,527.91,495.62,2.344,0.45,02-02-2016,19,32,32,348,600
*4,MAHI BAJAJ SAGAR,280.75,273.2,1.711,0.868,04-02-2016,51,60,49,63,140
5,JHAKAM,359.5,346.5,0.132,0.036,04-02-2016,27,40,35,28,-
*6,RANA PRATAP SAGAR,352.81,347.16,1.436,0.461,04-02-2016,32,32,43,229,172
7,TENUGHAT,269.14,257.77,0.821,0.335,04-02-2016,41,46,42,-,-
8,MAITHON,146.3,140.09,0.471,0.162,04-02-2016,34,61,81,342,-
*12,HIRAKUD,192.02,189.62,5.378,3.365,04-02-2016,63,63,70,153,307
*13,BALIMELA,462.08,454.7,2.676,1.525,03-02-2016,57,78,53,-,360
14,SALANADI,82.3,55.7,0.558,0.03,03-02-2016,5,45,42,42,-
*15,RENGALI,123.5,117.93,3.432,1.668,03-02-2016,49,74,59,3,200
*16,MACHKUND(JALAPUT),838.16,834.98,0.893,0.636,03-02-2016,71,72,72,-,115
*17,UPPER KOLAB,858.0,854.88,0.935,0.642,03-02-2016,69,77,54,89,320
*18,UPPER INDRAVATI,642.0,634.53,1.456,0.707,04-02-2016,49,78,62,128,600
19,MAYURAKSHI,121.31,110.69,0.48,0.093,04-02-2016,19,20,42,227,-
20,KANGSABATI,134.14,123.95,0.914,0.226,04-02-2016,25,27,34,341,-
21,GUMTI,93.55,91.15,0.312,0.205,03-02-2016,66,4,20,-,15
*22,UKAI,105.16,97.8,6.615,3.125,03-02-2016,47,56,62,348,300
23,SABARMATI(DHAROI),189.59,185.15,0.735,0.354,04-02-2016,48,34,44,95,1
*24,KADANA,127.7,120.3,1.472,0.55,04-02-2016,37,69,62,200,120
25,SHETRUNJI,55.53,53.37,0.3,0.157,04-02-2016,52,27,56,36,-
26,BHADAR,107.89,103.08,0.188,0.043,04-02-2016,23,29,40,27,-
27,DAMANGANGA,79.86,75.85,0.502,0.307,03-02-2016,61,62,74,51,1
28,DANTIWADA,184.1,176.16,0.399,0.154,04-02-2016,39,4,14,45,-
29,PANAM,127.41,120.8,0.697,0.207,04-02-2016,30,57,62,36,2
*30,SARDAR SAROVAR,121.92,114.27,1.566,0.4,03-02-2016,26,71,69,2120,1450
31,KARJAN,115.25,102.6,0.523,0.215,03-02-2016,41,70,79,51,3
32,JAYAKWADI(PAITHAN),463.91,456.16,2.171,0.103,04-02-2016,5,25,43,227,-
*33,KOYANA,657.9,643.33,2.652,1.211,03-02-2016,46,75,74,-,1920
34,BHIMA(UJJANI),496.83,489.86,1.517,0.0,03-02-2016,0,58,66,125,12
35,ISAPUR,441.0,430.23,0.965,0.199,03-02-2016,21,46,52,104,-
36,MULA,552.3,539.2,0.609,0.107,03-02-2016,18,46,57,139,-
37,YELDARI,461.77,449.51,0.809,0.05,03-02-2016,6,27,38,78,-
38,GIRNA,398.07,382.68,0.524,0.014,03-02-2016,3,24,36,79,-
39,KHADAKVASLA,582.47,579.7,0.056,0.022,03-02-2016,39,73,46,78,8
*40,UPPER VAITARNA,603.5,597.16,0.331,0.144,03-02-2016,44,67,76,-,61
41,UPPER TAPI,214.0,212.07,0.255,0.151,03-02-2016,59,99,76,45,-
*42,PENCH(TOTLADOH),490.0,477.98,1.091,0.328,03-02-2016,30,29,43,127,160
43,UPPER WARDHA,342.5,338.26,0.564,0.248,04-02-2016,44,51,58,70,-
