S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,504.66,6.229,4.516,16-11-2023,72.0,82.0,77.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,418.94,6.157,4.679,16-11-2023,76.0,76.0,70.0,0.0,396.0
*3,KOL DAM,642.0,641.19,0.089,0.077,16-11-2023,87.0,84.0,91.0,0.0,800.0
4,THEIN DAM,527.91,513.62,2.344,1.318,16-11-2023,56.0,75.0,58.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.2,1.711,1.65,16-11-2023,96.0,99.0,99.0,63.0,140.0
6,JHAKAM,359.5,356.5,0.132,0.102,16-11-2023,77.0,98.0,95.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.04,1.436,1.117,16-11-2023,78.0,88.0,61.0,229.0,172.0
8,BISALPUR,315.5,313.29,1.076,0.675,16-11-2023,63.0,100.0,73.0,81.8,0.0
9,JAWAI DAM,313.4,312.6,0.193,0.188,16-11-2023,97.0,96.0,61.0,38.67,0.0
10,JAISAMAND,295.54,293.28,0.296,0.188,16-11-2023,64.0,100.0,73.0,16.0,0.0
11,TENUGHAT,269.14,260.54,0.821,0.439,16-11-2023,53.0,53.0,51.0,0.0,0.0
12,MAITHON,146.3,147.06,0.471,0.471,16-11-2023,100.0,100.0,87.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.11,0.184,0.184,16-11-2023,100.0,100.0,86.0,0.0,80.0
$14,KONAR,425.81,425.35,0.176,0.168,16-11-2023,95.0,99.0,92.0,0.0,0.0
$15,TILAIYA,368.81,368.01,0.142,0.116,16-11-2023,82.0,64.0,87.0,0.0,4.0
*16,GETALSUD,590.06,588.38,0.218,0.164,16-11-2023,75.0,58.0,61.0,0.0,130.0
17,HIRAKUD,192.02,191.36,5.378,4.402,09-11-2023,82.0,85.0,85.0,153.0,307.0
*18,BALIMELA,462.08,453.51,2.676,1.37,16-11-2023,51.0,43.0,58.0,0.0,360.0
19,SALANADI,82.3,74.26,0.558,0.316,16-11-2023,57.0,55.0,49.0,42.0,0.0
20,RENGALI,123.5,122.72,3.432,3.178,16-11-2023,93.0,91.0,95.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,831.56,0.893,0.424,16-11-2023,47.0,74.0,86.0,0.0,115.0
22,UPPER KOLAB,858.0,855.71,0.935,0.718,16-11-2023,77.0,75.0,73.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.02,1.456,0.845,16-11-2023,58.0,70.0,73.0,128.0,600.0
24,SAPUA,168.5,167.13,0.006,0.005,16-11-2023,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,145.64,0.059,0.047,16-11-2023,80.0,58.0,59.0,9.95,0.0
26,MANDIRA DAM,210.31,210.12,0.309,0.254,16-11-2023,82.0,80.0,91.0,0.0,0.0
27,MAYURAKSHI,121.31,115.4,0.48,0.222,16-11-2023,46.0,36.0,54.0,227.0,0.0
28,KANGSABATI,134.14,130.0,0.914,0.58,16-11-2023,63.0,50.0,61.0,341.0,0.0
29,GUMTI,93.55,91.8,0.312,0.232,16-11-2023,74.0,87.0,77.0,0.0,15.0
*30,DOYANG HEP,333.0,316.6,0.535,0.283,16-11-2023,53.0,58.0,61.0,0.0,75.0
31,CHANDAN DAM,152.39,145.54,0.14,0.07,16-11-2023,48.53,61.03,51.47,75.0,0.0
*32,UMRONG,609.6,603.35,0.159,0.061,16-11-2023,38.0,19.0,57.0,0.0,200.0
*33,KHANDONG,725.0,720.95,0.18,0.12,16-11-2023,67.0,0.0,48.0,0.0,75.0
34,UKAI,105.16,104.18,6.615,6.157,10-11-2023,93.0,100.0,81.0,348.0,300.0
36,KADANA,127.7,127.71,1.472,1.192,16-11-2023,81.0,79.0,77.0,200.0,120.0
37,SHETRUNJI,55.53,55.15,0.3,0.3,16-11-2023,100.0,100.0,77.0,36.0,0.0
38,BHADAR,107.89,107.19,0.188,0.157,16-11-2023,84.0,94.0,71.0,27.0,0.0
39,DAMANGANGA,79.86,79.75,0.502,0.473,10-11-2023,94.0,94.0,92.0,51.0,1.0
40,DANTIWADA,184.1,182.97,0.399,0.349,16-11-2023,87.0,83.0,44.0,45.0,0.0
41,PANAM,127.41,127.2,0.697,0.539,16-11-2023,77.0,43.0,64.0,36.0,2.0
42,SARDAR SAROVAR,138.68,137.98,5.76,5.535,16-11-2023,96.0,87.0,50.0,2120.0,1450.0
43,KARJAN,115.25,114.63,0.523,0.508,10-11-2023,97.0,98.0,87.0,51.0,3.0
