S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,506.73,6.229,4.822,08-09-2020,77,87,86,676.0,1379.0
2,PONG DAM(BEAS),423.67,419.58,6.157,4.819,10-09-2020,78,92,86,0.0,396.0
3,KOL DAM,642.0,640.17,0.089,0.062,10-09-2020,70,70,64,0.0,800.0
4,THEIN DAM,527.91,515.63,2.344,1.446,10-09-2020,62,87,78,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,281.2,1.711,1.711,10-09-2020,100,100,86,63.0,140.0
6,JHAKAM,359.5,359.15,0.132,0.129,10-09-2020,98,100,90,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.32,1.436,1.345,10-09-2020,94,99,76,229.0,172.0
8,BISALPUR,315.5,313.5,1.076,0.703,10-09-2020,65,100,70,81.8,0.0
9,TENUGHAT,269.14,259.58,0.821,0.4,10-09-2020,49,49,46,0.0,0.0
10,MAITHON,146.3,147.0,0.471,0.471,10-09-2020,100,87,87,342.0,0.0
11,PANCHET HILL,124.97,126.29,0.184,0.184,10-09-2020,100,100,83,0.0,80.0
12,KONAR,425.81,424.16,0.176,0.147,10-09-2020,84,38,77,0.0,0.0
13,TILAIYA,368.81,368.2,0.142,0.121,10-09-2020,85,24,74,0.0,4.0
14,HIRAKUD,192.02,190.98,5.378,4.156,08-09-2020,77,74,73,153.0,307.0
15,BALIMELA,462.08,456.38,2.676,1.744,09-09-2020,65,76,48,0.0,360.0
16,SALANADI,82.3,78.2,0.558,0.428,10-09-2020,77,69,47,42.0,0.0
17,RENGALI,123.5,122.39,3.432,3.064,09-09-2020,89,91,71,3.0,200.0
18,MACHKUND(JALAPUT),838.16,835.06,0.893,0.642,09-09-2020,72,91,75,0.0,115.0
19,UPPER KOLAB,858.0,850.57,0.935,0.32,09-09-2020,34,76,53,89.0,320.0
20,UPPER INDRAVATI,642.0,637.09,1.456,0.95,09-09-2020,65,91,67,128.0,600.0
21,SAPUA,168.5,168.52,0.006,0.006,10-09-2020,100,100,67,0.0,0.0
22,HARIHARJHOR,147.5,146.5,0.059,0.053,10-09-2020,90,88,83,9.95,0.0
23,MAYURAKSHI,121.31,118.58,0.48,0.358,10-09-2020,75,36,53,227.0,0.0
24,KANGSABATI,134.14,131.51,0.914,0.704,10-09-2020,77,51,61,341.0,0.0
25,GUMTI,93.55,92.35,0.312,0.256,09-09-2020,82,57,63,0.0,15.0
26,DOYANG HEP,333.0,320.5,0.535,0.335,10-09-2020,63,53,66,0.0,75.0
27,UKAI,105.16,103.36,6.615,5.696,10-09-2020,86,88,74,348.0,300.0
28,SABARMATI(DHAROI),189.59,189.45,0.735,0.73,10-09-2020,99,67,69,95.0,1.0
29,KADANA,127.7,127.66,1.472,1.186,10-09-2020,81,76,65,200.0,120.0
30,SHETRUNJI,55.53,55.53,0.3,0.3,10-09-2020,100,49,58,36.0,0.0
31,BHADAR,107.89,107.9,0.188,0.188,10-09-2020,100,77,59,27.0,0.0
32,DAMANGANGA,79.86,77.95,0.502,0.391,10-09-2020,78,73,74,51.0,1.0
33,DANTIWADA,184.1,178.64,0.399,0.218,10-09-2020,55,26,39,45.0,0.0
34,PANAM,127.41,124.75,0.697,0.388,10-09-2020,56,79,78,36.0,2.0
35,SARDAR SAROVAR,138.68,137.06,5.76,5.185,10-09-2020,90,88,35,2120.0,1450.0
36,KARJAN,115.25,112.58,0.523,0.439,10-09-2020,84,95,76,51.0,3.0
37,SUKHI(GUJ),147.82,147.46,0.167,0.158,10-09-2020,95,95,70,20.701,0.0
38,WATRAK,136.25,135.11,0.154,0.107,10-09-2020,69,38,65,22.977,0.0
39,HATHMATI,180.74,180.83,0.153,0.149,10-09-2020,97,27,32,5.166,0.0
40,MACHCHHU-I,135.33,135.33,0.071,0.069,10-09-2020,97,97,49,0.0,0.0
41,MACHCHHU-II,57.3,53.3,0.091,0.084,10-09-2020,92,92,54,10.13,0.0
42,UND-I,98.0,97.95,0.066,0.065,10-09-2020,98,100,52,9.9,0.0
43,BRAHMANI(GUJ),64.62,64.62,0.071,0.056,10-09-2020,79,69,42,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,463.83,2.171,2.141,10-09-2020,99,88,45,227.0,0.0
45,KOYANA,657.9,659.0,2.652,2.652,10-09-2020,100,100,97,0.0,1920.0
46,BHIMA(UJJANI),496.83,497.25,1.517,1.517,10-09-2020,100,100,76,125.0,12.0
47,ISAPUR,441.0,440.46,0.965,0.913,10-09-2020,95,17,54,104.0,0.0
48,MULA,552.3,552.0,0.609,0.593,10-09-2020,97,97,82,139.0,0.0
49,YELDARI,461.77,461.77,0.809,0.809,10-09-2020,100,0,33,78.0,0.0
50,GIRNA,398.07,397.12,0.524,0.469,10-09-2020,90,84,41,79.0,0.0
51,KHADAKVASLA,582.47,582.08,0.056,0.051,10-09-2020,91,100,84,78.0,8.0
52,UPPER VAITARNA,603.5,603.34,0.331,0.327,10-09-2020,99,98,96,0.0,61.0
53,UPPER TAPI,214.0,213.08,0.255,0.203,10-09-2020,80,48,67,45.0,0.0
54,PENCH(TOTLADOH),490.0,489.59,1.091,0.985,10-09-2020,90,72,71,127.0,160.0
55,UPPER WARDHA,342.5,342.35,0.564,0.55,10-09-2020,98,100,88,70.0,0.0
56,BHATSA,142.07,141.63,0.942,0.931,10-09-2020,99,98,94,29.378,15.0
57,DHOM,747.7,747.41,0.331,0.324,10-09-2020,98,98,91,36.2,2.0
58,DUDHGANGA,646.0,646.0,0.664,0.664,10-09-2020,100,100,97,2.441,24.0
59,MANIKDOH,711.25,700.51,0.288,0.127,09-09-2020,44,75,59,2.2,6.0
60,BHANDARDARA,744.91,744.73,0.304,0.304,10-09-2020,100,100,99,63.74,46.0
