S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,494.04,6.229,3.086,17-12-2020,50,68,71,676.0,1379.0
2,PONG DAM(BEAS),423.67,411.37,6.157,3.144,17-12-2020,51,73,61,0.0,396.0
3,KOL DAM,642.0,641.61,0.089,0.083,17-12-2020,93,92,94,0.0,800.0
4,THEIN DAM,527.91,499.85,2.344,0.621,17-12-2020,26,71,55,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,279.1,1.711,1.495,17-12-2020,87,95,81,63.0,140.0
6,JHAKAM,359.5,356.6,0.132,0.103,17-12-2020,78,83,72,28.0,0.0
7,RANA PRATAP SAGAR,352.81,349.41,1.436,0.81,17-12-2020,56,54,46,229.0,172.0
8,BISALPUR,315.5,312.47,1.076,0.564,17-12-2020,52,97,61,81.8,0.0
9,TENUGHAT,269.14,260.02,0.821,0.417,17-12-2020,51,52,46,0.0,0.0
10,MAITHON,146.3,149.09,0.471,0.471,17-12-2020,100,100,80,342.0,0.0
11,PANCHET HILL,124.97,127.84,0.184,0.184,17-12-2020,100,100,83,0.0,80.0
12,KONAR,425.81,425.0,0.176,0.161,17-12-2020,91,95,82,0.0,0.0
13,TILAIYA,368.81,367.15,0.142,0.086,17-12-2020,61,88,70,0.0,4.0
14,GETALSUD,590.06,586.31,0.218,0.108,17-12-2020,50,63,53,0.0,130.0
15,HIRAKUD,192.02,191.16,5.378,4.274,16-12-2020,79,87,86,153.0,307.0
16,BALIMELA,462.08,456.62,2.676,1.777,16-12-2020,66,85,74,0.0,360.0
17,SALANADI,82.3,70.1,0.558,0.22,17-12-2020,39,61,40,42.0,0.0
18,RENGALI,123.5,119.45,3.432,2.128,16-12-2020,62,98,74,3.0,200.0
