S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,498.07,6.229,3.897,04-01-2018,63,42,61,676,1200
*2,PONG DAM(BEAS),423.67,409.57,6.157,2.94,04-01-2018,48,42,48,-,360
*3,THEIN DAM,527.91,503.55,2.344,0.788,04-01-2018,34,36,40,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.9,1.711,1.345,04-01-2018,79,82,62,63,140
5,JHAKAM,359.5,354.45,0.132,0.087,04-01-2018,66,68,52,28,-
*6,RANA PRATAP SAGAR,352.81,346.6,1.436,0.383,03-01-2018,27,35,44,229,172
7,TENUGHAT,269.14,259.81,0.821,0.409,04-01-2018,50,52,46,-,-
8,MAITHON,146.3,148.76,0.471,0.471,04-01-2018,100,100,86,342,-
*12,HIRAKUD,192.02,191.0,5.378,4.176,03-01-2018,78,83,82,153,307
*13,BALIMELA,462.08,450.62,2.676,1.015,04-01-2018,38,75,57,-,360
14,SALANADI,82.3,71.11,0.558,0.24,04-01-2018,43,34,37,42,-
*15,RENGALI,123.5,122.48,3.432,3.095,04-01-2018,90,92,67,3,200
*16,MACHKUND(JALAPUT),838.16,837.36,0.893,0.815,04-01-2018,91,73,78,-,115
*17,UPPER KOLAB,858.0,853.76,0.935,0.558,04-01-2018,60,84,57,89,320
*18,UPPER INDRAVATI,642.0,635.9,1.456,0.833,03-01-2018,57,78,70,128,600
19,MAYURAKSHI,121.31,120.41,0.48,0.456,04-01-2018,95,45,43,227,-
20,KANGSABATI,134.14,132.53,0.914,0.805,04-01-2018,88,51,41,341,-
21,GUMTI,93.55,92.3,0.312,0.254,02-01-2018,81,68,41,-,15
*22,UKAI,105.16,96.55,6.615,2.661,02-01-2018,40,78,65,348,300
23,SABARMATI(DHAROI),189.59,185.47,0.735,0.375,04-01-2018,51,70,51,95,1
*24,KADANA,127.7,125.05,1.472,0.928,04-01-2018,63,70,62,200,120
25,SHETRUNJI,55.53,53.27,0.3,0.152,04-01-2018,51,54,65,36,-
26,BHADAR,107.89,105.49,0.188,0.101,04-01-2018,54,8,46,27,-
27,DAMANGANGA,79.86,78.8,0.502,0.429,02-01-2018,85,77,82,51,1
28,DANTIWADA,184.1,180.49,0.399,0.271,04-01-2018,68,9,22,45,-
29,PANAM,127.41,125.95,0.697,0.457,04-01-2018,66,60,61,36,2
*30,SARDAR SAROVAR,138.68,117.94,5.76,0.924,02-01-2018,16,18,21,2120,1450
31,KARJAN,115.25,111.62,0.523,0.414,02-01-2018,79,59,76,51,3
32,JAYAKWADI(PAITHAN),463.91,462.88,2.171,1.791,03-01-2018,82,68,41,227,-
*33,KOYANA,657.9,656.54,2.652,2.489,03-01-2018,94,71,80,-,1920
34,BHIMA(UJJANI),496.83,497.04,1.517,1.517,04-01-2018,100,79,66,125,12
35,ISAPUR,441.0,428.28,0.965,0.101,03-01-2018,10,41,52,104,-
36,MULA,552.3,550.77,0.609,0.529,03-01-2018,87,80,64,139,-
37,YELDARI,461.77,449.36,0.809,0.045,04-01-2018,6,27,36,78,-
38,GIRNA,398.07,392.52,0.524,0.275,03-01-2018,52,71,39,79,-
39,KHADAKVASLA,582.47,580.83,0.056,0.035,03-01-2018,63,54,59,78,8
*40,UPPER VAITARNA,603.5,602.5,0.331,0.299,03-01-2018,90,88,82,-,61
41,UPPER TAPI,214.0,213.23,0.255,0.21,03-01-2018,82,85,86,45,-
*42,PENCH(TOTLADOH),490.0,474.61,1.091,0.213,03-01-2018,20,35,52,127,160
43,UPPER WARDHA,342.5,340.49,0.564,0.398,04-01-2018,71,73,67,70,-
44,BHATSA,142.07,134.29,0.942,0.742,03-01-2018,79,78,74,29.378,15
45,DHOM,747.7,744.12,0.331,0.253,03-01-2018,76,66,64,36.2,2
46,DUDHGANGA,646.0,642.63,0.664,0.568,03-01-2018,86,83,80,2.441,24
47,MANIKDOH,711.25,707.09,0.288,0.217,03-01-2018,75,43,37,2.2,6
48,BHANDARDARA,744.91,744.45,0.304,0.297,03-01-2018,98,97,76,63.74,46
49,MATATILA,308.46,304.56,0.707,0.255,02-01-2018,36,51,55,-,30
*50,RIHAND,268.22,260.94,5.649,2.614,04-01-2018,46,62,40,-,300
*51,RAMGANGA,365.3,350.4,2.196,1.199,04-01-2018,55,46,66,1897,198
*52,TEHRI,830.0,807.65,2.615,1.748,04-01-2018,67,66,68,2351,1000
*53,GANDHI SAGAR,399.9,393.51,6.827,3.262,04-01-2018,48,85,46,220,115
54,TAWA,355.4,345.83,1.944,0.718,04-01-2018,37,64,62,247,-
*55,BARGI,422.76,419.95,3.18,2.436,04-01-2018,77,70,67,157,90
*56,BANSAGAR,341.64,336.74,5.166,3.114,04-01-2018,60,82,55,488,425
*57,INDIRA SAGAR,262.13,252.56,9.745,3.036,04-01-2018,31,74,54,2380,1000
58,BARNA DAM,348.55,343.32,0.456,0.152,04-01-2018,33,70,51,546,-
*59,MINIMATA BANGO,359.66,353.39,3.046,1.898,03-01-2018,62,69,63,-,120
60,MAHANADI,348.7,344.72,0.767,0.432,03-01-2018,56,98,77,319,10
*61,SRISAILAM,269.75,265.08,8.288,3.876,03-01-2018,47,39,55,0,770
*62,NAGARJUNA SAGAR,179.83,164.74,6.841,1.634,03-01-2018,24,6,34,895,810
63,SOMASILA,100.58,93.63,1.994,1.071,03-01-2018,54,52,71,168,0
64,SRIRAMSAGAR,332.54,327.97,2.3,1.195,04-01-2018,52,91,50,411,27
65,LOWER MANAIR,280.42,276.42,0.621,0.403,04-01-2018,65,84,63,199,60
