S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,496.49,6.229,3.692,11-01-2018,59,40,58,676,1200
*2,PONG DAM(BEAS),423.67,408.63,6.157,2.771,11-01-2018,45,41,44,-,360
*3,THEIN DAM,527.91,501.94,2.344,0.719,10-01-2018,31,35,38,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.2,1.711,1.271,11-01-2018,74,79,59,63,140
5,JHAKAM,359.5,354.4,0.132,0.086,11-01-2018,65,65,48,28,-
*6,RANA PRATAP SAGAR,352.81,346.6,1.436,0.362,10-01-2018,25,34,44,229,172
7,TENUGHAT,269.14,259.77,0.821,0.407,11-01-2018,50,51,45,-,-
8,MAITHON,146.3,148.6,0.471,0.471,11-01-2018,100,100,87,342,-
*12,HIRAKUD,192.02,190.81,5.378,4.051,10-01-2018,75,81,79,153,307
*13,BALIMELA,462.08,450.25,2.676,0.975,11-01-2018,36,72,56,-,360
14,SALANADI,82.3,71.12,0.558,0.24,11-01-2018,43,34,36,42,-
*15,RENGALI,123.5,122.55,3.432,3.12,11-01-2018,91,90,62,3,200
*16,MACHKUND(JALAPUT),838.16,837.47,0.893,0.831,11-01-2018,93,70,77,-,115
*17,UPPER KOLAB,858.0,853.63,0.935,0.548,11-01-2018,59,83,59,89,320
*18,UPPER INDRAVATI,642.0,635.77,1.456,0.821,11-01-2018,56,77,68,128,600
19,MAYURAKSHI,121.31,120.4,0.48,0.455,11-01-2018,95,45,42,227,-
20,KANGSABATI,134.14,132.45,0.914,0.798,11-01-2018,87,50,40,341,-
21,GUMTI,93.55,92.9,0.312,0.283,09-01-2018,91,66,39,-,15
*22,UKAI,105.16,96.43,6.615,2.616,11-01-2018,40,78,66,348,300
23,SABARMATI(DHAROI),189.59,184.95,0.735,0.339,11-01-2018,46,67,49,95,1
*24,KADANA,127.7,124.74,1.472,0.9,11-01-2018,61,69,61,200,120
25,SHETRUNJI,55.53,53.17,0.3,0.147,11-01-2018,49,53,62,36,-
26,BHADAR,107.89,105.31,0.188,0.095,09-01-2018,51,7,43,27,-
27,DAMANGANGA,79.86,78.35,0.502,0.409,11-01-2018,81,75,79,51,1
28,DANTIWADA,184.1,180.08,0.399,0.259,11-01-2018,65,7,19,45,-
29,PANAM,127.41,125.8,0.697,0.448,11-01-2018,64,60,59,36,2
*30,SARDAR SAROVAR,138.68,116.18,5.76,0.672,11-01-2018,12,19,22,2120,1450
31,KARJAN,115.25,111.48,0.523,0.41,11-01-2018,78,59,74,51,3
32,JAYAKWADI(PAITHAN),463.91,462.8,2.171,1.763,11-01-2018,81,67,40,227,-
*33,KOYANA,657.9,655.98,2.652,2.423,11-01-2018,91,69,78,-,1920
34,BHIMA(UJJANI),496.83,496.99,1.517,1.517,11-01-2018,100,74,64,125,12
35,ISAPUR,441.0,427.63,0.965,0.075,11-01-2018,8,40,51,104,-
36,MULA,552.3,550.08,0.609,0.495,10-01-2018,81,78,62,139,-
37,YELDARI,461.77,449.33,0.809,0.044,11-01-2018,5,27,36,78,-
38,GIRNA,398.07,391.95,0.524,0.255,11-01-2018,49,69,38,79,-
39,KHADAKVASLA,582.47,581.35,0.056,0.041,10-01-2018,73,61,57,78,8
*40,UPPER VAITARNA,603.5,602.09,0.331,0.286,11-01-2018,86,86,79,-,61
