S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,474.33,6.229,1.448,28-02-2017,23,44,39,676,1200
*2,PONG DAM(BEAS),423.67,400.21,6.157,1.464,02-03-2017,24,20,33,-,360
*3,THEIN DAM,527.91,505.16,2.344,0.866,02-03-2017,37,20,30,348,600
*4,MAHI BAJAJ SAGAR,280.75,274.45,1.711,0.997,01-03-2017,58,38,38,63,140
5,JHAKAM,359.5,348.65,0.132,0.047,01-03-2017,36,13,22,28,-
*6,RANA PRATAP SAGAR,352.81,346.45,1.436,0.36,28-02-2017,25,31,42,229,172
7,TENUGHAT,269.14,259.78,0.821,0.408,02-03-2017,50,39,41,-,-
8,MAITHON,146.3,147.17,0.471,0.471,02-03-2017,100,29,69,342,-
*12,HIRAKUD,192.02,189.59,5.378,3.345,01-03-2017,62,54,56,153,307
*13,BALIMELA,462.08,456.16,2.676,1.715,01-03-2017,64,50,43,-,360
14,SALANADI,82.3,67.75,0.558,0.171,01-03-2017,31,5,33,42,-
*15,RENGALI,123.5,121.74,3.432,2.853,01-03-2017,83,45,48,3,200
*16,MACHKUND(JALAPUT),838.16,831.94,0.893,0.446,01-03-2017,50,61,63,-,115
*17,UPPER KOLAB,858.0,854.88,0.935,0.642,01-03-2017,69,58,44,89,320
*18,UPPER INDRAVATI,642.0,636.88,1.456,0.929,01-03-2017,64,45,51,128,600
19,MAYURAKSHI,121.31,114.12,0.48,0.179,02-03-2017,37,19,35,227,-
20,KANGSABATI,134.14,125.7,0.914,0.305,02-03-2017,33,25,29,341,-
21,GUMTI,93.55,89.75,0.312,0.149,01-03-2017,48,57,17,-,15
*22,UKAI,105.16,101.04,6.615,4.517,27-02-2017,68,39,53,348,300
23,SABARMATI(DHAROI),189.59,184.83,0.735,0.331,01-03-2017,45,37,34,95,1
*24,KADANA,127.7,124.26,1.472,0.85,01-03-2017,58,31,56,200,120
25,SHETRUNJI,55.53,52.22,0.3,0.109,01-03-2017,36,39,43,36,-
26,BHADAR,107.89,100.1,0.188,0.01,01-03-2017,5,20,30,27,-
27,DAMANGANGA,79.86,75.05,0.502,0.278,27-02-2017,55,53,64,51,1
28,DANTIWADA,184.1,163.27,0.399,0.004,01-03-2017,1,26,13,45,-
29,PANAM,127.41,123.9,0.697,0.343,01-03-2017,49,25,53,36,2
*30,SARDAR SAROVAR,121.92,120.19,1.566,1.252,27-02-2017,80,25,64,2120,1450
31,KARJAN,115.25,105.06,0.523,0.261,27-02-2017,50,35,68,51,3
32,JAYAKWADI(PAITHAN),463.91,460.78,2.171,1.112,02-03-2017,51,2,30,227,-
*33,KOYANA,657.9,644.53,2.652,1.309,01-03-2017,49,39,65,-,1920
34,BHIMA(UJJANI),496.83,494.64,1.517,0.847,01-03-2017,56,0,46,125,12
35,ISAPUR,441.0,432.57,0.965,0.315,01-03-2017,33,20,44,104,-
36,MULA,552.3,546.62,0.609,0.344,28-02-2017,56,15,45,139,-
37,YELDARI,461.77,452.34,0.809,0.146,02-03-2017,18,6,29,78,-
38,GIRNA,398.07,391.31,0.524,0.234,01-03-2017,45,2,25,79,-
39,KHADAKVASLA,582.47,580.74,0.056,0.034,01-03-2017,61,39,45,78,8
*40,UPPER VAITARNA,603.5,600.09,0.331,0.222,01-03-2017,67,42,65,-,61
41,UPPER TAPI,214.0,212.23,0.255,0.159,01-03-2017,62,45,65,45,-
*42,PENCH(TOTLADOH),490.0,473.92,1.091,0.192,01-03-2017,18,20,37,127,160
43,UPPER WARDHA,342.5,338.85,0.564,0.284,02-03-2017,50,33,43,70,-
44,BHATSA,142.07,127.29,0.942,0.587,01-03-2017,62,51,58,29.378,15
45,DHOM,747.7,738.56,0.331,0.203,02-03-2017,61,38,46,36.2,2
46,DUDHGANGA,646.0,637.86,0.664,0.425,01-03-2017,64,31,61,2.441,24
47,MANIKDOH,711.25,692.37,0.288,0.048,01-03-2017,17,9,25,2.2,6
48,BHANDARDARA,744.91,739.91,0.304,0.219,01-03-2017,72,22,58,63.74,46
49,MATATILA,308.46,304.53,0.707,0.265,01-03-2017,37,15,38,-,30
*50,RIHAND,268.22,261.7,5.649,2.912,02-03-2017,52,25,28,-,300
*51,RAMGANGA,365.3,337.1,2.196,0.599,02-03-2017,27,27,47,1897,198
*52,TEHRI,830.0,780.75,2.615,0.911,28-02-2017,35,27,39,2351,1000
*53,GANDHI SAGAR,399.9,396.49,6.827,4.654,01-03-2017,68,53,33,220,115
54,TAWA,355.4,343.66,1.944,0.533,02-03-2017,27,19,29,247,-
*55,BARGI,422.76,416.4,3.18,1.62,02-03-2017,51,58,48,157,90
*56,BANSAGAR,341.64,338.29,5.166,3.689,01-03-2017,71,43,41,488,425
*57,INDIRA SAGAR,262.13,255.41,9.745,4.619,02-03-2017,47,36,30,2380,1000
58,BARNA DAM,348.55,344.12,0.456,0.187,01-03-2017,41,12,24,546,-
*59,MINIMATA BANGO,359.66,354.49,3.046,2.057,01-03-2017,68,42,57,-,120
60,MAHANADI,348.7,346.76,0.767,0.593,02-03-2017,77,41,61,319,10
*61,SRISAILAM,269.75,251.03,8.288,1.138,02-03-2017,14,13,37,0,770
*62,NAGARJUNA SAGAR,179.83,155.87,6.841,0.068,02-03-2017,1,0,23,895,810
63,SOMASILA,100.58,87.9,1.994,0.536,02-03-2017,27,54,52,168,0
64,SRIRAMSAGAR,332.54,327.69,2.3,1.131,02-03-2017,49,7,25,411,27
65,LOWER MANAIR,280.42,275.3,0.621,0.34,02-03-2017,55,14,47,199,60
66,KRISHNARAJA SAGARA,752.5,738.94,1.163,0.185,27-02-2017,16,33,46,79,-
*67,TUNGABHADRA,497.74,481.8,3.276,0.126,02-03-2017,4,7,19,529,72
68,GHATAPRABHA(HIDKAL),662.95,641.12,1.391,0.249,02-03-2017,18,19,18,317,-
69,BHADRA,657.76,640.89,1.785,0.354,02-03-2017,20,38,63,106,39
70,LINGANAMAKKI,554.43,541.37,4.294,1.373,02-03-2017,32,36,47,-,55
71,NARAYANPUR,492.25,490.2,0.863,0.498,02-03-2017,58,29,66,425,-
72,MALAPRABHA(RENUKA),633.83,623.07,0.972,0.108,02-03-2017,11,5,13,215,-
73,KABINI,696.16,686.79,0.444,0.033,27-02-2017,7,30,32,85,-
74,HEMAVATHY,890.63,871.27,0.927,0.066,27-02-2017,7,14,23,265,-
75,HARANGI,871.42,856.54,0.22,0.041,27-02-2017,19,7,14,53,-
76,SUPA,564.0,541.23,4.12,1.851,02-03-2017,45,37,46,-,-
77,VANI VILAS SAGAR,652.28,632.96,0.802,0.026,02-03-2017,3,12,16,123,-
*79,GERUSOPPA,55.0,51.6,0.13,0.11,02-03-2017,85,90,77,83,240
80,KALLADA(PARAPPAR),115.82,98.58,0.507,0.172,27-02-2017,34,84,64,62,-
*81,IDAMALAYAR,169.0,147.52,1.018,0.46,27-02-2017,45,44,51,33,75
*82,IDUKKI,732.43,710.83,1.46,0.462,27-02-2017,32,46,49,-,780
*83,KAKKI,981.46,963.42,0.447,0.212,27-02-2017,47,62,64,23,300
*84,PERIYAR,867.41,858.89,0.173,0.009,27-02-2017,5,23,23,84,140
85,MALAMPUZHA,115.06,102.82,0.224,0.033,02-03-2017,15,16,25,21,3
86,LOWER BHAWANI,278.89,260.9,0.792,0.074,01-03-2017,9,28,43,105,8
*87,METTUR(STANLEY),240.79,213.76,2.647,0.228,01-03-2017,9,27,39,122,360
88,VAIGAI,279.2,264.77,0.172,0.005,27-02-2017,3,18,23,61,6
89,PARAMBIKULAM,556.26,536.36,0.38,0.025,01-03-2017,7,41,53,101,-
*91,SHOLAYAR,1002.79,955.01,0.143,0.0,27-02-2017,0,0,6,-,95
