S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,510.1,6.229,5.461,13-10-2022,88.0,68.0,85.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,421.79,6.157,5.143,13-10-2022,84.0,54.0,77.0,0.0,396.0
*3,KOL DAM,642.0,641.12,0.089,0.076,13-10-2022,85.0,82.0,85.0,0.0,800.0
*4,THEIN DAM,527.91,523.43,2.344,2.078,13-10-2022,89.0,47.0,67.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,281.35,1.711,1.711,13-10-2022,100.0,100.0,100.0,63.0,140.0
6,JHAKAM,359.5,359.75,0.132,0.132,13-10-2022,100.0,91.0,98.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,352.78,1.436,1.436,13-10-2022,100.0,97.0,86.0,229.0,172.0
8,BISALPUR,315.5,315.5,1.076,1.076,13-10-2022,100.0,50.0,74.0,81.8,0.0
9,JAWAI DAM,313.4,313.18,0.193,0.193,13-10-2022,100.0,16.0,57.0,38.67,0.0
10,JAISAMAND,295.54,299.09,0.296,0.296,13-10-2022,100.0,68.0,71.0,16.0,0.0
11,TENUGHAT,269.14,261.11,0.821,0.463,13-10-2022,56.0,50.0,48.0,0.0,0.0
12,MAITHON,146.3,148.6,0.471,0.471,13-10-2022,100.0,100.0,92.0,342.0,0.0
14,KONAR,425.81,426.11,0.176,0.176,13-10-2022,100.0,100.0,92.0,0.0,0.0
15,TILAIYA,368.81,367.15,0.142,0.086,13-10-2022,61.0,100.0,91.0,0.0,4.0
16,GETALSUD,590.06,589.24,0.218,0.191,13-10-2022,88.0,78.0,71.0,0.0,130.0
*17,HIRAKUD,192.02,191.99,5.378,4.802,13-10-2022,89.0,90.0,88.0,153.0,307.0
*18,BALIMELA,462.08,451.84,2.676,1.159,13-10-2022,43.0,45.0,56.0,0.0,360.0
19,SALANADI,82.3,78.56,0.558,0.439,13-10-2022,79.0,80.0,55.0,42.0,0.0
*20,RENGALI,123.5,123.24,3.432,3.359,13-10-2022,98.0,95.0,95.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,834.91,0.893,0.631,13-10-2022,71.0,62.0,79.0,0.0,115.0
*22,UPPER KOLAB,858.0,855.55,0.935,0.703,13-10-2022,75.0,43.0,64.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,639.64,1.456,1.198,13-10-2022,82.0,37.0,73.0,128.0,600.0
24,SAPUA,168.5,168.55,0.006,0.006,13-10-2022,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,146.42,0.059,0.053,13-10-2022,90.0,81.0,85.0,9.95,0.0
26,MANDIRA DAM,210.31,207.69,0.309,0.199,13-10-2022,64.0,78.0,74.0,0.0,0.0
27,MAYURAKSHI,121.31,115.37,0.48,0.221,13-10-2022,46.0,46.0,57.0,227.0,0.0
28,KANGSABATI,134.14,131.09,0.914,0.664,13-10-2022,73.0,74.0,60.0,341.0,0.0
