S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,481.87,6.229,1.817,14-05-2020,29,54,27,676.0,1379.0
*2,PONG DAM(BEAS),423.67,412.11,6.157,3.283,14-05-2020,53,44,27,0.0,396.0
*3,KOL DAM,642.0,638.44,0.089,0.036,14-05-2020,40,73,36,0.0,800.0
*4,THEIN DAM,527.91,511.6,2.344,1.208,14-05-2020,52,75,49,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,270.4,1.711,0.632,14-05-2020,37,27,27,63.0,140.0
6,JHAKAM,359.5,346.65,0.132,0.038,14-05-2020,29,23,21,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,348.56,1.436,0.661,13-05-2020,46,24,29,229.0,172.0
8,BISALPUR,315.5,313.55,1.076,0.713,14-05-2020,66,20,31,81.8,0.0
9,TENUGHAT,269.14,260.27,0.821,0.428,14-05-2020,52,38,36,0.0,0.0
10,MAITHON,146.3,146.97,0.471,0.471,14-05-2020,100,21,28,342.0,0.0
*14,HIRAKUD,192.02,187.43,5.378,2.27,13-05-2020,42,27,27,153.0,307.0
*15,BALIMELA,462.08,449.34,2.676,0.878,13-05-2020,33,32,31,0.0,360.0
16,SALANADI,82.3,73.81,0.558,0.305,14-05-2020,55,55,30,42.0,0.0
*17,RENGALI,123.5,115.1,3.432,1.008,13-05-2020,29,17,28,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,830.31,0.893,0.357,13-05-2020,40,38,39,0.0,115.0
*19,UPPER KOLAB,858.0,850.72,0.935,0.332,13-05-2020,36,23,27,89.0,320.0
*20,UPPER INDRAVATI,642.0,632.99,1.456,0.581,13-05-2020,40,23,29,128.0,600.0
21,SAPUA,168.5,168.15,0.006,0.006,14-05-2020,100,67,50,0.0,0.0
22,HARIHARJHOR,147.5,144.72,0.059,0.037,14-05-2020,63,0,20,9.95,0.0
23,MAYURAKSHI,121.31,113.22,0.48,0.153,14-05-2020,32,16,20,227.0,0.0
24,KANGSABATI,134.14,127.5,0.914,0.402,14-05-2020,44,33,24,341.0,0.0
25,GUMTI,93.55,85.35,0.312,0.024,13-05-2020,8,33,21,0.0,15.0
*26,DOYANG HEP,333.0,306.05,0.535,0.165,14-05-2020,31,32,35,0.0,75.0
*27,UKAI,105.16,98.65,6.615,3.463,12-05-2020,52,7,26,348.0,300.0
28,SABARMATI(DHAROI),189.59,184.3,0.735,0.296,14-05-2020,40,11,17,95.0,1.0
*29,KADANA,127.7,121.18,1.472,0.61,14-05-2020,41,39,49,200.0,120.0
30,SHETRUNJI,55.53,49.57,0.3,0.044,14-05-2020,15,9,11,36.0,0.0
31,BHADAR,107.89,104.39,0.188,0.071,12-05-2020,38,4,16,27.0,0.0
32,DAMANGANGA,79.86,69.95,0.502,0.127,12-05-2020,25,10,22,51.0,1.0
33,DANTIWADA,184.1,164.84,0.399,0.009,14-05-2020,2,6,4,45.0,0.0
34,PANAM,127.41,120.8,0.697,0.292,14-05-2020,42,36,40,36.0,2.0
*35,SARDAR SAROVAR,138.68,121.38,5.76,1.468,14-05-2020,25,20,15,2120.0,1450.0
36,KARJAN,115.25,102.55,0.523,0.212,12-05-2020,41,40,40,51.0,3.0
37,SUKHI(GUJ),147.82,142.18,0.167,0.061,12-05-2020,37,4,4,20.7,0.0
38,WATRAK,136.25,132.92,0.154,0.063,12-05-2020,41,1,23,22.98,0.0
39,HATHMATI,180.74,177.79,0.153,0.055,12-05-2020,36,8,10,5.166,0.0
40,MACHCHHU-I,135.33,129.61,0.071,0.017,14-05-2020,24,14,13,0.0,0.0
41,MACHCHHU-II,57.3,55.97,0.091,0.061,13-05-2020,67,21,23,10.13,0.0
42,UND-I,98.0,93.88,0.066,0.018,12-05-2020,27,0,9,9.9,0.0
43,BRAHMANI(GUJ),64.62,62.22,0.071,0.028,14-05-2020,39,7,8,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,460.46,2.171,1.018,14-05-2020,47,0,11,227.0,0.0
*45,KOYANA,657.9,638.86,2.652,1.023,14-05-2020,39,26,29,0.0,1920.0
46,BHIMA(UJJANI),496.83,491.06,1.517,0.096,13-05-2020,6,0,7,125.0,12.0
47,ISAPUR,441.0,434.14,0.965,0.393,14-05-2020,41,9,22,104.0,0.0
48,MULA,552.3,541.76,0.609,0.176,14-05-2020,29,5,16,139.0,0.0
49,YELDARI,461.77,459.04,0.809,0.547,14-05-2020,68,0,9,78.0,0.0
50,GIRNA,398.07,390.17,0.524,0.199,14-05-2020,38,14,13,79.0,0.0
51,KHADAKVASLA,582.47,580.98,0.056,0.037,14-05-2020,66,29,52,78.0,8.0
*52,UPPER VAITARNA,603.5,595.06,0.331,0.093,14-05-2020,28,26,35,0.0,61.0
53,UPPER TAPI,214.0,211.03,0.255,0.104,14-05-2020,41,0,28,45.0,0.0
*54,PENCH(TOTLADOH),490.0,487.2,1.091,0.811,14-05-2020,74,0,21,127.0,160.0
55,UPPER WARDHA,342.5,338.95,0.564,0.291,11-05-2020,52,17,32,70.0,0.0
56,BHATSA,142.07,117.08,0.942,0.399,14-05-2020,42,34,38,29.38,15.0
57,DHOM,747.7,736.46,0.331,0.118,14-05-2020,36,11,27,36.2,2.0
58,DUDHGANGA,646.0,629.46,0.664,0.228,14-05-2020,34,13,26,2.441,24.0
59,MANIKDOH,711.25,688.72,0.288,0.024,14-05-2020,8,3,4,2.2,6.0
60,BHANDARDARA,744.91,732.2,0.304,0.135,14-05-2020,44,6,21,63.74,46.0
61,URMODI,696.0,690.18,0.273,0.187,14-05-2020,68,21,52,37.0,3.0
62,BHATGHAR,623.28,608.62,0.673,0.251,14-05-2020,37,7,12,60.66,14.09
63,NIRA DEOGHAR,667.1,648.1,0.332,0.117,14-05-2020,35,3,12,0.0,6.0
*64,THOKARWADI,667.14,659.13,0.353,0.164,13-05-2020,46,44,29,0.0,72.0
65,KANHER,690.78,676.32,0.272,0.075,14-05-2020,28,32,27,44.78,4.0
*66,MULSHI,607.1,593.93,0.572,0.1,13-05-2020,17,14,14,0.0,300.0
