S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,476.1,6.229,1.378,16-05-2024,22.0,21.0,25.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,402.31,6.157,1.664,16-05-2024,27.0,36.0,28.0,0.0,396.0
*3,KOL DAM,642.0,640.03,0.089,0.06,16-05-2024,67.0,78.0,47.0,0.0,800.0
4,THEIN DAM,527.91,505.41,2.344,0.892,16-05-2024,38.0,53.0,52.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.45,1.711,0.551,16-05-2024,32.0,31.0,32.0,63.0,140.0
6,JHAKAM,359.5,343.25,0.132,0.023,16-05-2024,17.0,26.0,27.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.89,1.436,0.586,16-05-2024,41.0,73.0,39.0,229.0,172.0
8,BISALPUR,315.5,310.61,1.076,0.356,16-05-2024,33.0,62.0,42.0,81.8,0.0
9,JAWAI DAM,313.4,302.22,0.193,0.029,16-05-2024,15.0,23.0,15.0,38.67,0.0
10,JAISAMAND,295.54,290.26,0.296,0.079,16-05-2024,27.0,58.0,41.0,16.0,0.0
11,TENUGHAT,269.14,257.92,0.821,0.34,16-05-2024,41.0,42.0,42.0,0.0,0.0
12,MAITHON,146.3,144.78,0.471,0.359,16-05-2024,76.0,46.0,39.0,342.0,0.0
*$13,PANCHET HILL,124.97,124.72,0.184,0.172,16-05-2024,93.0,49.0,47.0,0.0,80.0
$14,KONAR,425.81,419.34,0.176,0.074,16-05-2024,42.0,48.0,40.0,0.0,0.0
$15,TILAIYA,368.81,364.18,0.142,0.014,16-05-2024,10.0,13.0,19.0,0.0,4.0
*16,GETALSUD,590.06,585.61,0.218,0.092,16-05-2024,42.0,33.0,38.0,0.0,130.0
17,HIRAKUD,192.02,186.0,5.378,1.694,16-05-2024,31.0,24.0,27.0,153.0,307.0
*18,BALIMELA,462.08,446.35,2.676,0.583,16-05-2024,22.0,16.0,30.0,0.0,360.0
19,SALANADI,82.3,72.37,0.558,0.27,16-05-2024,48.0,45.0,45.0,42.0,0.0
20,RENGALI,123.5,116.41,3.432,1.295,16-05-2024,38.0,27.0,31.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,822.34,0.893,0.076,16-05-2024,9.0,33.0,32.0,0.0,115.0
22,UPPER KOLAB,858.0,850.26,0.935,0.296,16-05-2024,32.0,27.0,26.0,89.0,320.0
23,UPPER INDRAVATI,642.0,628.07,1.456,0.205,16-05-2024,14.0,36.0,31.0,128.0,600.0
24,SAPUA,168.5,167.02,0.006,0.005,16-05-2024,83.0,100.0,83.0,0.0,0.0
25,HARIHARJHOR,147.5,142.3,0.059,0.013,16-05-2024,22.0,0.0,15.0,9.95,0.0
26,MANDIRA DAM,210.31,208.36,0.309,0.204,16-05-2024,66.0,59.0,74.0,0.0,0.0
27,MAYURAKSHI,121.31,111.25,0.48,0.105,16-05-2024,22.0,25.0,24.0,227.0,0.0
28,KANGSABATI,134.14,123.83,0.914,0.222,16-05-2024,24.0,24.0,33.0,341.0,0.0
29,GUMTI,93.55,88.45,0.312,0.105,16-05-2024,34.0,33.0,33.0,0.0,15.0
*30,DOYANG HEP,333.0,308.5,0.535,0.186,16-05-2024,35.0,31.0,33.0,0.0,75.0
31,CHANDAN DAM,152.39,129.54,0.14,0.0,16-05-2024,0.0,12.5,31.62,75.0,0.0
*32,UMRONG,609.6,608.35,0.159,0.121,16-05-2024,76.0,13.0,36.0,0.0,200.0
*33,KHANDONG,725.0,719.35,0.18,0.1,16-05-2024,56.0,28.0,42.0,0.0,75.0
34,UKAI,105.16,95.79,6.615,2.391,16-05-2024,36.0,42.0,32.0,348.0,300.0
36,KADANA,127.7,119.89,1.472,0.523,16-05-2024,36.0,29.0,44.0,200.0,120.0
37,SHETRUNJI,55.53,49.9,0.3,0.061,16-05-2024,20.0,24.0,18.0,36.0,0.0
38,BHADAR,107.89,101.62,0.188,0.023,16-05-2024,12.0,26.0,23.0,27.0,0.0
39,DAMANGANGA,79.86,69.55,0.502,0.118,16-05-2024,24.0,26.0,22.0,51.0,1.0
40,DANTIWADA,184.1,172.66,0.399,0.084,16-05-2024,21.0,21.0,7.0,45.0,0.0
41,PANAM,127.41,123.1,0.697,0.305,16-05-2024,44.0,25.0,35.0,36.0,2.0
42,SARDAR SAROVAR,138.68,120.9,5.76,1.381,16-05-2024,24.0,14.0,18.0,2120.0,1450.0
43,KARJAN,115.25,105.6,0.523,0.271,16-05-2024,52.0,51.0,41.0,51.0,3.0
44,SUKHI(GUJ),147.82,142.98,0.167,0.073,16-05-2024,44.0,16.0,20.0,20.7,0.0
45,WATRAK,136.25,129.05,0.154,0.016,16-05-2024,10.0,32.0,25.0,22.98,0.0
46,HATHMATI,180.74,175.5,0.153,0.027,16-05-2024,18.0,38.0,15.0,5.166,0.0
47,MACHCHHU-I,135.33,127.74,0.071,0.01,16-05-2024,14.0,18.0,17.0,0.0,0.0
48,MACHCHHU-II,57.3,49.56,0.091,0.005,16-05-2024,5.0,41.0,30.0,10.13,0.0
49,UND-I,98.0,93.97,0.066,0.019,16-05-2024,29.0,23.0,11.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,60.5,0.071,0.015,16-05-2024,21.0,21.0,14.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,456.38,2.171,0.138,16-05-2024,6.0,45.0,25.0,227.0,0.0
*52,KOYANA,657.9,632.36,2.652,0.678,16-05-2024,26.0,27.0,25.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,486.0,1.517,0.0,16-05-2024,0.0,0.0,2.0,125.0,12.0
54,ISAPUR,441.0,433.36,0.965,0.347,16-05-2024,36.0,54.0,30.0,104.0,0.0
55,MULA,552.3,537.39,0.609,0.065,16-05-2024,11.0,46.0,22.0,139.0,0.0
56,YELDARI,461.77,454.43,0.809,0.237,16-05-2024,29.0,58.0,29.0,78.0,0.0
57,GIRNA,398.07,386.98,0.524,0.11,16-05-2024,21.0,27.0,22.0,79.0,0.0
58,KHADAKVASLA,582.47,580.67,0.056,0.033,16-05-2024,59.0,61.0,50.0,78.0,8.0
*59,UPPER VAITARNA,603.5,596.02,0.331,0.117,16-05-2024,35.0,39.0,32.0,0.0,61.0
60,UPPER TAPI,214.0,211.02,0.255,0.103,16-05-2024,40.0,53.0,33.0,45.0,0.0
61,PENCH(TOTLADOH),490.0,482.19,1.091,0.515,16-05-2024,47.0,56.0,34.0,127.0,160.0
62,UPPER WARDHA,342.5,338.59,0.564,0.268,16-05-2024,48.0,46.0,38.0,70.0,0.0
63,BHATSA,142.07,110.2,0.942,0.295,16-05-2024,31.0,37.0,38.0,29.38,15.0
64,DHOM,747.7,734.56,0.331,0.09,16-05-2024,27.0,35.0,28.0,36.2,2.0
65,DUDHGANGA,646.0,620.57,0.664,0.091,16-05-2024,14.0,11.0,23.0,2.441,24.0
66,MANIKDOH,711.25,685.15,0.288,0.008,16-05-2024,3.0,10.0,7.0,2.2,6.0
