S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,501.76,6.229,4.101,07-12-2023,66.0,74.0,71.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,417.56,6.157,4.375,07-12-2023,71.0,70.0,63.0,0.0,396.0
*3,KOL DAM,642.0,641.03,0.089,0.074,07-12-2023,83.0,89.0,93.0,0.0,800.0
4,THEIN DAM,527.91,512.75,2.344,1.318,07-12-2023,56.0,73.0,52.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,278.95,1.711,1.474,07-12-2023,86.0,87.0,91.0,63.0,140.0
6,JHAKAM,359.5,355.25,0.132,0.093,07-12-2023,70.0,81.0,83.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,350.53,1.436,1.028,07-12-2023,72.0,85.0,54.0,229.0,172.0
8,BISALPUR,315.5,312.9,1.076,0.622,07-12-2023,58.0,95.0,69.0,81.8,0.0
9,JAWAI DAM,313.4,311.97,0.193,0.159,07-12-2023,82.0,81.0,55.0,38.67,0.0
10,JAISAMAND,295.54,292.86,0.296,0.172,07-12-2023,58.0,97.0,70.0,16.0,0.0
11,TENUGHAT,269.14,260.3,0.821,0.429,07-12-2023,52.0,53.0,50.0,0.0,0.0
12,MAITHON,146.3,147.01,0.471,0.471,07-12-2023,100.0,100.0,86.0,342.0,0.0
*$13,PANCHET HILL,124.97,126.43,0.184,0.184,07-12-2023,100.0,100.0,86.0,0.0,80.0
$14,KONAR,425.81,424.75,0.176,0.157,07-12-2023,89.0,96.0,89.0,0.0,0.0
$15,TILAIYA,368.81,367.9,0.142,0.112,07-12-2023,79.0,62.0,81.0,0.0,4.0
*16,GETALSUD,590.06,587.99,0.218,0.153,07-12-2023,70.0,58.0,59.0,0.0,130.0
17,HIRAKUD,192.02,191.41,5.378,4.434,07-12-2023,82.0,80.0,84.0,153.0,307.0
*18,BALIMELA,462.08,453.21,2.676,1.331,07-12-2023,50.0,42.0,56.0,0.0,360.0
19,SALANADI,82.3,74.13,0.558,0.313,07-12-2023,56.0,54.0,49.0,42.0,0.0
20,RENGALI,123.5,122.33,3.432,3.044,07-12-2023,89.0,84.0,82.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,831.14,0.893,0.401,07-12-2023,45.0,72.0,79.0,0.0,115.0
22,UPPER KOLAB,858.0,856.01,0.935,0.747,07-12-2023,80.0,76.0,69.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.36,1.456,0.879,07-12-2023,60.0,71.0,65.0,128.0,600.0
24,SAPUA,168.5,167.37,0.006,0.006,07-12-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,145.66,0.059,0.047,07-12-2023,80.0,58.0,61.0,9.95,0.0
26,MANDIRA DAM,210.31,210.19,0.309,0.255,30-11-2023,83.0,83.0,94.0,0.0,0.0
27,MAYURAKSHI,121.31,115.34,0.48,0.22,07-12-2023,46.0,35.0,53.0,227.0,0.0
