S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,479.73,6.229,1.654,28-03-2024,27.0,29.0,29.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,403.86,6.157,1.89,28-03-2024,31.0,34.0,26.0,0.0,396.0
*3,KOL DAM,642.0,641.25,0.089,0.078,28-03-2024,88.0,80.0,58.0,0.0,800.0
4,THEIN DAM,527.91,505.46,2.344,0.892,28-03-2024,38.0,47.0,40.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,270.45,1.711,0.636,28-03-2024,37.0,33.0,39.0,63.0,140.0
6,JHAKAM,359.5,343.6,0.132,0.025,28-03-2024,19.0,27.0,28.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.52,1.436,0.534,28-03-2024,37.0,50.0,36.0,229.0,172.0
8,BISALPUR,315.5,311.52,1.076,0.45,28-03-2024,42.0,72.0,53.0,81.8,0.0
9,JAWAI DAM,313.4,303.97,0.193,0.042,28-03-2024,22.0,24.0,19.0,38.67,0.0
10,JAISAMAND,295.54,290.62,0.296,0.089,28-03-2024,30.0,63.0,48.0,16.0,0.0
11,TENUGHAT,269.14,259.23,0.821,0.386,28-03-2024,47.0,47.0,46.0,0.0,0.0
12,MAITHON,146.3,146.58,0.471,0.458,28-03-2024,97.0,72.0,73.0,342.0,0.0
*$13,PANCHET HILL,124.97,125.23,0.184,0.184,28-03-2024,100.0,94.0,72.0,0.0,80.0
$14,KONAR,425.81,421.43,0.176,0.104,28-03-2024,59.0,68.0,59.0,0.0,0.0
$15,TILAIYA,368.81,364.65,0.142,0.022,28-03-2024,15.0,20.0,27.0,0.0,4.0
*16,GETALSUD,590.06,586.83,0.218,0.121,26-03-2024,56.0,42.0,45.0,0.0,130.0
17,HIRAKUD,192.02,188.5,5.378,2.779,27-03-2024,52.0,46.0,50.0,153.0,307.0
*18,BALIMELA,462.08,450.74,2.676,1.034,28-03-2024,39.0,20.0,34.0,0.0,360.0
19,SALANADI,82.3,72.98,0.558,0.285,28-03-2024,51.0,47.0,47.0,42.0,0.0
20,RENGALI,123.5,119.4,3.432,2.111,28-03-2024,62.0,48.0,58.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,823.94,0.893,0.119,28-03-2024,13.0,50.0,46.0,0.0,115.0
22,UPPER KOLAB,858.0,853.02,0.935,0.503,28-03-2024,54.0,43.0,40.0,89.0,320.0
23,UPPER INDRAVATI,642.0,631.59,1.456,0.465,28-03-2024,32.0,50.0,49.0,128.0,600.0
24,SAPUA,168.5,167.5,0.006,0.005,28-03-2024,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,143.88,0.059,0.028,28-03-2024,47.0,19.0,34.0,9.95,0.0
26,MANDIRA DAM,210.31,209.73,0.309,0.243,28-03-2024,79.0,76.0,88.0,0.0,0.0
27,MAYURAKSHI,121.31,113.05,0.48,0.148,28-03-2024,31.0,28.0,35.0,227.0,0.0
28,KANGSABATI,134.14,124.33,0.914,0.241,28-03-2024,26.0,24.0,40.0,341.0,0.0
29,GUMTI,93.55,89.5,0.312,0.141,28-03-2024,45.0,46.0,37.0,0.0,15.0
*30,DOYANG HEP,333.0,308.4,0.535,0.184,28-03-2024,34.0,33.0,36.0,0.0,75.0
31,CHANDAN DAM,152.39,133.14,0.14,0.01,28-03-2024,7.35,18.38,31.62,75.0,0.0
*32,UMRONG,609.6,607.0,0.159,0.103,28-03-2024,65.0,0.0,13.0,0.0,200.0
*33,KHANDONG,725.0,711.1,0.18,0.028,28-03-2024,16.0,10.0,13.0,0.0,75.0
34,UKAI,105.16,99.59,6.615,3.859,28-03-2024,58.0,62.0,50.0,348.0,300.0
36,KADANA,127.7,122.43,1.472,0.707,28-03-2024,48.0,41.0,51.0,200.0,120.0
37,SHETRUNJI,55.53,52.0,0.3,0.139,28-03-2024,46.0,49.0,43.0,36.0,0.0
38,BHADAR,107.89,102.59,0.188,0.036,28-03-2024,19.0,36.0,32.0,27.0,0.0
39,DAMANGANGA,79.86,73.75,0.502,0.234,28-03-2024,47.0,50.0,44.0,51.0,1.0
40,DANTIWADA,184.1,176.1,0.399,0.153,28-03-2024,38.0,31.0,12.0,45.0,0.0
41,PANAM,127.41,124.7,0.697,0.385,28-03-2024,55.0,26.0,42.0,36.0,2.0
42,SARDAR SAROVAR,138.68,122.85,5.76,1.734,28-03-2024,30.0,35.0,19.0,2120.0,1450.0
43,KARJAN,115.25,109.48,0.523,0.357,28-03-2024,68.0,66.0,57.0,51.0,3.0
44,SUKHI(GUJ),147.82,143.91,0.167,0.088,28-03-2024,53.0,34.0,47.0,20.7,0.0
45,WATRAK,136.25,130.71,0.154,0.033,28-03-2024,21.0,45.0,34.0,22.98,0.0
46,HATHMATI,180.74,175.87,0.153,0.031,28-03-2024,20.0,42.0,24.0,5.166,0.0
47,MACHCHHU-I,135.33,129.25,0.071,0.016,28-03-2024,23.0,20.0,24.0,0.0,0.0
48,MACHCHHU-II,57.3,53.8,0.091,0.032,28-03-2024,35.0,45.0,56.0,10.13,0.0
49,UND-I,98.0,94.85,0.066,0.027,28-03-2024,41.0,35.0,33.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,61.54,0.071,0.022,28-03-2024,31.0,28.0,25.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,458.21,2.171,0.477,28-03-2024,22.0,63.0,39.0,227.0,0.0
*52,KOYANA,657.9,643.94,2.652,1.406,28-03-2024,53.0,58.0,55.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,487.83,1.517,0.0,28-03-2024,0.0,31.0,35.0,125.0,12.0
54,ISAPUR,441.0,435.66,0.965,0.495,28-03-2024,51.0,65.0,43.0,104.0,0.0
55,MULA,552.3,543.25,0.609,0.223,28-03-2024,37.0,61.0,44.0,139.0,0.0
56,YELDARI,461.77,455.98,0.809,0.323,28-03-2024,40.0,69.0,39.0,78.0,0.0
57,GIRNA,398.07,388.98,0.524,0.166,25-03-2024,32.0,34.0,30.0,79.0,0.0
58,KHADAKVASLA,582.47,580.52,0.056,0.031,28-03-2024,55.0,52.0,59.0,78.0,8.0
*59,UPPER VAITARNA,603.5,599.42,0.331,0.205,28-03-2024,62.0,68.0,56.0,0.0,61.0
60,UPPER TAPI,214.0,212.43,0.255,0.168,25-03-2024,66.0,66.0,58.0,45.0,0.0
61,PENCH(TOTLADOH),490.0,484.23,1.091,0.625,28-03-2024,57.0,58.0,39.0,127.0,160.0
62,UPPER WARDHA,342.5,339.04,0.564,0.297,28-03-2024,53.0,52.0,44.0,70.0,0.0
63,BHATSA,142.07,119.65,0.942,0.442,28-03-2024,47.0,52.0,53.0,29.38,15.0
64,DHOM,747.7,737.49,0.331,0.134,28-03-2024,40.0,52.0,47.0,36.2,2.0
65,DUDHGANGA,646.0,631.6,0.664,0.271,27-03-2024,41.0,34.0,42.0,2.441,24.0
66,MANIKDOH,711.25,688.84,0.288,0.025,28-03-2024,9.0,27.0,21.0,2.2,6.0
67,BHANDARDARA,744.91,732.98,0.304,0.141,28-03-2024,46.0,84.0,56.0,63.74,46.0
68,URMODI,696.0,677.33,0.273,0.052,28-03-2024,19.0,65.0,71.0,37.0,3.0
69,BHATGHAR,623.28,607.36,0.673,0.221,28-03-2024,33.0,38.0,44.0,60.66,14.09
70,NIRA DEOGHAR,667.1,648.75,0.332,0.117,28-03-2024,35.0,53.0,39.0,0.0,6.0
*71,THOKARWADI,667.14,660.69,0.353,0.194,28-03-2024,55.0,56.0,46.0,0.0,72.0
72,KANHER,690.78,677.76,0.272,0.088,28-03-2024,32.0,42.0,44.0,44.78,4.0
*73,MULSHI,607.1,598.85,0.572,0.255,28-03-2024,45.0,42.0,32.0,0.0,300.0
74,SURYA,118.6,108.25,0.276,0.137,28-03-2024,50.0,52.0,58.0,18.32,6.0
75,TILLARI,113.2,97.02,0.447,0.222,28-03-2024,50.0,53.0,54.0,21.26,10.0
76,DIMBHE DAM,719.15,407.0,0.354,0.142,28-03-2024,40.0,47.0,42.0,52.57,5.0
