S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,510.12,6.229,5.351,29-09-2023,86.0,85.0,83.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,423.15,6.157,5.448,27-09-2023,88.0,88.0,84.0,0.0,396.0
*3,KOL DAM,642.0,641.0,0.089,0.074,29-09-2023,83.0,72.0,76.0,0.0,800.0
4,THEIN DAM,527.91,515.74,2.344,1.446,28-09-2023,62.0,85.0,73.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.85,1.711,1.711,28-09-2023,100.0,100.0,100.0,63.0,140.0
6,JHAKAM,359.5,356.1,0.132,0.099,28-09-2023,75.0,100.0,96.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.74,1.436,1.436,29-09-2023,100.0,100.0,88.0,229.0,172.0
8,BISALPUR,315.5,313.76,1.076,0.754,28-09-2023,70.0,100.0,75.0,81.8,0.0
9,JAWAI DAM,313.4,313.37,0.193,0.192,29-09-2023,99.0,99.0,58.0,38.67,0.0
10,JAISAMAND,295.54,293.34,0.296,0.191,29-09-2023,65.0,100.0,74.0,16.0,0.0
11,TENUGHAT,269.14,259.93,0.821,0.414,29-09-2023,50.0,55.0,51.0,0.0,0.0
12,MAITHON,146.3,148.06,0.471,0.471,29-09-2023,100.0,100.0,93.0,342.0,0.0
*$13,PANCHET HILL,124.97,125.71,0.184,0.184,29-09-2023,100.0,100.0,96.0,0.0,80.0
$14,KONAR,425.81,421.46,0.176,0.104,29-09-2023,59.0,94.0,89.0,0.0,0.0
$15,TILAIYA,368.81,366.16,0.142,0.057,29-09-2023,40.0,40.0,82.0,0.0,4.0
*16,GETALSUD,590.06,587.96,0.218,0.152,29-09-2023,70.0,96.0,74.0,0.0,130.0
17,HIRAKUD,192.02,191.95,5.378,4.775,28-09-2023,89.0,90.0,90.0,153.0,307.0
*18,BALIMELA,462.08,453.42,2.676,1.358,29-09-2023,51.0,37.0,64.0,0.0,360.0
19,SALANADI,82.3,79.34,0.558,0.464,29-09-2023,83.0,74.0,64.0,42.0,0.0
