S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,495.22,6.229,3.529,14-03-2019,57,30,32,676,1200
*2,PONG DAM(BEAS),423.67,408.8,6.157,2.802,14-03-2019,46,19,28,-,360
*3,THEIN DAM,527.91,520.84,2.344,1.8,14-03-2019,77,20,31,348,600
*4,MAHI BAJAJ SAGAR,280.75,270.8,1.711,0.668,13-03-2019,39,46,34,63,140
5,JHAKAM,359.5,345.75,0.132,0.034,13-03-2019,26,31,21,28,-
*6,RANA PRATAP SAGAR,352.81,346.9,1.436,0.425,14-03-2019,30,28,25,229,172
7,TENUGHAT,269.14,258.23,0.821,0.35,13-03-2019,43,46,42,-,-
8,MAITHON,146.3,140.26,0.471,0.168,13-03-2019,36,100,71,342,-
*12,HIRAKUD,192.02,188.56,5.378,2.811,14-03-2019,52,54,54,153,307
*13,BALIMELA,462.08,455.55,2.676,1.634,14-03-2019,61,16,33,-,360
14,SALANADI,82.3,73.57,0.558,0.299,14-03-2019,54,41,33,42,-
*15,RENGALI,123.5,115.92,3.432,1.185,14-03-2019,35,79,55,3,200
*16,MACHKUND(JALAPUT),838.16,833.23,0.893,0.519,14-03-2019,58,76,58,-,115
*17,UPPER KOLAB,858.0,851.5,0.935,0.389,14-03-2019,42,48,41,89,320
*18,UPPER INDRAVATI,642.0,635.79,1.456,0.823,14-03-2019,57,43,48,128,600
19,MAYURAKSHI,121.31,110.81,0.48,0.096,13-03-2019,20,68,36,227,-
20,KANGSABATI,134.14,126.19,0.914,0.331,13-03-2019,36,61,32,341,-
21,GUMTI,93.55,89.3,0.312,0.134,14-03-2019,43,64,19,-,15
*22,UKAI,105.16,90.79,6.615,1.208,14-03-2019,18,29,47,348,300
23,SABARMATI(DHAROI),189.59,180.43,0.735,0.11,13-03-2019,15,21,25,95,1
*24,KADANA,127.7,121.46,1.472,0.632,13-03-2019,43,46,54,200,120
25,SHETRUNJI,55.53,49.92,0.3,0.05,13-03-2019,17,21,33,36,-
26,BHADAR,107.89,101.4,0.188,0.02,13-03-2019,11,28,24,27,-
27,DAMANGANGA,79.86,70.55,0.502,0.142,14-03-2019,28,58,56,51,1
28,DANTIWADA,184.1,167.99,0.399,0.028,13-03-2019,7,40,10,45,-
29,PANAM,127.41,124.15,0.697,0.356,13-03-2019,51,52,46,36,2
*30,SARDAR SAROVAR,138.68,116.02,5.76,0.65,14-03-2019,11,0,14,2120,1450
31,KARJAN,115.25,106.31,0.523,0.292,14-03-2019,56,62,58,51,3
32,JAYAKWADI(PAITHAN),463.91,455.71,2.171,0.027,14-03-2019,1,60,26,227,-
*33,KOYANA,657.9,649.05,2.652,1.825,14-03-2019,69,71,60,-,1920
34,BHIMA(UJJANI),496.83,491.19,1.517,0.031,14-03-2019,2,72,42,125,12
35,ISAPUR,441.0,432.02,0.965,0.274,14-03-2019,28,5,33,104,-
36,MULA,552.3,539.16,0.609,0.106,14-03-2019,17,59,41,139,-
37,YELDARI,461.77,446.22,0.809,0.0,14-03-2019,0,4,22,78,-
38,GIRNA,398.07,388.21,0.524,0.145,14-03-2019,28,28,22,79,-
39,KHADAKVASLA,582.47,580.92,0.056,0.036,14-03-2019,64,82,55,78,8
*40,UPPER VAITARNA,603.5,598.84,0.331,0.187,14-03-2019,56,53,61,-,61
41,UPPER TAPI,214.0,210.98,0.255,0.101,14-03-2019,40,45,58,45,-
*42,PENCH(TOTLADOH),490.0,468.81,1.091,0.072,14-03-2019,7,14,31,127,160
43,UPPER WARDHA,342.5,335.84,0.564,0.123,14-03-2019,22,47,41,70,-
44,BHATSA,142.07,121.3,0.942,0.471,14-03-2019,50,58,56,29.378,15
45,DHOM,747.7,735.25,0.331,0.101,14-03-2019,31,54,44,36.2,2
46,DUDHGANGA,646.0,633.33,0.664,0.31,14-03-2019,47,60,54,2.441,24
47,MANIKDOH,711.25,690.02,0.288,0.032,14-03-2019,11,42,19,2.2,6
48,BHANDARDARA,744.91,723.92,0.304,0.075,14-03-2019,25,74,57,63.74,46
49,MATATILA,308.46,303.12,0.707,0.168,14-03-2019,24,20,36,-,30
*50,RIHAND,268.22,257.13,5.649,1.199,14-03-2019,21,23,29,-,300
*51,RAMGANGA,365.3,347.9,2.196,1.068,14-03-2019,49,25,42,1897,198
*52,TEHRI,830.0,782.44,2.615,0.96,14-03-2019,37,30,35,2351,1000
*53,GANDHI SAGAR,399.9,384.36,6.827,0.562,14-03-2019,8,24,30,220,115
54,TAWA,355.4,337.72,1.944,0.152,13-03-2019,8,9,25,247,-
*55,BARGI,422.76,416.2,3.18,1.58,13-03-2019,50,65,50,157,90
*56,BANSAGAR,341.64,338.43,5.166,3.748,14-03-2019,73,49,43,488,425
*57,INDIRA SAGAR,262.13,255.61,9.745,4.739,14-03-2019,49,26,31,2380,1000
58,BARNA DAM,348.55,339.46,0.456,0.032,14-03-2019,7,10,21,546,-
*59,MINIMATA BANGO,359.66,352.78,3.046,1.812,14-03-2019,59,59,60,-,120
60,MAHANADI,348.7,344.27,0.767,0.399,14-03-2019,52,51,57,319,10
*61,SRISAILAM,269.75,252.1,8.288,1.225,14-03-2019,15,16,24,0,770
