S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,505.18,6.229,4.892,23-11-2017,79,58,77,676,1200
*2,PONG DAM(BEAS),423.67,415.08,6.157,3.986,23-11-2017,65,56,63,-,360
*3,THEIN DAM,527.91,510.44,2.344,1.141,22-11-2017,49,49,54,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.5,1.711,1.692,23-11-2017,99,100,83,63,140
5,JHAKAM,359.5,358.0,0.132,0.117,23-11-2017,89,95,73,28,-
*6,RANA PRATAP SAGAR,352.81,346.35,1.436,0.347,22-11-2017,24,54,57,229,172
7,TENUGHAT,269.14,260.65,0.821,0.443,23-11-2017,54,52,45,-,-
8,MAITHON,146.3,149.56,0.471,0.471,23-11-2017,100,100,87,342,-
*12,HIRAKUD,192.02,191.51,5.378,4.495,21-11-2017,84,88,87,153,307
*13,BALIMELA,462.08,452.51,2.676,1.239,22-11-2017,46,81,62,-,360
14,SALANADI,82.3,71.08,0.558,0.239,22-11-2017,43,39,38,42,-
*15,RENGALI,123.5,123.05,3.432,3.292,22-11-2017,96,96,82,3,200
*16,MACHKUND(JALAPUT),838.16,837.88,0.893,0.862,22-11-2017,97,87,85,-,115
*17,UPPER KOLAB,858.0,853.94,0.935,0.572,22-11-2017,61,84,63,89,320
*18,UPPER INDRAVATI,642.0,636.12,1.456,0.855,23-11-2017,59,77,72,128,600
19,MAYURAKSHI,121.31,120.43,0.48,0.457,23-11-2017,95,46,43,227,-
20,KANGSABATI,134.14,132.62,0.914,0.814,23-11-2017,89,63,45,341,-
21,GUMTI,93.55,93.1,0.312,0.291,21-11-2017,93,81,54,-,15
*22,UKAI,105.16,97.79,6.615,3.12,23-11-2017,47,86,76,348,300
23,SABARMATI(DHAROI),189.59,187.76,0.735,0.565,23-11-2017,77,89,65,95,1
*24,KADANA,127.7,126.21,1.472,1.04,23-11-2017,71,79,69,200,120
25,SHETRUNJI,55.53,53.52,0.3,0.166,23-11-2017,55,58,72,36,-
26,BHADAR,107.89,106.88,0.188,0.145,23-11-2017,77,11,60,27,-
27,DAMANGANGA,79.86,79.8,0.502,0.475,23-11-2017,95,90,93,51,1
28,DANTIWADA,184.1,182.48,0.399,0.333,23-11-2017,83,26,35,45,-
29,PANAM,127.41,126.7,0.697,0.505,23-11-2017,72,64,68,36,2
*30,SARDAR SAROVAR,121.92,125.57,1.566,1.566,23-11-2017,100,86,86,2120,1450
31,KARJAN,115.25,112.46,0.523,0.438,23-11-2017,84,67,86,51,3
32,JAYAKWADI(PAITHAN),463.91,463.69,2.171,2.087,23-11-2017,96,80,47,227,-
*33,KOYANA,657.9,658.11,2.652,2.652,22-11-2017,100,88,90,-,1920
34,BHIMA(UJJANI),496.83,497.33,1.517,1.517,23-11-2017,100,100,77,125,12
35,ISAPUR,441.0,429.01,0.965,0.145,22-11-2017,15,49,63,104,-
