S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,487.59,6.229,2.362,16-07-2020,38,52,41,676.0,1379.0
2,PONG DAM(BEAS),423.67,406.86,6.157,2.362,16-07-2020,38,34,28,0.0,396.0
3,KOL DAM,642.0,637.7,0.089,0.025,16-07-2020,28,73,58,0.0,800.0
4,THEIN DAM,527.91,511.02,2.344,1.172,16-07-2020,50,51,47,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,270.25,1.711,0.62,16-07-2020,36,51,35,63.0,140.0
6,JHAKAM,359.5,346.45,0.132,0.037,16-07-2020,28,36,25,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.32,1.436,0.626,16-07-2020,44,29,41,229.0,172.0
8,BISALPUR,315.5,312.76,1.076,0.603,16-07-2020,56,20,26,81.8,0.0
9,TENUGHAT,269.14,258.67,0.821,0.365,16-07-2020,44,42,39,0.0,0.0
10,MAITHON,146.3,144.04,0.471,0.365,16-07-2020,77,28,38,342.0,0.0
11,PANCHET HILL,124.97,123.91,0.184,0.135,16-07-2020,73,45,60,0.0,80.0
12,KONAR,425.81,419.32,0.176,0.074,16-07-2020,42,17,38,0.0,0.0
13,TILAIYA,368.81,366.82,0.142,0.076,16-07-2020,54,1,25,0.0,4.0
14,HIRAKUD,192.02,182.95,5.378,0.719,15-07-2020,13,15,14,153.0,307.0
15,BALIMELA,462.08,445.47,2.676,0.419,15-07-2020,16,10,20,0.0,360.0
16,SALANADI,82.3,75.45,0.558,0.349,16-07-2020,63,54,31,42.0,0.0
17,RENGALI,123.5,111.92,3.432,0.366,15-07-2020,11,6,12,3.0,200.0
18,MACHKUND(JALAPUT),838.16,830.24,0.893,0.355,15-07-2020,40,22,31,0.0,115.0
19,UPPER KOLAB,858.0,848.25,0.935,0.191,15-07-2020,20,14,16,89.0,320.0
20,UPPER INDRAVATI,642.0,631.23,1.456,0.435,15-07-2020,30,23,20,128.0,600.0
21,SAPUA,168.5,168.08,0.006,0.006,16-07-2020,100,50,50,0.0,0.0
22,HARIHARJHOR,147.5,146.85,0.059,0.055,16-07-2020,93,0,25,9.95,0.0
23,MAYURAKSHI,121.31,117.97,0.48,0.327,16-07-2020,68,25,38,227.0,0.0
24,KANGSABATI,134.14,130.55,0.914,0.622,16-07-2020,68,34,35,341.0,0.0
25,GUMTI,93.55,91.05,0.312,0.201,16-07-2020,64,50,49,0.0,15.0
26,DOYANG HEP,333.0,321.8,0.535,0.353,16-07-2020,66,32,52,0.0,75.0
27,UKAI,105.16,97.62,6.615,3.052,16-07-2020,46,4,24,348.0,300.0
28,SABARMATI(DHAROI),189.59,183.39,0.735,0.242,16-07-2020,33,6,17,95.0,1.0
29,KADANA,127.7,120.09,1.472,0.537,16-07-2020,36,38,43,200.0,120.0
30,SHETRUNJI,55.53,52.17,0.3,0.107,16-07-2020,36,8,23,36.0,0.0
31,BHADAR,107.89,104.04,0.188,0.063,16-07-2020,34,6,18,27.0,0.0
32,DAMANGANGA,79.86,72.2,0.502,0.187,16-07-2020,37,34,29,51.0,1.0
33,DANTIWADA,184.1,161.89,0.399,0.0,16-07-2020,0,4,6,45.0,0.0
