S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,501.96,6.229,4.129,26-12-2019,66,80,66,676.0,1379.0
2,PONG DAM(BEAS),423.67,417.77,6.157,4.421,26-12-2019,72,68,53,0.0,396.0
3,KOL DAM,642.0,641.66,0.089,0.084,25-12-2019,94,97,93,0.0,800.0
4,THEIN DAM,527.91,517.72,2.344,1.629,26-12-2019,69,66,47,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,279.4,1.711,1.534,26-12-2019,90,77,71,63.0,140.0
6,JHAKAM,359.5,356.35,0.132,0.101,26-12-2019,77,71,62,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.29,1.436,0.622,26-12-2019,43,36,40,229.0,172.0
8,BISALPUR,315.5,315.15,1.076,1.026,26-12-2019,95,20,49,81.8,0.0
9,TENUGHAT,269.14,260.34,0.821,0.431,24-12-2019,52,46,46,0.0,0.0
10,MAITHON,146.3,149.63,0.471,0.471,24-12-2019,100,54,86,342.0,0.0
11,PANCHET HILL,124.97,128.9,0.184,0.184,24-12-2019,100,80,90,0.0,80.0
12,KONAR,425.81,425.33,0.176,0.167,24-12-2019,95,70,81,0.0,0.0
13,TILAIYA,368.81,368.35,0.142,0.125,24-12-2019,88,38,68,0.0,4.0
14,HIRAKUD,192.02,191.86,5.378,4.72,24-12-2019,88,72,84,153.0,307.0
15,BALIMELA,462.08,459.76,2.676,2.241,24-12-2019,84,85,63,0.0,360.0
16,SALANADI,82.3,75.12,0.558,0.339,26-12-2019,61,56,37,42.0,0.0
17,RENGALI,123.5,123.01,3.432,3.277,24-12-2019,95,48,73,3.0,200.0
18,MACHKUND(JALAPUT),838.16,837.01,0.893,0.782,24-12-2019,88,83,81,0.0,115.0
19,UPPER KOLAB,858.0,856.7,0.935,0.812,24-12-2019,87,73,59,89.0,320.0
20,UPPER INDRAVATI,642.0,640.22,1.456,1.258,24-12-2019,86,76,71,128.0,600.0
21,SAPUA,168.5,168.53,0.006,0.006,26-12-2019,100,100,67,0.0,0.0
22,MAYURAKSHI,121.31,118.72,0.48,0.367,24-12-2019,76,24,43,227.0,0.0
23,KANGSABATI,134.14,131.57,0.914,0.71,24-12-2019,78,36,47,341.0,0.0
24,GUMTI,93.55,89.3,0.312,0.134,26-12-2019,43,64,48,0.0,15.0
25,DOYANG HEP,333.0,318.5,0.535,0.307,26-12-2019,57,44,54,0.0,75.0
26,UKAI,105.16,104.25,6.615,6.201,26-12-2019,94,27,61,348.0,300.0
27,SABARMATI(DHAROI),189.59,188.43,0.735,0.628,26-12-2019,85,21,53,95.0,1.0
28,KADANA,127.7,126.87,1.472,1.106,26-12-2019,75,61,64,200.0,120.0
29,SHETRUNJI,55.53,54.97,0.3,0.257,26-12-2019,86,21,56,36.0,0.0
30,BHADAR,107.89,107.53,0.188,0.172,26-12-2019,91,20,41,27.0,0.0
31,DAMANGANGA,79.86,78.55,0.502,0.418,26-12-2019,83,58,81,51.0,1.0
32,DANTIWADA,184.1,173.51,0.399,0.098,26-12-2019,25,8,27,45.0,0.0
33,PANAM,127.41,126.8,0.697,0.511,26-12-2019,73,69,62,36.0,2.0
34,SARDAR SAROVAR,138.68,134.15,5.76,4.347,24-12-2019,75,33,24,2120.0,1450.0
35,KARJAN,115.25,114.34,0.523,0.488,26-12-2019,93,73,74,51.0,3.0
36,SUKHI(GUJ),147.82,147.39,0.167,0.153,23-12-2019,92,55,59,20.7,0.0
37,WATRAK,136.25,135.86,0.154,0.125,26-12-2019,81,24,55,22.98,0.0
38,HATHMATI,180.74,180.04,0.153,0.128,26-12-2019,84,37,29,5.166,0.0
39,MACHCHHU-I,135.33,135.13,0.071,0.064,23-12-2019,90,14,31,0.0,0.0
40,MACHCHHU-II,57.3,57.02,0.091,0.079,26-12-2019,87,27,29,10.13,0.0
41,UND-I,98.0,97.95,0.066,0.065,25-12-2019,98,2,20,9.9,0.0
42,BRAHMANI(GUJ),64.62,64.04,0.071,0.049,26-12-2019,69,6,21,6.413,0.0
43,JAYAKWADI(PAITHAN),463.91,463.68,2.171,2.084,26-12-2019,96,22,40,227.0,0.0
44,KOYANA,657.9,656.23,2.652,2.398,26-12-2019,90,82,82,0.0,1920.0
45,BHIMA(UJJANI),496.83,497.1,1.517,1.517,26-12-2019,100,44,68,125.0,12.0
46,ISAPUR,441.0,438.25,0.965,0.693,26-12-2019,72,48,50,104.0,0.0
47,MULA,552.3,552.14,0.609,0.601,26-12-2019,99,26,61,139.0,0.0
48,YELDARI,461.77,461.77,0.809,0.809,26-12-2019,100,8,36,78.0,0.0
49,GIRNA,398.07,398.07,0.524,0.524,26-12-2019,100,37,36,79.0,0.0
50,KHADAKVASLA,582.47,580.77,0.056,0.034,26-12-2019,61,59,57,78.0,8.0
51,UPPER VAITARNA,603.5,602.59,0.331,0.302,26-12-2019,91,83,82,0.0,61.0
52,UPPER TAPI,214.0,214.0,0.255,0.255,26-12-2019,100,73,87,45.0,0.0
53,PENCH(TOTLADOH),490.0,489.46,1.091,0.975,26-12-2019,89,10,50,127.0,160.0
54,UPPER WARDHA,342.5,341.62,0.564,0.487,26-12-2019,86,28,69,70.0,0.0
55,BHATSA,142.07,136.13,0.942,0.787,26-12-2019,84,71,76,29.38,15.0
56,DHOM,747.7,745.66,0.331,0.285,26-12-2019,86,57,69,36.2,2.0
57,DUDHGANGA,646.0,644.35,0.664,0.624,26-12-2019,94,77,83,2.441,24.0
58,MANIKDOH,711.25,709.09,0.288,0.25,26-12-2019,87,15,40,2.2,6.0
59,BHANDARDARA,744.91,744.62,0.304,0.302,25-12-2019,99,41,75,63.74,46.0
60,URMODI,696.0,695.93,0.273,0.272,26-12-2019,100,59,84,37.0,3.0
61,BHATGHAR,623.28,622.85,0.673,0.656,25-12-2019,97,67,82,60.66,14.09
