S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,509.19,6.229,5.508,19-08-2015,88,92,78,676,1200
*2,PONG DAM(BEAS),423.67,421.9,6.157,5.493,20-08-2015,89,67,68,-,360
*3,THEIN DAM,527.91,523.34,2.344,2.039,19-08-2015,87,67,63,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.4,1.711,1.711,19-08-2015,100,68,71,63,140
5,JHAKAM,359.5,359.9,0.132,0.132,19-08-2015,100,60,68,28,-
*6,RANA PRATAP SAGAR,352.81,352.48,1.436,1.379,20-08-2015,96,91,72,229,172
7,TENUGHAT,269.14,259.42,0.821,0.394,20-08-2015,48,50,40,-,-
8,MAITHON,146.3,144.58,0.471,0.349,20-08-2015,74,87,73,342,-
*12,HIRAKUD,192.02,188.59,5.378,2.823,20-08-2015,52,54,53,153,307
*13,BALIMELA,462.08,452.05,2.676,1.184,19-08-2015,44,58,32,-,360
14,SALANADI,82.3,71.8,0.558,0.256,20-08-2015,46,71,42,42,-
*15,RENGALI,123.5,118.41,3.432,1.802,19-08-2015,53,81,61,3,200
*16,MACHKUND(JALAPUT),838.16,831.31,0.893,0.41,19-08-2015,46,49,57,-,115
*17,UPPER KOLAB,858.0,850.91,0.935,0.344,19-08-2015,37,55,41,89,320
*18,UPPER INDRAVATI,642.0,630.25,1.456,0.36,20-08-2015,25,88,63,128,600
19,MAYURAKSHI,121.31,118.49,0.48,0.355,20-08-2015,74,62,54,227,-
20,KANGSABATI,134.14,128.72,0.914,0.483,20-08-2015,53,52,50,341,-
21,GUMTI,93.55,92.35,0.312,0.256,19-08-2015,82,35,42,-,15
*22,UKAI,105.16,101.87,6.615,4.917,19-08-2015,74,64,64,348,300
23,SABARMATI(DHAROI),189.59,188.44,0.735,0.629,19-08-2015,86,25,51,95,1
*24,KADANA,127.7,126.49,1.472,1.07,19-08-2015,73,59,62,200,120
25,SHETRUNJI,55.53,55.17,0.3,0.277,18-08-2015,92,27,61,36,-
26,BHADAR,107.89,107.01,0.188,0.149,18-08-2015,79,25,59,27,-
27,DAMANGANGA,79.86,74.95,0.502,0.275,19-08-2015,55,53,50,51,1
28,DANTIWADA,184.1,182.91,0.399,0.347,19-08-2015,87,11,24,45,-
29,PANAM,127.41,124.85,0.697,0.393,19-08-2015,56,57,66,36,2
*30,SARDAR SAROVAR,121.92,122.35,1.566,1.566,19-08-2015,100,90,85,2120,1450
31,KARJAN,115.25,109.43,0.523,0.358,19-08-2015,68,75,68,51,3
32,JAYAKWADI(PAITHAN),463.91,456.22,2.171,0.111,20-08-2015,5,17,42,227,-
*33,KOYANA,657.9,652.45,2.652,1.961,19-08-2015,74,89,95,-,1920
34,BHIMA(UJJANI),496.83,490.49,1.517,0.0,19-08-2015,0,54,69,125,12
35,ISAPUR,441.0,431.07,0.965,0.24,19-08-2015,25,44,58,104,-
36,MULA,552.3,543.94,0.609,0.246,19-08-2015,40,67,71,139,-
37,YELDARI,461.77,448.67,0.809,0.026,19-08-2015,3,39,36,78,-
38,GIRNA,398.07,382.95,0.524,0.019,19-08-2015,4,26,40,79,-
39,KHADAKVASLA,582.47,579.09,0.056,0.016,19-08-2015,29,66,75,78,8
*40,UPPER VAITARNA,603.5,599.36,0.331,0.203,19-08-2015,61,88,84,-,61
