S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,491.02,6.229,2.745,13-01-2022,44.0,39.0,58.0,676.0,1379.0
2,PONG DAM(BEAS),423.67,408.1,6.157,2.678,13-01-2022,43.0,44.0,48.0,0.0,396.0
3,KOL DAM,642.0,641.56,0.089,0.082,13-01-2022,92.0,75.0,83.0,0.0,800.0
4,THEIN DAM,527.91,500.76,2.344,0.646,13-01-2022,28.0,19.0,41.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,277.1,1.711,1.258,13-01-2022,74.0,74.0,73.0,63.0,140.0
6,JHAKAM,359.5,357.1,0.132,0.108,13-01-2022,82.0,62.0,63.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.43,1.436,1.168,06-01-2022,81.0,36.0,39.0,229.0,172.0
8,BISALPUR,315.5,311.77,1.076,0.476,13-01-2022,44.0,49.0,62.0,81.8,0.0
9,JAWAI DAM,313.4,297.41,0.193,0.021,13-01-2022,11.0,54.0,37.0,38.67,0.0
10,TENUGHAT,269.14,259.89,0.821,0.412,11-01-2022,50.0,49.0,49.0,0.0,0.0
11,MAITHON,146.3,148.88,0.471,0.471,11-01-2022,100.0,100.0,86.0,342.0,0.0
12,PANCHET HILL,124.97,128.41,0.184,0.184,11-01-2022,100.0,100.0,89.0,0.0,80.0
13,KONAR,425.81,425.21,0.176,0.165,11-01-2022,94.0,86.0,84.0,0.0,0.0
14,TILAIYA,368.81,367.4,0.142,0.094,11-01-2022,66.0,35.0,56.0,0.0,4.0
15,GETALSUD,590.06,586.74,0.218,0.119,13-01-2022,55.0,45.0,50.0,0.0,130.0
16,HIRAKUD,192.02,191.26,5.378,4.338,13-01-2022,81.0,71.0,76.0,153.0,307.0
17,BALIMELA,462.08,451.53,2.676,1.122,13-01-2022,42.0,61.0,62.0,0.0,360.0
18,SALANADI,82.3,75.8,0.558,0.359,13-01-2022,64.0,39.0,46.0,42.0,0.0
19,RENGALI,123.5,121.76,3.432,2.858,13-01-2022,83.0,54.0,74.0,3.0,200.0
20,MACHKUND(JALAPUT),838.16,831.11,0.893,0.4,13-01-2022,45.0,83.0,80.0,0.0,115.0
21,UPPER KOLAB,858.0,851.87,0.935,0.417,13-01-2022,45.0,44.0,59.0,89.0,320.0
22,UPPER INDRAVATI,642.0,632.11,1.456,0.508,13-01-2022,35.0,70.0,70.0,128.0,600.0
23,SAPUA,168.5,168.51,0.006,0.006,13-01-2022,100.0,100.0,67.0,0.0,0.0
24,HARIHARJHOR,147.5,143.8,0.059,0.027,13-01-2022,46.0,80.0,66.0,9.95,0.0
25,MANDIRA DAM,210.31,210.19,0.309,0.309,13-01-2022,100.0,91.0,96.0,0.0,0.0
26,MAYURAKSHI,121.31,116.85,0.48,0.277,11-01-2022,58.0,60.0,49.0,227.0,0.0
27,KANGSABATI,134.14,133.12,0.914,0.864,11-01-2022,95.0,49.0,52.0,341.0,0.0
28,GUMTI,93.55,90.55,0.312,0.181,06-01-2022,58.0,87.0,47.0,0.0,15.0
29,DOYANG HEP,333.0,314.1,0.535,0.253,10-01-2022,47.0,69.0,53.0,0.0,75.0
30,CHANDAN DAM,152.39,150.24,0.14,0.1,13-01-2022,72.79,46.32,38.97,75.0,0.0
31,UKAI,105.16,103.85,6.615,5.968,12-01-2022,90.0,87.0,66.0,348.0,300.0
32,SABARMATI(DHAROI),189.59,182.9,0.735,0.215,13-01-2022,29.0,70.0,56.0,95.0,1.0
33,KADANA,127.7,125.73,1.472,0.992,13-01-2022,67.0,69.0,65.0,200.0,120.0
34,SHETRUNJI,55.53,55.37,0.3,0.287,13-01-2022,96.0,93.0,57.0,36.0,0.0
35,BHADAR,107.89,107.29,0.188,0.162,13-01-2022,86.0,79.0,43.0,27.0,0.0
36,DAMANGANGA,79.86,78.85,0.502,0.431,12-01-2022,86.0,74.0,72.0,51.0,1.0
37,DANTIWADA,184.1,169.61,0.399,0.043,13-01-2022,11.0,34.0,26.0,45.0,0.0
38,PANAM,127.41,122.95,0.697,0.299,13-01-2022,43.0,52.0,64.0,36.0,2.0
39,SARDAR SAROVAR,138.68,125.59,5.76,2.231,12-01-2022,39.0,74.0,30.0,2120.0,1450.0
40,KARJAN,115.25,113.57,0.523,0.475,12-01-2022,91.0,83.0,72.0,51.0,3.0
41,SUKHI(GUJ),147.82,147.82,0.167,0.165,12-01-2022,99.0,86.0,59.0,20.701,0.0
42,WATRAK,136.25,130.83,0.154,0.034,12-01-2022,22.0,55.0,57.0,22.977,0.0
43,HATHMATI,180.74,176.6,0.153,0.039,12-01-2022,25.0,73.0,45.0,5.166,0.0
44,MACHCHHU-I,135.33,133.64,0.071,0.043,12-01-2022,61.0,61.0,42.0,0.0,0.0
45,MACHCHHU-II,57.3,56.75,0.091,0.074,12-01-2022,81.0,67.0,51.0,10.13,0.0
46,UND-I,98.0,97.21,0.066,0.055,12-01-2022,83.0,76.0,38.0,9.9,0.0
47,BRAHMANI(GUJ),64.62,59.68,0.071,0.01,12-01-2022,14.0,55.0,35.0,6.413,0.0
48,JAYAKWADI(PAITHAN),463.91,463.33,2.171,1.949,13-01-2022,90.0,88.0,45.0,227.0,0.0
49,KOYANA,657.9,655.27,2.652,2.34,13-01-2022,88.0,88.0,76.0,0.0,1920.0
50,BHIMA(UJJANI),496.83,496.83,1.517,1.517,13-01-2022,100.0,100.0,64.0,125.0,12.0
51,ISAPUR,441.0,439.87,0.965,0.858,13-01-2022,89.0,87.0,53.0,104.0,0.0
52,MULA,552.3,551.85,0.609,0.585,13-01-2022,96.0,99.0,60.0,139.0,0.0
53,YELDARI,461.77,461.33,0.809,0.764,13-01-2022,94.0,89.0,40.0,78.0,0.0
54,GIRNA,398.07,396.9,0.524,0.458,13-01-2022,87.0,78.0,44.0,79.0,0.0
55,KHADAKVASLA,582.47,580.67,0.056,0.033,13-01-2022,59.0,54.0,68.0,78.0,8.0
56,UPPER VAITARNA,603.5,602.76,0.331,0.307,13-01-2022,93.0,96.0,81.0,0.0,61.0
57,UPPER TAPI,214.0,213.46,0.255,0.223,13-01-2022,87.0,79.0,81.0,45.0,0.0
58,PENCH(TOTLADOH),490.0,486.07,1.091,0.737,11-01-2022,68.0,81.0,50.0,127.0,160.0
59,UPPER WARDHA,342.5,341.14,0.564,0.448,13-01-2022,79.0,78.0,63.0,70.0,0.0
