S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,492.27,6.229,2.884,09-02-2023,46.0,40.0,45.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,410.78,6.157,3.29,09-02-2023,53.0,42.0,36.0,0.0,396.0
*3,KOL DAM,642.0,640.88,0.089,0.072,09-02-2023,81.0,90.0,71.0,0.0,800.0
4,THEIN DAM,527.91,514.14,2.344,1.36,09-02-2023,58.0,35.0,35.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,273.6,1.711,0.908,09-02-2023,53.0,62.0,61.0,63.0,140.0
6,JHAKAM,359.5,351.2,0.132,0.062,09-02-2023,47.0,66.0,48.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.78,1.436,0.706,09-02-2023,49.0,72.0,40.0,229.0,172.0
8,BISALPUR,315.5,314.38,1.076,0.875,09-02-2023,81.0,42.0,53.0,81.8,0.0
9,JAWAI DAM,313.4,308.69,0.193,0.1,09-02-2023,52.0,9.0,25.0,38.67,0.0
10,JAISAMAND,295.54,294.12,0.296,0.225,09-02-2023,76.0,76.0,53.0,16.0,0.0
11,TENUGHAT,269.14,260.07,0.821,0.42,09-02-2023,51.0,49.0,49.0,0.0,0.0
12,MAITHON,146.3,146.08,0.471,0.429,09-02-2023,91.0,100.0,83.0,342.0,0.0
14,KONAR,425.81,423.87,0.176,0.142,09-02-2023,81.0,89.0,75.0,0.0,0.0
15,TILAIYA,368.81,365.86,0.142,0.049,09-02-2023,35.0,32.0,42.0,0.0,4.0
*16,GETALSUD,590.06,586.4,0.218,0.11,09-02-2023,50.0,52.0,49.0,0.0,130.0
17,HIRAKUD,192.02,189.58,5.378,3.34,09-02-2023,62.0,75.0,67.0,153.0,307.0
*18,BALIMELA,462.08,448.88,2.676,0.827,08-02-2023,31.0,43.0,60.0,0.0,360.0
19,SALANADI,82.3,72.5,0.558,0.273,09-02-2023,49.0,64.0,43.0,42.0,0.0
20,RENGALI,123.5,119.78,3.432,2.239,08-02-2023,65.0,82.0,70.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,833.55,0.893,0.537,08-02-2023,60.0,34.0,62.0,0.0,115.0
22,UPPER KOLAB,858.0,854.0,0.935,0.576,08-02-2023,62.0,37.0,59.0,89.0,320.0
23,UPPER INDRAVATI,642.0,636.74,1.456,0.917,08-02-2023,63.0,34.0,63.0,128.0,600.0
24,SAPUA,168.5,168.48,0.006,0.006,09-02-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,143.63,0.059,0.025,09-02-2023,42.0,42.0,54.0,9.95,0.0
26,MANDIRA DAM,210.31,209.24,0.309,0.245,09-02-2023,79.0,100.0,95.0,0.0,0.0
27,MAYURAKSHI,121.31,113.2,0.48,0.153,09-02-2023,32.0,59.0,48.0,227.0,0.0
28,KANGSABATI,134.14,125.82,0.914,0.311,09-02-2023,34.0,91.0,53.0,341.0,0.0
29,GUMTI,93.55,90.85,0.312,0.193,08-02-2023,62.0,55.0,45.0,0.0,15.0
*30,DOYANG HEP,333.0,312.9,0.535,0.238,09-02-2023,44.0,43.0,47.0,0.0,75.0
31,CHANDAN DAM,152.39,141.18,0.14,0.04,09-02-2023,31.62,66.91,37.5,75.0,0.0
32,UKAI,105.16,102.54,6.615,5.26,09-02-2023,80.0,87.0,63.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,186.53,0.735,0.457,09-02-2023,62.0,21.0,42.0,95.0,1.0
34,KADANA,127.7,124.11,1.472,0.846,09-02-2023,57.0,60.0,60.0,200.0,120.0
35,SHETRUNJI,55.53,53.85,0.3,0.234,09-02-2023,78.0,87.0,50.0,36.0,0.0
36,BHADAR,107.89,105.44,0.188,0.099,09-02-2023,53.0,74.0,38.0,27.0,0.0
37,DAMANGANGA,79.86,76.45,0.502,0.33,08-02-2023,66.0,78.0,64.0,51.0,1.0
