S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,491.0,6.229,3.024,09-07-2015,49,49,38,676,1200
*2,PONG DAM(BEAS),423.67,406.14,6.157,2.344,09-07-2015,38,25,27,-,360
*3,THEIN DAM,527.91,522.8,2.344,1.959,09-07-2015,84,74,49,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.7,1.711,0.572,08-07-2015,33,38,27,63,140
5,JHAKAM,359.5,343.15,0.132,0.023,08-07-2015,17,41,19,28,-
*6,RANA PRATAP SAGAR,352.81,346.22,1.436,0.327,09-07-2015,23,52,46,229,172
7,TENUGHAT,269.14,256.84,0.821,0.306,08-07-2015,37,50,36,-,-
8,MAITHON,146.3,141.38,0.471,0.209,08-07-2015,44,74,49,342,-
*12,HIRAKUD,192.02,183.51,5.378,0.882,06-07-2015,16,11,14,153,307
*13,BALIMELA,462.08,453.36,2.676,1.35,08-07-2015,50,41,11,-,360
14,SALANADI,82.3,70.75,0.558,0.232,09-07-2015,42,72,29,42,-
*15,RENGALI,123.5,113.3,3.432,0.619,08-07-2015,18,3,10,3,200
*16,MACHKUND(JALAPUT),838.16,831.16,0.893,0.402,08-07-2015,45,32,31,-,115
*17,UPPER KOLAB,858.0,851.59,0.935,0.396,08-07-2015,42,17,16,89,320
*18,UPPER INDRAVATI,642.0,631.4,1.456,0.45,09-07-2015,31,12,18,128,600
19,MAYURAKSHI,121.31,113.8,0.48,0.17,08-07-2015,35,66,36,227,-
20,KANGSABATI,134.14,124.13,0.914,0.233,08-07-2015,25,40,31,341,-
21,GUMTI,93.55,88.45,0.312,0.105,07-07-2015,34,31,33,-,15
*22,UKAI,105.16,91.75,6.615,1.401,09-07-2015,21,22,28,348,300
23,SABARMATI(DHAROI),189.59,181.92,0.735,0.169,08-07-2015,23,13,20,95,1
*24,KADANA,127.7,122.99,1.472,0.782,08-07-2015,53,62,44,200,120
25,SHETRUNJI,55.53,55.22,0.3,0.028,08-07-2015,9,13,32,36,-
26,BHADAR,107.89,107.13,0.188,0.015,08-07-2015,8,19,26,27,-
27,DAMANGANGA,79.86,69.95,0.502,0.127,09-07-2015,25,9,15,51,1
28,DANTIWADA,184.1,166.18,0.399,0.016,07-07-2015,4,3,4,45,-
29,PANAM,127.41,124.0,0.697,0.35,08-07-2015,50,52,44,36,2
*30,SARDAR SAROVAR,121.92,116.53,1.566,0.722,09-07-2015,46,26,33,2120,1450
31,KARJAN,115.25,99.91,0.523,0.17,09-07-2015,33,34,39,51,3
32,JAYAKWADI(PAITHAN),463.91,455.66,2.171,0.02,09-07-2015,1,3,21,227,-
*33,KOYANA,657.9,642.77,2.652,1.166,08-07-2015,44,3,45,-,1920
34,BHIMA(UJJANI),496.83,489.93,1.517,0.0,08-07-2015,0,0,20,125,12
35,ISAPUR,441.0,430.55,0.965,0.214,08-07-2015,22,44,27,104,-
36,MULA,552.3,535.7,0.609,0.031,07-07-2015,5,2,15,139,-
37,YELDARI,461.77,448.16,0.809,0.012,08-07-2015,1,39,12,78,-
38,GIRNA,398.07,384.26,0.524,0.046,08-07-2015,9,8,17,79,-
39,KHADAKVASLA,582.47,580.03,0.056,0.026,08-07-2015,46,38,45,78,8
*40,UPPER VAITARNA,603.5,594.91,0.331,0.089,08-07-2015,27,22,39,-,61
41,UPPER TAPI,214.0,209.96,0.255,0.061,08-07-2015,24,19,28,45,-
*42,PENCH(TOTLADOH),490.0,472.07,1.091,0.143,08-07-2015,13,41,22,127,160
43,UPPER WARDHA,342.5,338.96,0.564,0.291,09-07-2015,52,35,37,70,-
44,BHATSA,142.07,111.8,0.942,0.318,08-07-2015,34,26,41,29.378,15
45,DHOM,747.7,734.84,0.331,0.146,08-07-2015,44,11,34,36.2,2
46,DUDHGANGA,646.0,631.22,0.664,0.263,08-07-2015,40,14,37,2.441,24
47,MANIKDOH,711.25,684.94,0.288,0.027,08-07-2015,9,4,9,2.2,6
48,BHANDARDARA,342.5,338.96,0.304,0.291,09-07-2015,52,35,37,70,-
49,MATATILA,308.46,305.71,0.707,0.362,08-07-2015,51,9,34,-,30
*50,RIHAND,268.22,254.85,5.649,0.512,09-07-2015,9,12,11,-,300
*51,RAMGANGA,365.3,354.57,2.196,1.432,08-07-2015,65,49,21,1897,198
*52,TEHRI,830.0,757.4,2.615,0.342,09-07-2015,13,11,15,2351,1000
*53,GANDHI SAGAR,399.9,392.09,6.827,2.701,09-07-2015,40,57,17,220,115
54,TAWA,355.4,344.76,1.944,0.627,09-07-2015,32,13,34,247,-
*55,BARGI,422.76,410.35,3.18,0.717,09-07-2015,23,12,16,157,90
*56,BANSAGAR,341.64,335.49,5.166,2.672,09-07-2015,52,52,23,488,425
*57,INDIRA SAGAR,262.13,247.42,9.745,1.202,09-07-2015,12,7,11,2380,1000
58,BARNA DAM,348.55,341.89,0.456,0.102,09-07-2015,22,33,24,546,-
*59,MINIMATA BANGO,359.66,355.12,3.046,2.15,08-07-2015,71,75,46,-,120
60,MAHANADI,348.7,340.12,0.767,0.159,08-07-2015,21,25,43,319,10
*61,SRISAILAM,269.75,244.55,8.288,0.0,09-07-2015,0,0,22,0,770
*62,NAGARJUNA SAGAR,179.83,156.03,6.841,0.092,09-07-2015,1,2,30,895,810
63,SOMASILA,100.58,83.64,1.994,0.278,09-07-2015,14,25,25,168,0
64,SRIRAMSAGAR,332.54,322.42,2.3,0.321,02-07-2015,14,30,7,411,27
65,LOWER MANAIR,280.42,269.6,0.621,0.12,02-07-2015,19,45,23,199,60
