S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,482.24,6.229,1.857,23-03-2023,30.0,26.0,34.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,405.2,6.157,2.087,23-03-2023,34.0,28.0,28.0,0.0,396.0
*3,KOL DAM,642.0,640.86,0.089,0.072,22-03-2023,81.0,80.0,53.0,0.0,800.0
4,THEIN DAM,527.91,509.53,2.344,1.086,21-03-2023,46.0,44.0,42.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,269.75,1.711,0.576,23-03-2023,34.0,42.0,41.0,63.0,140.0
6,JHAKAM,359.5,346.1,0.132,0.035,23-03-2023,27.0,49.0,29.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.49,1.436,0.654,23-03-2023,46.0,45.0,33.0,229.0,172.0
8,BISALPUR,315.5,313.91,1.076,0.783,23-03-2023,73.0,37.0,47.0,81.8,0.0
9,JAWAI DAM,313.4,305.56,0.193,0.057,23-03-2023,30.0,8.0,19.0,38.67,0.0
10,JAISAMAND,295.54,293.2,0.296,0.185,23-03-2023,63.0,76.0,46.0,16.0,0.0
11,TENUGHAT,269.14,259.29,0.821,0.389,23-03-2023,47.0,47.0,47.0,0.0,0.0
$12,MAITHON,146.3,144.41,0.471,0.34,23-03-2023,72.0,100.0,74.0,342.0,0.0
*$13,PANCHET HILL,124.97,124.79,0.184,0.175,23-03-2023,95.0,100.0,73.0,0.0,80.0
$14,KONAR,425.81,422.58,0.176,0.121,23-03-2023,69.0,73.0,63.0,0.0,0.0
$15,TILAIYA,368.81,364.93,0.142,0.028,23-03-2023,20.0,22.0,29.0,0.0,4.0
*16,GETALSUD,590.06,585.67,0.218,0.093,23-03-2023,43.0,40.0,44.0,0.0,130.0
17,HIRAKUD,192.02,188.03,5.378,2.557,23-03-2023,48.0,58.0,52.0,153.0,307.0
*18,BALIMELA,462.08,445.98,2.676,0.55,23-03-2023,21.0,34.0,53.0,0.0,360.0
19,SALANADI,82.3,72.08,0.558,0.262,23-03-2023,47.0,64.0,41.0,42.0,0.0
20,RENGALI,123.5,118.01,3.432,1.687,23-03-2023,49.0,69.0,61.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,832.21,0.893,0.46,23-03-2023,52.0,19.0,53.0,0.0,115.0
22,UPPER KOLAB,858.0,851.9,0.935,0.418,23-03-2023,45.0,22.0,45.0,89.0,320.0
23,UPPER INDRAVATI,642.0,634.89,1.456,0.737,23-03-2023,51.0,28.0,55.0,128.0,600.0
24,SAPUA,168.5,168.2,0.006,0.006,23-03-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,142.32,0.059,0.006,23-03-2023,10.0,29.0,41.0,9.95,0.0
26,MANDIRA DAM,210.31,208.48,0.309,0.222,23-03-2023,72.0,99.0,91.0,0.0,0.0
27,MAYURAKSHI,121.31,112.62,0.48,0.137,23-03-2023,29.0,46.0,37.0,227.0,0.0
28,KANGSABATI,134.14,123.75,0.914,0.219,23-03-2023,24.0,69.0,43.0,341.0,0.0
29,GUMTI,93.55,89.95,0.312,0.156,23-03-2023,50.0,38.0,32.0,0.0,15.0
*30,DOYANG HEP,333.0,308.4,0.535,0.184,23-03-2023,34.0,36.0,45.0,0.0,75.0
