S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,484.3,6.229,2.052,07-03-2024,33.0,35.0,37.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,405.55,6.157,2.142,07-03-2024,35.0,39.0,29.0,0.0,396.0
*3,KOL DAM,642.0,641.23,0.089,0.077,07-03-2024,87.0,78.0,62.0,0.0,800.0
4,THEIN DAM,527.91,504.26,2.344,0.842,07-03-2024,36.0,52.0,38.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,272.0,1.711,0.769,07-03-2024,45.0,41.0,48.0,63.0,140.0
6,JHAKAM,359.5,343.7,0.132,0.025,07-03-2024,19.0,27.0,30.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,346.64,1.436,0.409,07-03-2024,28.0,46.0,36.0,229.0,172.0
8,BISALPUR,315.5,311.83,1.076,0.482,07-03-2024,45.0,76.0,56.0,81.8,0.0
9,JAWAI DAM,313.4,305.06,0.193,0.052,07-03-2024,27.0,31.0,23.0,38.67,0.0
10,JAISAMAND,295.54,290.76,0.296,0.094,07-03-2024,32.0,63.0,50.0,16.0,0.0
11,TENUGHAT,269.14,259.55,0.821,0.399,07-03-2024,49.0,49.0,47.0,0.0,0.0
12,MAITHON,146.3,147.15,0.471,0.471,07-03-2024,100.0,86.0,83.0,342.0,0.0
*$13,PANCHET HILL,124.97,125.42,0.184,0.184,07-03-2024,100.0,100.0,84.0,0.0,80.0
$14,KONAR,425.81,422.27,0.176,0.116,07-03-2024,66.0,72.0,64.0,0.0,0.0
$15,TILAIYA,368.81,364.79,0.142,0.025,07-03-2024,18.0,20.0,27.0,0.0,4.0
*16,GETALSUD,590.06,586.83,0.218,0.121,07-03-2024,56.0,45.0,47.0,0.0,130.0
17,HIRAKUD,192.02,189.06,5.378,3.053,06-03-2024,57.0,53.0,58.0,153.0,307.0
*18,BALIMELA,462.08,451.35,2.676,1.099,06-03-2024,41.0,25.0,35.0,0.0,360.0
19,SALANADI,82.3,76.2,0.558,0.292,07-03-2024,52.0,47.0,45.0,42.0,0.0
20,RENGALI,123.5,120.14,3.432,2.36,07-03-2024,69.0,53.0,53.0,3.0,200.0
