S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,508.54,6.229,5.407,11-10-2018,87,85,86,676,1200
*2,PONG DAM(BEAS),423.67,424.09,6.157,6.024,09-10-2018,98,80,83,-,360
*3,THEIN DAM,527.91,526.4,2.344,2.237,11-10-2018,95,66,63,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.9,1.711,1.711,10-10-2018,100,100,87,63,140
5,JHAKAM,359.5,359.65,0.132,0.132,10-10-2018,100,100,86,28,-
*6,RANA PRATAP SAGAR,352.81,350.4,1.436,0.983,11-10-2018,68,50,76,229,172
7,TENUGHAT,269.14,259.83,0.821,0.41,11-10-2018,50,48,47,-,-
8,MAITHON,146.3,145.42,0.471,0.392,11-10-2018,83,100,93,342,-
*12,HIRAKUD,192.02,191.66,5.378,4.6,11-10-2018,86,91,92,153,307
*13,BALIMELA,462.08,461.68,2.676,2.599,11-10-2018,97,45,46,-,360
14,SALANADI,82.3,78.09,0.558,0.424,11-10-2018,76,41,50,42,-
*15,RENGALI,123.5,120.28,3.432,2.407,11-10-2018,70,100,87,3,200
*16,MACHKUND(JALAPUT),838.16,837.59,0.893,0.836,11-10-2018,94,94,87,-,115
*17,UPPER KOLAB,858.0,856.7,0.935,0.812,11-10-2018,87,58,57,89,320
*18,UPPER INDRAVATI,642.0,640.37,1.456,1.172,11-10-2018,80,60,74,128,600
19,MAYURAKSHI,121.31,114.62,0.48,0.195,11-10-2018,41,99,65,227,-
20,KANGSABATI,134.14,126.95,0.914,0.373,11-10-2018,41,81,58,341,-
21,GUMTI,93.55,92.65,0.312,0.27,09-10-2018,87,97,58,-,15
*22,UKAI,105.16,97.11,6.615,2.866,11-10-2018,43,51,81,348,300
23,SABARMATI(DHAROI),189.59,182.62,0.735,0.201,10-10-2018,27,100,75,95,1
*24,KADANA,127.7,126.87,1.472,1.106,10-10-2018,75,78,72,200,120
25,SHETRUNJI,55.53,52.62,0.3,0.123,10-10-2018,41,60,73,36,-
26,BHADAR,107.89,104.94,0.188,0.084,10-10-2018,45,94,69,27,-
27,DAMANGANGA,79.86,78.15,0.502,0.4,11-10-2018,80,96,98,51,1
28,DANTIWADA,184.1,172.15,0.399,0.075,10-10-2018,19,97,46,45,-
29,PANAM,127.41,127.41,0.697,0.553,10-10-2018,79,77,72,36,2
*30,SARDAR SAROVAR,138.68,127.82,5.76,2.722,11-10-2018,47,56,27,2120,1450
31,KARJAN,115.25,113.11,0.523,0.453,11-10-2018,87,93,92,51,3
32,JAYAKWADI(PAITHAN),463.91,459.77,2.171,0.837,11-10-2018,39,100,51,227,-
*33,KOYANA,657.9,657.0,2.652,2.398,10-10-2018,90,100,96,-,1920
34,BHIMA(UJJANI),496.83,496.77,1.517,1.497,09-10-2018,99,100,82,125,12
35,ISAPUR,441.0,437.58,0.965,0.639,11-10-2018,66,15,58,104,-
36,MULA,552.3,548.22,0.609,0.41,11-10-2018,67,100,84,139,-
37,YELDARI,461.77,450.46,0.809,0.076,08-10-2018,9,12,44,78,-
38,GIRNA,398.07,391.74,0.524,0.248,11-10-2018,47,66,46,79,-
39,KHADAKVASLA,582.47,581.35,0.056,0.041,11-10-2018,73,96,75,78,8
*40,UPPER VAITARNA,603.5,603.24,0.331,0.324,10-10-2018,98,100,92,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,11-10-2018,100,99,98,45,-
*42,PENCH(TOTLADOH),490.0,474.71,1.091,0.216,11-10-2018,20,38,73,127,160
43,UPPER WARDHA,342.5,338.93,0.564,0.289,11-10-2018,51,100,94,70,-
