S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,456.34,6.229,0.43,24-05-2018,7,19,23,676,1200
*2,PONG DAM(BEAS),423.67,392.64,6.157,0.622,24-05-2018,10,13,22,-,360
*3,THEIN DAM,527.91,498.89,2.344,0.583,24-05-2018,25,58,42,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.55,1.711,0.557,24-05-2018,33,33,23,63,140
5,JHAKAM,359.5,346.8,0.132,0.038,24-05-2018,29,28,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.23,1.436,0.472,24-05-2018,33,25,35,229,172
7,TENUGHAT,269.14,257.4,0.821,0.323,24-05-2018,39,43,31,-,-
8,MAITHON,146.3,139.39,0.471,0.138,24-05-2018,29,28,27,342,-
*12,HIRAKUD,192.02,185.38,5.378,1.479,23-05-2018,28,24,21,153,307
*13,BALIMELA,462.08,442.14,2.676,0.233,23-05-2018,9,29,14,-,360
14,SALANADI,82.3,70.6,0.558,0.229,24-05-2018,41,29,24,42,-
*15,RENGALI,123.5,115.54,3.432,1.097,23-05-2018,32,42,13,3,200
*16,MACHKUND(JALAPUT),838.16,827.78,0.893,0.249,23-05-2018,28,18,37,-,115
*17,UPPER KOLAB,858.0,848.25,0.935,0.191,23-05-2018,20,30,15,89,320
*18,UPPER INDRAVATI,642.0,629.64,1.456,0.31,23-05-2018,21,28,22,128,600
19,MAYURAKSHI,121.31,113.8,0.48,0.169,24-05-2018,35,22,17,227,-
20,KANGSABATI,134.14,127.86,0.914,0.422,24-05-2018,46,30,15,341,-
21,GUMTI,93.55,94.7,0.312,0.312,22-05-2018,100,48,19,-,15
*22,UKAI,105.16,88.76,6.615,0.845,24-05-2018,13,34,26,348,300
23,SABARMATI(DHAROI),189.59,180.37,0.735,0.107,24-05-2018,15,23,18,95,1
*24,KADANA,127.7,121.52,1.472,0.636,24-05-2018,43,54,48,200,120
25,SHETRUNJI,55.53,49.52,0.3,0.043,24-05-2018,14,15,9,36,-
26,BHADAR,107.89,102.14,0.188,0.03,24-05-2018,16,1,15,27,-
27,DAMANGANGA,79.86,69.6,0.502,0.119,24-05-2018,24,14,25,51,1
28,DANTIWADA,184.1,171.56,0.399,0.067,24-05-2018,17,1,1,45,-
29,PANAM,127.41,121.8,0.697,0.249,24-05-2018,36,31,38,36,2
*30,SARDAR SAROVAR,138.68,105.21,5.76,0.0,24-05-2018,0,19,14,2120,1450
31,KARJAN,115.25,102.73,0.523,0.217,24-05-2018,41,28,37,51,3
32,JAYAKWADI(PAITHAN),463.91,458.99,2.171,0.646,23-05-2018,30,21,12,227,-
*33,KOYANA,657.9,634.37,2.652,0.777,23-05-2018,29,13,27,-,1920
34,BHIMA(UJJANI),496.83,491.08,1.517,0.01,24-05-2018,1,0,4,125,12
35,ISAPUR,441.0,423.76,0.965,0.0,23-05-2018,0,7,22,104,-
