S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,508.79,6.229,5.446,18-10-2018,87,84,84,676,1200
*2,PONG DAM(BEAS),423.67,423.4,6.157,5.852,17-10-2018,95,77,81,-,360
*3,THEIN DAM,527.91,526.56,2.344,2.237,16-10-2018,95,64,62,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.95,1.711,1.711,18-10-2018,100,100,87,63,140
5,JHAKAM,359.5,359.55,0.132,0.132,18-10-2018,100,100,86,28,-
*6,RANA PRATAP SAGAR,352.81,350.13,1.436,0.936,18-10-2018,65,45,76,229,172
7,TENUGHAT,269.14,259.87,0.821,0.411,18-10-2018,50,51,47,-,-
8,MAITHON,146.3,144.4,0.471,0.34,18-10-2018,72,100,93,342,-
*12,HIRAKUD,192.02,191.52,5.378,4.511,17-10-2018,84,91,92,153,307
*13,BALIMELA,462.08,461.56,2.676,2.575,18-10-2018,96,48,59,-,360
14,SALANADI,82.3,78.09,0.558,0.424,11-10-2018,76,41,50,42,-
*15,RENGALI,123.5,120.22,3.432,2.386,18-10-2018,70,96,83,3,200
*16,MACHKUND(JALAPUT),838.16,837.59,0.893,0.836,18-10-2018,94,95,89,-,115
*17,UPPER KOLAB,858.0,856.69,0.935,0.811,18-10-2018,87,61,64,89,320
*18,UPPER INDRAVATI,642.0,640.41,1.456,1.279,18-10-2018,88,60,73,128,600
19,MAYURAKSHI,121.31,114.04,0.48,0.177,18-10-2018,37,95,59,227,-
20,KANGSABATI,134.14,126.16,0.914,0.329,18-10-2018,36,80,54,341,-
21,GUMTI,93.55,92.65,0.312,0.27,09-10-2018,87,97,58,-,15
*22,UKAI,105.16,96.64,6.615,2.694,18-10-2018,41,53,80,348,300
23,SABARMATI(DHAROI),189.59,182.53,0.735,0.196,18-10-2018,27,98,75,95,1
*24,KADANA,127.7,126.44,1.472,1.063,18-10-2018,72,76,70,200,120
25,SHETRUNJI,55.53,52.52,0.3,0.119,18-10-2018,40,60,73,36,-
26,BHADAR,107.89,104.48,0.188,0.073,18-10-2018,39,92,68,27,-
27,DAMANGANGA,79.86,78.1,0.502,0.398,18-10-2018,79,95,98,51,1
28,DANTIWADA,184.1,171.69,0.399,0.07,18-10-2018,18,96,46,45,-
29,PANAM,127.41,127.3,0.697,0.545,18-10-2018,78,76,71,36,2
*30,SARDAR SAROVAR,138.68,127.43,5.76,2.624,18-10-2018,46,55,27,2120,1450
31,KARJAN,115.25,112.83,0.523,0.445,18-10-2018,85,94,92,51,3
32,JAYAKWADI(PAITHAN),463.91,459.51,2.171,0.774,17-10-2018,36,100,51,227,-
*33,KOYANA,657.9,656.49,2.652,2.483,17-10-2018,94,100,96,-,1920
34,BHIMA(UJJANI),496.83,496.65,1.517,1.457,17-10-2018,96,100,83,125,12
35,ISAPUR,441.0,437.52,0.965,0.634,17-10-2018,66,16,58,104,-
36,MULA,552.3,548.09,0.609,0.404,17-10-2018,66,100,84,139,-
37,YELDARI,461.77,450.41,0.809,0.075,18-10-2018,9,13,45,78,-
38,GIRNA,398.07,391.71,0.524,0.248,17-10-2018,47,71,47,79,-
39,KHADAKVASLA,582.47,581.22,0.056,0.04,15-10-2018,71,100,73,78,8
*40,UPPER VAITARNA,603.5,603.21,0.331,0.323,17-10-2018,98,100,92,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,17-10-2018,100,100,100,45,-
*42,PENCH(TOTLADOH),490.0,473.56,1.091,0.182,17-10-2018,17,35,70,127,160
43,UPPER WARDHA,342.5,338.85,0.564,0.284,18-10-2018,50,100,93,70,-
44,BHATSA,142.07,138.48,0.942,0.846,17-10-2018,90,100,94,29.378,15
45,DHOM,747.7,745.54,0.331,0.282,17-10-2018,85,98,89,36.2,2
46,DUDHGANGA,646.0,645.09,0.664,0.648,17-10-2018,98,100,97,2.441,24
47,MANIKDOH,711.25,707.01,0.288,0.216,17-10-2018,75,83,60,2.2,6
48,BHANDARDARA,744.91,743.64,0.304,0.279,17-10-2018,92,100,96,63.74,46
49,MATATILA,308.46,308.09,0.707,0.602,16-10-2018,85,82,89,-,30
*50,RIHAND,268.22,263.32,5.649,3.553,18-10-2018,63,61,53,-,300
*51,RAMGANGA,365.3,354.59,2.196,1.434,17-10-2018,65,62,71,1897,198
*52,TEHRI,830.0,827.25,2.615,2.508,18-10-2018,96,91,88,2351,1000
*53,GANDHI SAGAR,399.9,392.65,6.827,2.911,18-10-2018,43,68,58,220,115
54,TAWA,355.4,352.84,1.944,1.579,18-10-2018,81,79,96,247,-
*55,BARGI,422.76,421.1,3.18,2.758,18-10-2018,87,88,91,157,90
*56,BANSAGAR,341.64,341.0,5.166,4.885,18-10-2018,95,72,73,488,425
*57,INDIRA SAGAR,262.13,261.52,9.745,9.19,16-10-2018,94,40,78,2380,1000
58,BARNA DAM,348.55,344.44,0.456,0.204,18-10-2018,45,51,79,546,-
