S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,499.35,6.229,3.76,18-11-2021,60.0,57.0,79.0,676.0,1379.0
2,PONG DAM(BEAS),423.67,410.68,6.157,3.02,18-11-2021,49.0,59.0,68.0,0.0,396.0
3,KOL DAM,642.0,641.72,0.089,0.084,18-11-2021,94.0,92.0,91.0,0.0,800.0
4,THEIN DAM,527.91,509.18,2.344,1.061,18-11-2021,45.0,43.0,60.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.85,1.711,1.711,18-11-2021,100.0,100.0,99.0,63.0,140.0
6,JHAKAM,359.5,358.9,0.132,0.127,18-11-2021,96.0,96.0,94.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,352.07,1.436,1.297,18-11-2021,90.0,53.0,54.0,229.0,172.0
8,BISALPUR,315.5,312.17,1.076,0.523,18-11-2021,49.0,57.0,72.0,81.8,0.0
9,JAWAI DAM,313.4,299.39,0.193,0.028,18-11-2021,15.0,79.0,56.0,38.67,0.0
10,TENUGHAT,269.14,259.72,0.821,0.406,18-11-2021,49.0,51.0,48.0,0.0,0.0
11,MAITHON,146.3,148.11,0.471,0.471,18-11-2021,100.0,100.0,85.0,342.0,0.0
12,PANCHET HILL,124.97,128.86,0.184,0.184,18-11-2021,100.0,100.0,86.0,0.0,80.0
13,KONAR,425.81,425.87,0.176,0.176,18-11-2021,100.0,97.0,91.0,0.0,0.0
14,TILAIYA,368.81,369.79,0.142,0.142,18-11-2021,100.0,90.0,87.0,0.0,4.0
15,GETALSUD,590.06,587.59,0.218,0.141,18-11-2021,65.0,51.0,57.0,0.0,130.0
16,HIRAKUD,192.02,191.92,5.378,4.759,18-11-2021,88.0,82.0,86.0,153.0,307.0
17,BALIMELA,462.08,451.35,2.676,1.099,17-11-2021,41.0,72.0,71.0,0.0,360.0
18,SALANADI,82.3,75.75,0.558,0.358,18-11-2021,64.0,39.0,44.0,42.0,0.0
19,RENGALI,123.5,122.44,3.432,3.083,17-11-2021,90.0,71.0,83.0,3.0,200.0
20,MACHKUND(JALAPUT),838.16,833.37,0.893,0.535,17-11-2021,60.0,97.0,91.0,0.0,115.0
21,UPPER KOLAB,858.0,851.8,0.935,0.412,17-11-2021,44.0,52.0,66.0,89.0,320.0
22,UPPER INDRAVATI,642.0,631.32,1.456,0.443,17-11-2021,30.0,68.0,67.0,128.0,600.0
23,SAPUA,168.5,168.13,0.006,0.006,18-11-2021,100.0,100.0,67.0,0.0,0.0
24,HARIHARJHOR,147.5,143.59,0.059,0.025,18-11-2021,42.0,80.0,71.0,9.95,0.0
25,MANDIRA DAM,210.31,209.94,0.309,0.308,18-11-2021,100.0,88.0,89.0,0.0,0.0
26,MAYURAKSHI,121.31,116.8,0.48,0.275,18-11-2021,57.0,62.0,50.0,227.0,0.0
27,KANGSABATI,134.14,133.01,0.914,0.853,18-11-2021,93.0,50.0,54.0,341.0,0.0
28,GUMTI,93.55,91.8,0.312,0.232,18-11-2021,74.0,99.0,63.0,0.0,15.0
29,DOYANG HEP,333.0,318.2,0.535,0.302,18-11-2021,56.0,71.0,61.0,0.0,75.0
30,CHANDAN DAM,152.39,152.43,0.14,0.14,18-11-2021,100.0,58.82,47.06,75.0,0.0
31,UKAI,105.16,104.83,6.615,6.538,17-11-2021,99.0,97.0,76.0,348.0,300.0
32,SABARMATI(DHAROI),189.59,184.03,0.735,0.277,18-11-2021,38.0,92.0,77.0,95.0,1.0
33,KADANA,127.7,127.41,1.472,1.161,18-11-2021,79.0,79.0,75.0,200.0,120.0
34,SHETRUNJI,55.53,55.53,0.3,0.3,18-11-2021,100.0,98.0,67.0,36.0,0.0
35,BHADAR,107.89,107.9,0.188,0.188,18-11-2021,100.0,99.0,56.0,27.0,0.0
36,DAMANGANGA,79.86,79.65,0.502,0.468,17-11-2021,93.0,91.0,91.0,51.0,1.0
37,DANTIWADA,184.1,170.12,0.399,0.049,18-11-2021,12.0,57.0,46.0,45.0,0.0
38,PANAM,127.41,124.1,0.697,0.354,18-11-2021,51.0,62.0,73.0,36.0,2.0
39,SARDAR SAROVAR,138.68,130.32,5.76,3.296,18-11-2021,57.0,80.0,40.0,2120.0,1450.0
40,KARJAN,115.25,115.06,0.523,0.506,17-11-2021,97.0,95.0,84.0,51.0,3.0
41,SUKHI(GUJ),147.82,147.82,0.167,0.163,17-11-2021,98.0,98.0,68.0,20.701,0.0
42,WATRAK,136.25,132.35,0.154,0.054,17-11-2021,35.0,71.0,62.0,22.977,0.0
43,HATHMATI,180.74,178.0,0.153,0.058,17-11-2021,38.0,96.0,79.0,5.166,0.0
44,MACHCHHU-I,135.33,135.19,0.071,0.065,17-11-2021,92.0,94.0,73.0,0.0,0.0
45,MACHCHHU-II,57.3,57.09,0.091,0.08,17-11-2021,88.0,86.0,67.0,10.13,0.0
46,UND-I,98.0,97.95,0.066,0.065,17-11-2021,98.0,98.0,74.0,9.9,0.0
47,BRAHMANI(GUJ),64.62,60.68,0.071,0.016,17-11-2021,23.0,70.0,54.0,6.413,0.0
48,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,18-11-2021,100.0,100.0,54.0,227.0,0.0
49,KOYANA,657.9,656.54,2.652,2.489,18-11-2021,94.0,100.0,91.0,0.0,1920.0
50,BHIMA(UJJANI),496.83,496.83,1.517,1.517,18-11-2021,100.0,100.0,76.0,125.0,12.0
51,ISAPUR,441.0,441.0,0.965,0.964,18-11-2021,100.0,100.0,66.0,104.0,0.0
52,MULA,552.3,552.12,0.609,0.6,18-11-2021,99.0,100.0,80.0,139.0,0.0
