S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,481.27,6.229,1.771,21-03-2024,28.0,30.0,31.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,404.09,6.157,1.923,21-03-2024,31.0,34.0,28.0,0.0,396.0
*3,KOL DAM,642.0,641.05,0.089,0.075,21-03-2024,84.0,80.0,57.0,0.0,800.0
4,THEIN DAM,527.91,504.64,2.344,0.842,21-03-2024,36.0,46.0,42.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,270.75,1.711,0.662,21-03-2024,39.0,34.0,42.0,63.0,140.0
6,JHAKAM,359.5,343.6,0.132,0.025,21-03-2024,19.0,27.0,29.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.59,1.436,0.544,21-03-2024,38.0,46.0,33.0,229.0,172.0
8,BISALPUR,315.5,311.64,1.076,0.463,21-03-2024,43.0,73.0,54.0,81.8,0.0
9,JAWAI DAM,313.4,304.15,0.193,0.044,21-03-2024,23.0,30.0,22.0,38.67,0.0
10,JAISAMAND,295.54,290.64,0.296,0.09,21-03-2024,30.0,63.0,48.0,16.0,0.0
11,TENUGHAT,269.14,259.32,0.821,0.39,21-03-2024,48.0,47.0,48.0,0.0,0.0
12,MAITHON,146.3,146.68,0.471,0.464,21-03-2024,99.0,72.0,85.0,342.0,0.0
*$13,PANCHET HILL,124.97,125.28,0.184,0.184,21-03-2024,100.0,95.0,80.0,0.0,80.0
$14,KONAR,425.81,421.72,0.176,0.108,21-03-2024,61.0,69.0,63.0,0.0,0.0
$15,TILAIYA,368.81,364.7,0.142,0.023,21-03-2024,16.0,19.0,27.0,0.0,4.0
*16,GETALSUD,590.06,586.77,0.218,0.119,20-03-2024,55.0,43.0,46.0,0.0,130.0
17,HIRAKUD,192.02,188.6,5.378,2.828,21-03-2024,53.0,48.0,53.0,153.0,307.0
*18,BALIMELA,462.08,451.1,2.676,1.069,21-03-2024,40.0,21.0,44.0,0.0,360.0
19,SALANADI,82.3,73.12,0.558,0.288,21-03-2024,52.0,47.0,44.0,42.0,0.0
20,RENGALI,123.5,119.59,3.432,2.165,21-03-2024,63.0,49.0,65.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,824.02,0.893,0.121,21-03-2024,14.0,52.0,57.0,0.0,115.0
22,UPPER KOLAB,858.0,853.0,0.935,0.501,21-03-2024,54.0,45.0,52.0,89.0,320.0
23,UPPER INDRAVATI,642.0,631.98,1.456,0.497,21-03-2024,34.0,51.0,57.0,128.0,600.0
24,SAPUA,168.5,167.52,0.006,0.005,21-03-2024,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,144.24,0.059,0.032,21-03-2024,54.0,22.0,37.0,9.95,0.0
26,MANDIRA DAM,210.31,209.73,0.309,0.243,21-03-2024,79.0,72.0,89.0,0.0,0.0
27,MAYURAKSHI,121.31,113.26,0.48,0.154,21-03-2024,32.0,29.0,43.0,227.0,0.0
28,KANGSABATI,134.14,125.76,0.914,0.308,21-03-2024,34.0,24.0,45.0,341.0,0.0
29,GUMTI,93.55,89.6,0.312,0.144,21-03-2024,46.0,50.0,40.0,0.0,15.0
*30,DOYANG HEP,333.0,308.55,0.535,0.186,21-03-2024,35.0,35.0,39.0,0.0,75.0
31,CHANDAN DAM,152.39,133.56,0.14,0.01,21-03-2024,8.09,19.12,22.79,75.0,0.0
*32,UMRONG,609.6,607.2,0.159,0.106,21-03-2024,67.0,0.0,13.0,0.0,200.0
*33,KHANDONG,725.0,710.5,0.18,0.025,21-03-2024,14.0,1.0,12.0,0.0,75.0
34,UKAI,105.16,100.04,6.615,4.054,20-03-2024,61.0,65.0,50.0,348.0,300.0
36,KADANA,127.7,122.81,1.472,0.737,21-03-2024,50.0,44.0,53.0,200.0,120.0
37,SHETRUNJI,55.53,52.2,0.3,0.148,21-03-2024,49.0,53.0,40.0,36.0,0.0
38,BHADAR,107.89,102.72,0.188,0.037,21-03-2024,20.0,37.0,40.0,27.0,0.0
39,DAMANGANGA,79.86,74.35,0.502,0.254,20-03-2024,51.0,52.0,45.0,51.0,1.0
40,DANTIWADA,184.1,176.54,0.399,0.164,21-03-2024,41.0,32.0,13.0,45.0,0.0
41,PANAM,127.41,124.8,0.697,0.39,21-03-2024,56.0,27.0,43.0,36.0,2.0
42,SARDAR SAROVAR,138.68,124.55,5.76,2.042,21-03-2024,35.0,39.0,20.0,2120.0,1450.0
43,KARJAN,115.25,109.92,0.523,0.368,20-03-2024,70.0,68.0,57.0,51.0,3.0
44,SUKHI(GUJ),147.82,144.23,0.167,0.094,20-03-2024,56.0,38.0,54.0,20.7,0.0
45,WATRAK,136.25,130.8,0.154,0.034,21-03-2024,22.0,45.0,35.0,22.98,0.0
46,HATHMATI,180.74,175.93,0.153,0.031,21-03-2024,20.0,42.0,24.0,5.166,0.0
47,MACHCHHU-I,135.33,129.5,0.071,0.017,20-03-2024,24.0,21.0,24.0,0.0,0.0
48,MACHCHHU-II,57.3,53.32,0.091,0.027,20-03-2024,30.0,44.0,47.0,10.13,0.0
49,UND-I,98.0,94.98,0.066,0.028,20-03-2024,42.0,38.0,12.0,9.9,0.0
50,BRAHMANI(GUJ),64.62,61.6,0.071,0.023,20-03-2024,32.0,28.0,25.0,6.413,0.0
51,JAYAKWADI(PAITHAN),463.91,458.38,2.171,0.511,21-03-2024,24.0,65.0,40.0,227.0,0.0
*52,KOYANA,657.9,644.83,2.652,1.479,21-03-2024,56.0,61.0,55.0,0.0,1920.0
53,BHIMA(UJJANI),496.83,488.33,1.517,0.0,21-03-2024,0.0,47.0,45.0,125.0,12.0
54,ISAPUR,441.0,436.07,0.965,0.521,21-03-2024,54.0,66.0,45.0,104.0,0.0
55,MULA,552.3,543.49,0.609,0.23,21-03-2024,38.0,65.0,47.0,139.0,0.0
56,YELDARI,461.77,456.05,0.809,0.328,21-03-2024,41.0,70.0,45.0,78.0,0.0
57,GIRNA,398.07,389.02,0.524,0.167,21-03-2024,32.0,35.0,30.0,79.0,0.0
58,KHADAKVASLA,582.47,580.46,0.056,0.03,21-03-2024,54.0,52.0,63.0,78.0,8.0
*59,UPPER VAITARNA,603.5,599.88,0.331,0.217,21-03-2024,66.0,72.0,61.0,0.0,61.0
60,UPPER TAPI,214.0,212.5,0.255,0.171,21-03-2024,67.0,67.0,58.0,45.0,0.0
61,PENCH(TOTLADOH),490.0,484.37,1.091,0.633,19-03-2024,58.0,59.0,40.0,127.0,160.0
62,UPPER WARDHA,342.5,339.11,0.564,0.301,21-03-2024,53.0,53.0,45.0,70.0,0.0
63,BHATSA,142.07,121.0,0.942,0.466,21-03-2024,49.0,54.0,55.0,29.38,15.0
64,DHOM,747.7,737.99,0.331,0.142,21-03-2024,43.0,56.0,52.0,36.2,2.0
65,DUDHGANGA,646.0,632.38,0.664,0.288,21-03-2024,43.0,36.0,48.0,2.441,24.0
66,MANIKDOH,711.25,691.96,0.288,0.045,21-03-2024,16.0,33.0,24.0,2.2,6.0
67,BHANDARDARA,744.91,733.02,0.304,0.141,21-03-2024,46.0,89.0,62.0,63.74,46.0
68,URMODI,696.0,678.65,0.273,0.062,21-03-2024,23.0,68.0,73.0,37.0,3.0
69,BHATGHAR,623.28,609.09,0.673,0.263,21-03-2024,39.0,45.0,45.0,60.66,14.09
70,NIRA DEOGHAR,667.1,649.4,0.332,0.123,21-03-2024,37.0,58.0,41.0,0.0,6.0
*71,THOKARWADI,667.14,661.11,0.353,0.202,21-03-2024,57.0,58.0,45.0,0.0,72.0
72,KANHER,690.78,678.24,0.272,0.093,21-03-2024,34.0,45.0,46.0,44.78,4.0
*73,MULSHI,607.1,599.38,0.572,0.273,21-03-2024,48.0,45.0,33.0,0.0,300.0
74,SURYA,118.6,110.0,0.276,0.158,14-03-2024,57.0,59.0,64.0,18.32,6.0
75,TILLARI,113.2,98.27,0.447,0.237,21-03-2024,53.0,56.0,53.0,21.26,10.0
76,DIMBHE DAM,719.15,707.16,0.354,0.177,14-03-2024,50.0,56.0,48.0,52.57,5.0
77,VEER DAM,579.85,574.4,0.266,0.126,14-03-2024,47.0,58.0,50.0,181.3,13.5
78,BARVI DAM,72.6,65.26,0.339,0.173,21-03-2024,51.0,53.0,37.0,0.0,1.1
79,CHASKAMAN,649.53,640.47,0.215,0.086,14-03-2024,40.0,47.0,41.0,55.21,3.0
80,PANSHET(TANAJISAGAR),636.27,624.18,0.302,0.149,21-03-2024,49.0,47.0,56.0,0.0,8.0
81,BHAMA ASKHED,671.5,663.79,0.217,0.115,21-03-2024,53.0,65.0,69.0,29.01,0.0
82,DARNA DAM,571.5,564.2,0.202,0.052,21-03-2024,26.0,64.0,37.0,87.0,0.0
83,MATATILA,308.46,303.76,0.707,0.209,21-03-2024,30.0,39.0,33.0,0.0,30.0
*84,RIHAND,268.22,256.34,5.649,0.945,21-03-2024,17.0,20.0,30.0,0.0,300.0
85,SHARDA SAGAR,190.5,188.14,0.33,0.276,21-03-2024,84.0,96.0,52.0,126.5,0.0
86,SIRSI,217.93,209.5,0.19,0.026,21-03-2024,14.0,8.0,20.0,80.57,0.0
87,MAUDAHA,147.8,145.5,0.179,0.101,21-03-2024,56.0,68.0,37.0,41.7,0.0
88,JIRGO,98.2,89.08,0.147,0.015,21-03-2024,10.0,3.0,33.0,13.14,0.0
89,RANGAWAN,233.17,221.47,0.155,0.005,21-03-2024,3.0,17.0,14.0,20.24,0.0
90,MEJA,178.0,167.5,0.299,0.108,21-03-2024,36.0,29.0,27.0,71.05,0.0
91,RAMGANGA,365.3,351.65,2.196,1.268,21-03-2024,58.0,49.0,46.0,1897.0,198.0
92,TEHRI,830.0,775.32,2.615,0.767,14-03-2024,29.0,33.0,31.0,2351.0,1000.0
93,NANAK SAGAR,215.19,211.68,0.176,0.053,21-03-2024,30.0,16.0,25.0,250.0,0.0
94,GANDHI SAGAR,399.9,395.52,6.827,4.158,21-03-2024,61.0,63.0,66.0,220.0,115.0
95,TAWA,355.4,349.45,1.944,1.092,21-03-2024,56.0,49.0,31.0,247.0,0.0
96,BARGI,422.76,417.07,3.18,1.75,21-03-2024,55.0,63.0,57.0,157.0,90.0
97,BANSAGAR,341.64,336.37,5.166,2.977,21-03-2024,58.0,68.0,62.0,488.0,425.0
98,INDIRA SAGAR,262.13,256.15,9.745,5.028,21-03-2024,52.0,40.0,37.0,123.0,1000.0
99,BARNA DAM,348.55,344.1,0.456,0.186,21-03-2024,41.0,56.0,38.0,546.0,0.0
