S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,507.28,6.229,5.209,26-10-2017,84,66,83,676,1200
*2,PONG DAM(BEAS),423.67,417.74,6.157,4.549,26-10-2017,74,65,74,-,360
*3,THEIN DAM,527.91,514.87,2.344,1.416,26-10-2017,60,59,58,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.45,1.711,1.711,24-10-2017,100,100,86,63,140
5,JHAKAM,359.5,359.55,0.132,0.132,24-10-2017,100,100,83,28,-
*6,RANA PRATAP SAGAR,352.81,347.74,1.436,0.544,25-10-2017,38,89,73,229,172
7,TENUGHAT,269.14,260.45,0.821,0.435,26-10-2017,53,54,46,-,-
8,MAITHON,146.3,149.53,0.471,0.471,26-10-2017,100,100,90,342,-
*12,HIRAKUD,192.02,191.84,5.378,4.704,25-10-2017,87,90,92,153,307
*13,BALIMELA,462.08,453.27,2.676,1.338,25-10-2017,50,82,59,-,360
14,SALANADI,82.3,71.64,0.558,0.252,25-10-2017,45,45,42,42,-
*15,RENGALI,123.5,123.32,3.432,3.387,25-10-2017,99,95,84,3,200
*16,MACHKUND(JALAPUT),838.16,837.71,0.893,0.848,25-10-2017,95,93,87,-,115
*17,UPPER KOLAB,858.0,854.1,0.935,0.584,25-10-2017,62,87,64,89,320
*18,UPPER INDRAVATI,642.0,636.45,1.456,0.887,26-10-2017,61,81,76,128,600
19,MAYURAKSHI,121.31,120.69,0.48,0.471,26-10-2017,98,63,51,227,-
20,KANGSABATI,134.14,132.77,0.914,0.829,26-10-2017,91,70,47,341,-
21,GUMTI,93.55,93.35,0.312,0.303,24-10-2017,97,83,61,-,15
*22,UKAI,105.16,98.82,6.615,3.53,24-10-2017,53,95,81,348,300
23,SABARMATI(DHAROI),189.59,189.15,0.735,0.699,25-10-2017,95,99,74,95,1
*24,KADANA,127.7,127.03,1.472,1.122,25-10-2017,76,81,69,200,120
25,SHETRUNJI,55.53,53.77,0.3,0.179,24-10-2017,60,62,74,36,-
26,BHADAR,107.89,107.5,0.188,0.171,23-10-2017,91,13,66,27,-
27,DAMANGANGA,79.86,80.05,0.502,0.486,24-10-2017,97,97,99,51,1
28,DANTIWADA,184.1,183.95,0.399,0.382,25-10-2017,96,34,44,45,-
29,PANAM,127.41,126.95,0.697,0.522,25-10-2017,75,65,72,36,2
*30,SARDAR SAROVAR,121.92,129.38,1.566,1.566,24-10-2017,100,91,92,2120,1450
31,KARJAN,115.25,113.87,0.523,0.487,24-10-2017,93,66,91,51,3
32,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,26-10-2017,100,82,50,227,-
*33,KOYANA,657.9,659.23,2.652,2.652,25-10-2017,100,98,95,-,1920
34,BHIMA(UJJANI),496.83,497.33,1.517,1.517,25-10-2017,100,100,83,125,12
35,ISAPUR,441.0,429.15,0.965,0.151,26-10-2017,16,50,65,104,-
36,MULA,552.3,552.29,0.609,0.609,25-10-2017,100,100,84,139,-
37,YELDARI,461.77,451.49,0.809,0.111,26-10-2017,14,31,48,78,-
38,GIRNA,398.07,395.14,0.524,0.375,25-10-2017,72,90,49,79,-
39,KHADAKVASLA,582.47,582.05,0.056,0.05,25-10-2017,89,88,63,78,8
*40,UPPER VAITARNA,603.5,603.5,0.331,0.331,25-10-2017,100,100,92,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,25-10-2017,100,100,100,45,-
*42,PENCH(TOTLADOH),490.0,478.48,1.091,0.348,25-10-2017,32,50,71,127,160
43,UPPER WARDHA,342.5,342.5,0.564,0.564,25-10-2017,100,100,93,70,-
44,BHATSA,142.07,141.53,0.942,0.928,24-10-2017,99,97,93,29.378,15
45,DHOM,747.7,747.56,0.331,0.328,25-10-2017,99,99,88,36.2,2
46,DUDHGANGA,646.0,646.0,0.664,0.664,24-10-2017,100,100,97,2.441,24
47,MANIKDOH,711.25,708.49,0.288,0.24,25-10-2017,83,73,58,2.2,6
48,BHANDARDARA,744.91,744.73,0.304,0.304,24-10-2017,100,100,94,63.74,46
49,MATATILA,308.46,307.03,0.707,0.489,25-10-2017,69,71,76,-,30
*50,RIHAND,268.22,262.65,5.649,3.279,26-10-2017,58,76,49,-,300
*51,RAMGANGA,365.3,353.59,2.196,1.376,25-10-2017,63,56,73,1897,198
*52,TEHRI,830.0,823.75,2.615,2.361,26-10-2017,90,90,86,2351,1000
*53,GANDHI SAGAR,399.9,396.43,6.827,4.623,25-10-2017,68,96,57,220,115
54,TAWA,355.4,352.5,1.944,1.527,26-10-2017,79,100,98,247,-
*55,BARGI,422.76,421.2,3.18,2.786,26-10-2017,88,98,90,157,90
*56,BANSAGAR,341.64,338.25,5.166,3.672,25-10-2017,71,100,68,488,425
*57,INDIRA SAGAR,262.13,254.07,9.745,3.84,26-10-2017,39,99,78,2380,1000
58,BARNA DAM,348.55,344.94,0.456,0.231,25-10-2017,51,89,76,546,-
*59,MINIMATA BANGO,359.66,354.12,3.046,2.002,25-10-2017,66,70,67,-,120
60,MAHANADI,348.7,342.66,0.767,0.299,26-10-2017,39,100,73,319,10
*61,SRISAILAM,269.75,269.38,8.288,5.814,26-10-2017,70,63,67,0,770
*62,NAGARJUNA SAGAR,179.83,175.11,6.841,3.857,26-10-2017,56,24,64,895,810
63,SOMASILA,100.58,96.21,1.994,1.4,26-10-2017,70,53,58,168,0
64,SRIRAMSAGAR,332.54,329.49,2.3,1.564,26-10-2017,68,100,57,411,27
65,LOWER MANAIR,280.42,272.37,0.621,0.209,26-10-2017,34,100,61,199,60
66,KRISHNARAJA SAGARA,752.5,749.21,1.163,0.893,25-10-2017,77,17,80,79,-
*67,TUNGABHADRA,497.74,496.61,3.276,2.471,26-10-2017,75,24,75,529,72
68,GHATAPRABHA(HIDKAL),662.95,661.07,1.391,1.25,25-10-2017,90,87,85,317,-
69,BHADRA,657.76,653.35,1.785,1.304,25-10-2017,73,44,86,106,39
70,LINGANAMAKKI,554.43,548.35,4.294,2.651,26-10-2017,62,57,85,-,55
71,NARAYANPUR,492.25,492.22,0.863,0.736,26-10-2017,85,70,84,425,-
72,MALAPRABHA(RENUKA),633.83,628.24,0.972,0.4,25-10-2017,41,36,66,215,-
73,KABINI,696.16,695.65,0.444,0.413,24-10-2017,93,42,44,85,-
74,HEMAVATHY,890.63,878.69,0.927,0.268,25-10-2017,29,17,71,265,-
75,HARANGI,871.42,870.98,0.22,0.215,25-10-2017,98,52,64,53,-
76,SUPA,564.0,549.36,4.12,2.531,26-10-2017,61,56,70,-,-
77,VANI VILAS SAGAR,652.28,632.76,0.802,0.024,26-10-2017,3,5,15,123,-
*79,GERUSOPPA,55.0,52.09,0.13,0.113,26-10-2017,87,74,83,83,240
80,KALLADA(PARAPPAR),115.82,112.18,0.507,0.406,26-10-2017,80,35,78,62,-
*81,IDAMALAYAR,169.0,160.76,1.018,0.781,26-10-2017,77,60,75,33,75
*82,IDUKKI,732.43,722.73,1.46,0.951,26-10-2017,65,44,67,-,780
*83,KAKKI,981.46,974.4,0.447,0.336,26-10-2017,75,60,79,23,300
*84,PERIYAR,867.41,862.6,0.173,0.069,26-10-2017,40,5,50,84,140
85,MALAMPUZHA,115.06,111.75,0.224,0.152,26-10-2017,68,42,83,21,3
86,LOWER BHAWANI,278.89,271.49,0.792,0.383,26-10-2017,48,18,48,105,8
*87,METTUR(STANLEY),240.79,231.41,2.647,1.466,26-10-2017,55,20,45,122,360
88,VAIGAI,279.2,273.89,0.172,0.071,26-10-2017,41,3,43,61,6
89,PARAMBIKULAM,556.26,546.74,0.38,0.187,26-10-2017,49,34,81,101,-
*91,SHOLAYAR,1002.79,996.25,0.143,0.097,26-10-2017,68,9,80,-,95
