S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,481.98,6.229,2.074,02-02-2017,33,57,50,676,1200
*2,PONG DAM(BEAS),423.67,404.92,6.157,2.145,01-02-2017,35,36,40,-,360
*3,THEIN DAM,527.91,503.51,2.344,0.788,02-02-2017,34,19,32,348,600
*4,MAHI BAJAJ SAGAR,280.75,276.5,1.711,1.191,02-02-2017,70,69,51,63,140
5,JHAKAM,359.5,352.2,0.132,0.07,02-02-2017,53,30,36,28,-
*6,RANA PRATAP SAGAR,352.81,346.93,1.436,0.429,01-02-2017,30,32,44,229,172
7,TENUGHAT,269.14,260.06,0.821,0.42,02-02-2017,51,41,43,-,-
8,MAITHON,146.3,147.87,0.471,0.471,02-02-2017,100,34,80,342,-
*12,HIRAKUD,192.02,190.62,5.378,3.931,02-02-2017,73,63,68,153,307
*13,BALIMELA,462.08,457.47,2.676,1.894,02-02-2017,71,58,52,-,360
14,SALANADI,82.3,68.05,0.558,0.176,02-02-2017,32,5,36,42,-
*15,RENGALI,123.5,122.16,3.432,2.985,02-02-2017,87,49,56,3,200
*16,MACHKUND(JALAPUT),838.16,833.7,0.893,0.546,02-02-2017,61,72,72,-,115
*17,UPPER KOLAB,858.0,855.82,0.935,0.729,02-02-2017,78,69,53,89,320
*18,UPPER INDRAVATI,642.0,638.18,1.456,1.056,02-02-2017,73,49,61,128,600
19,MAYURAKSHI,121.31,114.88,0.48,0.204,02-02-2017,43,19,42,227,-
20,KANGSABATI,134.14,126.92,0.914,0.371,02-02-2017,41,25,34,341,-
21,GUMTI,93.55,90.65,0.312,0.185,31-01-2017,59,67,24,-,15
*22,UKAI,105.16,102.07,6.615,5.014,02-02-2017,76,48,61,348,300
23,SABARMATI(DHAROI),189.59,186.06,0.735,0.42,02-02-2017,57,49,43,95,1
*24,KADANA,127.7,125.27,1.472,0.949,02-02-2017,64,38,60,200,120
25,SHETRUNJI,55.53,53.17,0.3,0.147,02-02-2017,49,52,55,36,-
26,BHADAR,107.89,100.4,0.188,0.012,02-02-2017,6,100,46,27,-
27,DAMANGANGA,79.86,76.5,0.502,0.332,02-02-2017,66,62,73,51,1
28,DANTIWADA,184.1,163.27,0.399,0.004,02-02-2017,1,40,18,45,-
29,PANAM,127.41,124.7,0.697,0.385,02-02-2017,55,31,58,36,2
*30,SARDAR SAROVAR,121.92,120.11,1.566,1.238,02-02-2017,79,26,72,2120,1450
31,KARJAN,115.25,106.2,0.523,0.284,02-02-2017,54,41,74,51,3
32,JAYAKWADI(PAITHAN),463.91,461.43,2.171,1.307,02-02-2017,60,5,36,227,-
*33,KOYANA,657.9,648.16,2.652,1.607,01-02-2017,61,46,73,-,1920
34,BHIMA(UJJANI),496.83,495.23,1.517,1.015,01-02-2017,67,0,59,125,12
35,ISAPUR,441.0,433.13,0.965,0.345,01-02-2017,36,21,51,104,-
36,MULA,552.3,549.06,0.609,0.447,02-02-2017,73,18,54,139,-
37,YELDARI,461.77,452.48,0.809,0.152,02-02-2017,19,6,35,78,-
38,GIRNA,398.07,393.44,0.524,0.307,01-02-2017,59,3,32,79,-
