S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,502.01,6.229,4.438,29-07-2015,71,69,55,676,1200
*2,PONG DAM(BEAS),423.67,415.36,6.157,4.044,30-07-2015,66,38,41,-,360
*3,THEIN DAM,527.91,523.22,2.344,1.959,28-07-2015,84,72,51,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.05,1.711,0.77,29-07-2015,45,49,44,63,140
5,JHAKAM,359.5,357.8,0.132,0.115,29-07-2015,87,36,39,28,-
*6,RANA PRATAP SAGAR,352.81,352.28,1.436,1.339,30-07-2015,93,66,54,229,172
7,TENUGHAT,269.14,258.27,0.821,0.352,30-07-2015,43,50,39,-,-
8,MAITHON,146.3,144.28,0.471,0.334,30-07-2015,71,68,53,342,-
*12,HIRAKUD,192.02,185.86,5.378,1.643,29-07-2015,31,49,32,153,307
*13,BALIMELA,462.08,452.69,2.676,1.259,29-07-2015,47,50,15,-,360
14,SALANADI,82.3,72.2,0.558,0.265,29-07-2015,47,72,27,42,-
*15,RENGALI,123.5,120.25,3.432,2.397,29-07-2015,70,40,27,3,200
*16,MACHKUND(JALAPUT),838.16,829.18,0.893,0.305,29-07-2015,34,42,38,-,115
*17,UPPER KOLAB,858.0,850.94,0.935,0.317,29-07-2015,34,30,31,89,320
*18,UPPER INDRAVATI,642.0,630.68,1.456,0.391,25-07-2015,27,37,28,128,600
19,MAYURAKSHI,121.31,118.67,0.48,0.364,30-07-2015,76,66,52,227,-
20,KANGSABATI,134.14,131.52,0.914,0.706,30-07-2015,77,44,40,341,-
21,GUMTI,93.55,91.0,0.312,0.199,29-07-2015,64,29,37,-,15
*22,UKAI,105.16,93.49,6.615,1.761,30-07-2015,27,59,44,348,300
23,SABARMATI(DHAROI),189.59,188.64,0.735,0.648,30-07-2015,88,20,30,95,1
*24,KADANA,127.7,125.6,1.472,0.98,30-07-2015,67,56,53,200,120
25,SHETRUNJI,55.53,55.25,0.3,0.277,30-07-2015,92,18,49,36,-
26,BHADAR,107.89,106.92,0.188,0.15,29-07-2015,80,20,43,27,-
27,DAMANGANGA,79.86,73.2,0.502,0.217,30-07-2015,43,37,35,51,1
28,DANTIWADA,184.1,182.57,0.399,0.311,30-07-2015,78,6,9,45,-
29,PANAM,127.41,124.75,0.697,0.039,30-07-2015,6,56,49,36,2
*30,SARDAR SAROVAR,121.92,121.92,1.566,1.566,30-07-2015,100,89,59,2120,1450
31,KARJAN,115.25,107.6,0.523,0.315,30-07-2015,60,46,54,51,3
32,JAYAKWADI(PAITHAN),463.91,455.77,2.171,0.038,30-07-2015,2,1,25,227,-
*33,KOYANA,657.9,648.01,2.652,1.739,29-07-2015,66,54,72,-,1920
34,BHIMA(UJJANI),496.83,489.68,1.517,0.0,29-07-2015,0,0,41,125,12
35,ISAPUR,441.0,429.61,0.965,0.171,29-07-2015,18,44,36,104,-
36,MULA,552.3,538.12,0.609,0.081,23-07-2015,13,11,29,139,-
37,YELDARI,461.77,448.06,0.809,0.009,29-07-2015,1,39,18,78,-
38,GIRNA,398.07,384.02,0.524,0.041,29-07-2015,8,6,23,79,-
39,KHADAKVASLA,582.47,579.58,0.056,0.021,29-07-2015,38,93,71,78,8
*40,UPPER VAITARNA,603.5,598.02,0.331,0.164,30-07-2015,50,55,65,-,61
41,UPPER TAPI,214.0,210.09,0.255,0.106,29-07-2015,42,25,32,45,-
*42,PENCH(TOTLADOH),490.0,477.1,1.091,0.295,29-07-2015,27,54,38,127,160
43,UPPER WARDHA,342.5,339.16,0.564,0.304,30-07-2015,54,88,54,70,-
44,BHATSA,142.07,125.47,0.942,0.55,30-07-2015,58,54,64,29.378,15
45,DHOM,747.7,737.19,0.331,0.181,29-07-2015,55,44,58,36.2,2
46,DUDHGANGA,646.0,635.52,0.664,0.363,30-07-2015,55,61,73,2.441,24
47,MANIKDOH,711.25,691.6,0.288,0.062,30-07-2015,22,28,28,2.2,6
48,BHANDARDARA,342.5,339.16,0.304,0.205,30-07-2015,54,88,54,70,-
49,MATATILA,308.46,306.51,0.707,0.437,29-07-2015,62,17,46,-,30
*50,RIHAND,268.22,258.5,5.649,1.676,30-07-2015,30,11,17,-,300
*51,RAMGANGA,365.3,356.98,2.196,1.583,30-07-2015,72,58,31,1897,198
*52,TEHRI,830.0,792.55,2.615,1.25,29-07-2015,48,45,37,2351,1000
*53,GANDHI SAGAR,399.9,398.98,6.827,6.061,30-07-2015,89,59,23,220,115
54,TAWA,355.4,349.55,1.944,1.105,30-07-2015,57,58,65,247,-
*55,BARGI,422.76,414.2,3.18,1.222,30-07-2015,38,48,44,157,90
*56,BANSAGAR,341.64,336.47,5.166,3.016,30-07-2015,58,57,29,488,425
*57,INDIRA SAGAR,262.13,253.45,9.745,3.442,30-07-2015,35,44,26,2380,1000
58,BARNA DAM,348.55,345.52,0.456,0.264,30-07-2015,58,80,46,546,-
*59,MINIMATA BANGO,359.66,355.72,3.046,2.242,29-07-2015,74,78,57,-,120
60,MAHANADI,348.7,340.96,0.767,0.2,22-07-2015,26,51,52,319,10
*61,SRISAILAM,269.75,244.65,8.288,0.0,29-07-2015,0,0,39,0,770
*62,NAGARJUNA SAGAR,179.83,155.72,6.841,0.043,29-07-2015,1,0,33,895,810
63,SOMASILA,100.58,83.37,1.994,0.265,29-07-2015,13,19,23,168,0
