S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,491.29,6.229,3.058,17-02-2016,49,40,43,676,1200
*2,PONG DAM(BEAS),423.67,401.15,6.157,1.595,18-02-2016,26,22,38,-,360
*3,THEIN DAM,527.91,495.79,2.344,0.469,18-02-2016,20,29,30,348,600
*4,MAHI BAJAJ SAGAR,280.75,271.9,1.711,0.759,18-02-2016,44,54,43,63,140
5,JHAKAM,359.5,345.15,0.132,0.031,17-02-2016,23,34,29,28,-
*6,RANA PRATAP SAGAR,352.81,347.0,1.436,0.44,18-02-2016,31,28,40,229,172
7,TENUGHAT,269.14,257.54,0.821,0.327,18-02-2016,40,45,41,-,-
8,MAITHON,146.3,139.8,0.471,0.152,18-02-2016,32,54,76,342,-
*12,HIRAKUD,192.02,189.22,5.378,3.144,18-02-2016,58,58,65,153,307
*13,BALIMELA,462.08,454.18,2.676,1.458,16-02-2016,54,74,49,-,360
14,SALANADI,82.3,55.45,0.558,0.029,17-02-2016,5,45,39,42,-
*15,RENGALI,123.5,117.76,3.432,1.625,17-02-2016,47,73,56,3,200
*16,MACHKUND(JALAPUT),838.16,834.34,0.893,0.587,17-02-2016,66,66,71,-,115
*17,UPPER KOLAB,858.0,854.26,0.935,0.595,17-02-2016,64,72,51,89,320
*18,UPPER INDRAVATI,642.0,634.21,1.456,0.681,18-02-2016,47,73,59,128,600
19,MAYURAKSHI,121.31,110.61,0.48,0.092,18-02-2016,19,20,38,227,-
20,KANGSABATI,134.14,123.93,0.914,0.226,18-02-2016,25,27,31,341,-
21,GUMTI,93.55,90.95,0.312,0.197,17-02-2016,63,1,17,-,15
*22,UKAI,105.16,96.81,6.615,2.756,18-02-2016,42,51,58,348,300
23,SABARMATI(DHAROI),189.59,184.64,0.735,0.317,18-02-2016,43,29,40,95,1
*24,KADANA,127.7,119.61,1.472,0.505,18-02-2016,34,67,61,200,120
25,SHETRUNJI,55.53,53.17,0.3,0.147,18-02-2016,49,26,50,36,-
26,BHADAR,107.89,102.87,0.188,0.039,18-02-2016,21,27,34,27,-
27,DAMANGANGA,79.86,75.2,0.502,0.284,18-02-2016,57,56,69,51,1
28,DANTIWADA,184.1,175.06,0.399,0.129,18-02-2016,32,4,12,45,-
29,PANAM,127.41,120.2,0.697,0.192,18-02-2016,28,56,59,36,2
*30,SARDAR SAROVAR,121.92,114.3,1.566,0.404,18-02-2016,26,67,64,2120,1450
31,KARJAN,115.25,101.9,0.523,0.202,18-02-2016,39,64,75,51,3
32,JAYAKWADI(PAITHAN),463.91,455.93,2.171,0.065,18-02-2016,3,22,40,227,-
*33,KOYANA,657.9,642.37,2.652,1.133,17-02-2016,43,72,66,-,1920
34,BHIMA(UJJANI),496.83,489.16,1.517,0.0,17-02-2016,0,48,59,125,12
35,ISAPUR,441.0,430.15,0.965,0.195,17-02-2016,20,42,48,104,-
36,MULA,552.3,538.84,0.609,0.098,18-02-2016,16,41,51,139,-
37,YELDARI,461.77,449.41,0.809,0.047,17-02-2016,6,22,34,78,-
38,GIRNA,398.07,382.55,0.524,0.012,17-02-2016,2,22,32,79,-
39,KHADAKVASLA,582.47,580.86,0.056,0.035,17-02-2016,63,61,48,78,8
*40,UPPER VAITARNA,603.5,597.09,0.331,0.143,17-02-2016,43,66,73,-,61
41,UPPER TAPI,214.0,211.56,0.255,0.127,17-02-2016,50,95,72,45,-
*42,PENCH(TOTLADOH),490.0,476.51,1.091,0.274,17-02-2016,25,23,40,127,160
43,UPPER WARDHA,342.5,337.6,0.564,0.211,18-02-2016,37,44,52,70,-
44,BHATSA,142.07,123.55,0.942,0.513,17-02-2016,54,60,63,29.378,15
45,DHOM,747.7,733.39,0.331,0.126,17-02-2016,38,67,50,36.2,2
46,DUDHGANGA,646.0,629.32,0.664,0.225,18-02-2016,34,70,70,2.441,24
47,MANIKDOH,711.25,684.97,0.288,0.027,17-02-2016,9,40,34,2.2,6
48,BHANDARDARA,342.5,337.6,0.304,0.068,18-02-2016,37,44,52,70,-
49,MATATILA,308.46,303.12,0.707,0.168,17-02-2016,24,28,41,-,30
*50,RIHAND,268.22,258.11,5.649,1.531,17-02-2016,27,31,29,-,300
*51,RAMGANGA,365.3,340.72,2.196,0.741,18-02-2016,34,68,51,1897,198
*52,TEHRI,830.0,778.9,2.615,0.862,18-02-2016,33,45,45,2351,1000
*53,GANDHI SAGAR,399.9,394.94,6.827,3.894,18-02-2016,57,47,31,220,115
54,TAWA,355.4,343.45,1.944,0.515,18-02-2016,26,39,35,247,-
*55,BARGI,422.76,417.95,3.18,1.939,18-02-2016,61,59,50,157,90
*56,BANSAGAR,341.64,334.39,5.166,2.328,18-02-2016,45,76,40,488,425
*57,INDIRA SAGAR,262.13,254.34,9.745,3.975,18-02-2016,41,44,31,2380,1000
58,BARNA DAM,348.55,341.7,0.456,0.096,18-02-2016,21,32,30,546,-
*59,MINIMATA BANGO,359.66,348.75,3.046,1.301,18-02-2016,43,82,60,-,120
60,MAHANADI,348.7,343.01,0.767,0.321,18-02-2016,42,71,68,319,10
*61,SRISAILAM,269.75,250.48,8.288,1.097,18-02-2016,13,0,47,0,770
*62,NAGARJUNA SAGAR,179.83,155.14,6.841,0.0,18-02-2016,0,17,30,895,810
63,SOMASILA,100.58,94.9,1.994,1.224,18-02-2016,61,33,55,168,0
64,SRIRAMSAGAR,332.54,319.89,2.3,0.168,18-02-2016,7,20,31,411,27
65,LOWER MANAIR,280.42,268.32,0.621,0.089,18-02-2016,14,36,56,199,60
66,KRISHNARAJA SAGARA,752.5,743.02,1.163,0.393,18-02-2016,34,67,53,79,-
*67,TUNGABHADRA,497.74,484.32,3.276,0.257,18-02-2016,8,29,27,529,72
68,GHATAPRABHA(HIDKAL),662.95,642.03,1.391,0.279,17-02-2016,20,24,21,317,-
69,BHADRA,657.76,648.02,1.785,0.825,17-02-2016,46,72,74,106,39
70,LINGANAMAKKI,554.43,543.34,4.294,1.675,18-02-2016,39,53,54,-,55
71,NARAYANPUR,492.25,487.75,0.863,0.266,18-02-2016,31,67,80,425,-
72,MALAPRABHA(RENUKA),633.83,621.82,0.972,0.065,17-02-2016,7,16,18,215,-
73,KABINI,696.16,690.31,0.444,0.154,18-02-2016,35,72,37,85,-
74,HEMAVATHY,890.63,874.24,0.927,0.13,18-02-2016,14,18,28,265,-
75,HARANGI,871.42,851.72,0.22,0.015,18-02-2016,7,8,16,53,-
76,SUPA,564.0,538.34,4.12,1.642,18-02-2016,40,59,52,-,-
77,VANI VILAS SAGAR,652.28,637.17,0.802,0.097,18-02-2016,12,9,17,123,-
*79,GERUSOPPA,55.0,54.17,0.13,0.125,18-02-2016,96,89,87,83,240
80,KALLADA(PARAPPAR),115.82,113.58,0.507,0.437,18-02-2016,86,75,68,62,-
*81,IDAMALAYAR,169.0,148.33,1.018,0.478,18-02-2016,47,65,56,33,75
*82,IDUKKI,732.43,717.44,1.46,0.716,18-02-2016,49,63,54,-,780
*83,KAKKI,981.46,970.56,0.447,0.286,18-02-2016,64,70,68,23,300
*84,PERIYAR,867.41,861.75,0.173,0.054,18-02-2016,31,24,30,84,140
85,MALAMPUZHA,867.41,861.75,0.224,0.036,18-02-2016,31,24,30,84,140
86,LOWER BHAWANI,278.89,268.23,0.792,0.255,18-02-2016,32,42,52,105,8
*87,METTUR(STANLEY),240.79,223.33,2.647,0.757,18-02-2016,29,42,46,122,360
88,VAIGAI,279.2,270.83,0.172,0.036,18-02-2016,21,9,32,61,6
89,PARAMBIKULAM,556.26,546.35,0.38,0.185,18-02-2016,49,45,62,101,-
*91,SHOLAYAR,1002.79,961.39,0.143,0.0,18-02-2016,0,0,8,-,95
