S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,462.16,6.229,0.649,13-05-2021,10,27,28,676.0,1379.0
*2,PONG DAM(BEAS),423.67,396.39,6.157,0.925,13-05-2021,15,54,31,0.0,396.0
*3,KOL DAM,642.0,638.1,0.089,0.031,13-05-2021,35,40,38,0.0,800.0
*4,THEIN DAM,527.91,502.46,2.344,0.719,12-05-2021,31,52,52,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,269.4,1.711,0.546,13-05-2021,32,37,30,63.0,140.0
6,JHAKAM,359.5,344.85,0.132,0.03,13-05-2021,23,29,23,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,348.52,1.436,0.66,13-05-2021,46,46,32,229.0,172.0
8,BISALPUR,315.5,310.48,1.076,0.343,13-05-2021,32,66,38,81.8,0.0
9,TENUGHAT,269.14,257.43,0.821,0.324,13-05-2021,39,52,39,0.0,0.0
$10,MAITHON,146.3,141.43,0.471,0.211,13-05-2021,45,100,36,342.0,0.0
*$11,PANCHET HILL,124.97,123.37,0.184,0.112,13-05-2021,61,88,51,0.0,80.0
$12,KONAR,425.81,421.08,0.176,0.098,13-05-2021,56,46,40,0.0,0.0
$13,TILAIYA,368.81,364.57,0.142,0.021,13-05-2021,15,27,20,0.0,4.0
14,GETALSUD,590.06,584.42,0.218,0.066,13-05-2021,30,45,35,0.0,130.0
*15,HIRAKUD,192.02,184.35,5.378,1.127,13-05-2021,21,42,29,153.0,307.0
*16,BALIMELA,462.08,446.23,2.676,0.572,12-05-2021,21,33,22,0.0,360.0
17,SALANADI,82.3,68.18,0.558,0.179,12-05-2021,32,55,34,42.0,0.0
*18,RENGALI,123.5,113.49,3.432,0.654,12-05-2021,19,29,19,3.0,200.0
*19,MACHKUND(JALAPUT),838.16,829.88,0.893,0.338,12-05-2021,38,41,53,0.0,115.0
*20,UPPER KOLAB,858.0,845.85,0.935,0.074,12-05-2021,8,36,26,89.0,320.0
*21,UPPER INDRAVATI,642.0,631.18,1.456,0.432,12-05-2021,30,40,33,128.0,600.0
22,SAPUA,168.5,167.75,0.006,0.006,13-05-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,140.9,0.059,0.0,13-05-2021,0,63,25,9.95,0.0
24,MANDIRA DAM,210.31,206.16,0.309,0.168,13-05-2021,54,92,78,0.0,0.0
25,MAYURAKSHI,121.31,110.64,0.48,0.092,13-05-2021,19,32,22,227.0,0.0
26,KANGSABATI,134.14,124.15,0.914,0.234,13-05-2021,26,44,28,341.0,0.0
27,GUMTI,93.55,90.15,0.312,0.164,12-05-2021,53,8,21,0.0,15.0
*28,DOYANG HEP,333.0,307.0,0.535,0.172,13-05-2021,32,31,35,0.0,75.0
*29,UKAI,105.16,97.24,6.615,2.913,13-05-2021,44,52,29,348.0,300.0
30,SABARMATI(DHAROI),189.59,183.45,0.735,0.245,13-05-2021,33,40,21,95.0,1.0
*31,KADANA,127.7,121.49,1.472,0.634,13-05-2021,43,42,49,200.0,120.0
32,SHETRUNJI,55.53,50.97,0.3,0.072,13-05-2021,24,16,12,36.0,0.0
33,BHADAR,107.89,104.36,0.188,0.07,13-05-2021,37,38,19,27.0,0.0
34,DAMANGANGA,79.86,69.4,0.502,0.114,13-05-2021,23,25,19,51.0,1.0
35,DANTIWADA,184.1,168.61,0.399,0.034,13-05-2021,9,3,6,45.0,0.0
36,PANAM,127.41,121.65,0.697,0.243,13-05-2021,35,42,44,36.0,2.0
*37,SARDAR SAROVAR,138.68,123.38,5.76,1.83,13-05-2021,32,25,16,2120.0,1450.0
38,KARJAN,115.25,104.54,0.523,0.258,13-05-2021,49,41,39,51.0,3.0
39,SUKHI(GUJ),147.82,142.4,0.167,0.064,12-05-2021,38,37,12,20.7,0.0
40,WATRAK,136.25,130.75,0.154,0.033,13-05-2021,21,41,17,22.98,0.0
41,HATHMATI,180.74,177.55,0.153,0.051,13-05-2021,33,36,12,5.166,0.0
42,MACHCHHU-I,135.33,128.57,0.071,0.013,13-05-2021,18,25,15,0.0,0.0
43,MACHCHHU-II,57.3,55.02,0.091,0.047,13-05-2021,52,67,27,10.13,0.0
44,UND-I,98.0,93.26,0.066,0.014,12-05-2021,21,27,14,9.9,0.0
45,BRAHMANI(GUJ),64.62,61.16,0.071,0.019,13-05-2021,27,39,13,6.413,0.0
46,JAYAKWADI(PAITHAN),463.91,460.26,2.171,0.947,13-05-2021,44,47,16,227.0,0.0
*47,KOYANA,657.9,637.36,2.652,0.937,13-05-2021,35,39,29,0.0,1920.0
48,BHIMA(UJJANI),496.83,491.04,1.517,0.001,13-05-2021,0,6,5,125.0,12.0
49,ISAPUR,441.0,435.51,0.965,0.484,13-05-2021,50,41,26,104.0,0.0
50,MULA,552.3,544.38,0.609,0.261,13-05-2021,43,30,18,139.0,0.0
51,YELDARI,461.77,458.66,0.809,0.514,13-05-2021,64,68,16,78.0,0.0
52,GIRNA,398.07,390.34,0.524,0.204,13-05-2021,39,39,15,79.0,0.0
53,KHADAKVASLA,582.47,578.51,0.056,0.011,13-05-2021,20,66,57,78.0,8.0
*54,UPPER VAITARNA,603.5,596.04,0.331,0.118,13-05-2021,36,28,36,0.0,61.0
55,UPPER TAPI,214.0,209.61,0.255,0.049,13-05-2021,19,41,29,45.0,0.0
*56,PENCH(TOTLADOH),490.0,485.45,1.091,0.698,12-05-2021,64,75,33,127.0,160.0
57,UPPER WARDHA,342.5,338.52,0.564,0.264,13-05-2021,47,52,34,70.0,0.0
58,BHATSA,142.07,115.8,0.942,0.378,13-05-2021,40,43,40,29.38,15.0
59,DHOM,747.7,735.36,0.331,0.102,12-05-2021,31,37,27,36.2,2.0
60,DUDHGANGA,646.0,628.47,0.664,0.209,12-05-2021,31,35,29,2.441,24.0
61,MANIKDOH,711.25,688.4,0.288,0.023,13-05-2021,8,8,5,2.2,6.0
