S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,509.89,6.229,5.617,07-09-2017,90,73,84,676,1200
*2,PONG DAM(BEAS),423.67,421.69,6.157,5.443,06-09-2017,88,75,79,-,360
*3,THEIN DAM,527.91,521.69,2.344,1.841,07-09-2017,79,79,67,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,07-09-2017,100,100,83,63,140
5,JHAKAM,359.5,359.85,0.132,0.132,07-09-2017,100,100,80,28,-
*6,RANA PRATAP SAGAR,352.81,349.19,1.436,0.774,06-09-2017,54,99,73,229,172
7,TENUGHAT,269.14,259.03,0.821,0.379,07-09-2017,46,49,46,-,-
8,MAITHON,146.3,145.28,0.471,0.385,07-09-2017,82,100,86,342,-
*12,HIRAKUD,192.02,189.47,5.378,3.281,06-09-2017,61,75,77,153,307
*13,BALIMELA,462.08,451.29,2.676,1.092,06-09-2017,41,68,46,-,360
14,SALANADI,82.3,71.56,0.558,0.25,06-09-2017,45,47,44,42,-
*15,RENGALI,123.5,121.15,3.432,2.683,06-09-2017,78,85,74,3,200
*16,MACHKUND(JALAPUT),838.16,834.3,0.893,0.586,06-09-2017,66,70,70,-,115
*17,UPPER KOLAB,858.0,851.81,0.935,0.412,06-09-2017,44,69,50,89,320
*18,UPPER INDRAVATI,642.0,635.27,1.456,0.772,07-09-2017,53,70,68,128,600
19,MAYURAKSHI,121.31,118.78,0.48,0.37,07-09-2017,77,70,56,227,-
20,KANGSABATI,134.14,132.19,0.914,0.772,07-09-2017,84,85,59,341,-
21,GUMTI,93.55,93.5,0.312,0.31,05-09-2017,99,81,56,-,15
*22,UKAI,105.16,97.25,6.615,2.917,07-09-2017,44,77,73,348,300
23,SABARMATI(DHAROI),189.59,189.24,0.735,0.708,07-09-2017,96,95,60,95,1
*24,KADANA,127.7,127.48,1.472,1.168,07-09-2017,79,79,66,200,120
25,SHETRUNJI,55.53,53.77,0.3,0.179,07-09-2017,60,21,64,36,-
26,BHADAR,107.89,106.3,0.188,0.126,06-09-2017,67,5,58,27,-
27,DAMANGANGA,79.86,77.75,0.502,0.383,07-09-2017,76,74,75,51,1
28,DANTIWADA,184.1,183.59,0.399,0.37,07-09-2017,93,30,32,45,-
29,PANAM,127.41,127.4,0.697,0.552,07-09-2017,79,60,69,36,2
*30,SARDAR SAROVAR,121.92,125.67,1.566,1.566,07-09-2017,100,100,94,2120,1450
31,KARJAN,115.25,112.29,0.523,0.434,07-09-2017,83,40,75,51,3
32,JAYAKWADI(PAITHAN),463.91,462.77,2.171,1.754,04-09-2017,81,65,40,227,-
*33,KOYANA,657.9,658.34,2.652,2.652,07-09-2017,100,100,97,-,1920
34,BHIMA(UJJANI),496.83,497.23,1.517,1.517,07-09-2017,100,59,71,125,12
35,ISAPUR,441.0,427.72,0.965,0.079,07-09-2017,8,34,54,104,-
36,MULA,552.3,550.59,0.609,0.52,06-09-2017,85,96,73,139,-
37,YELDARI,461.77,449.02,0.809,0.036,07-09-2017,4,11,34,78,-
38,GIRNA,398.07,393.93,0.524,0.326,07-09-2017,62,67,35,79,-
39,KHADAKVASLA,582.47,582.02,0.056,0.05,07-09-2017,89,100,77,78,8
*40,UPPER VAITARNA,603.5,603.4,0.331,0.328,07-09-2017,99,97,89,-,61
41,UPPER TAPI,214.0,213.5,0.255,0.225,07-09-2017,88,71,60,45,-
*42,PENCH(TOTLADOH),490.0,474.3,1.091,0.203,07-09-2017,19,75,76,127,160
43,UPPER WARDHA,342.5,339.64,0.564,0.336,07-09-2017,60,98,87,70,-
44,BHATSA,142.07,141.02,0.942,0.913,07-09-2017,97,95,91,29.378,15
45,DHOM,747.7,745.38,0.331,0.279,07-09-2017,84,100,84,36.2,2
46,DUDHGANGA,646.0,645.64,0.664,0.664,07-09-2017,100,98,96,2.441,24
47,MANIKDOH,711.25,707.08,0.288,0.218,07-09-2017,76,68,51,2.2,6
48,BHANDARDARA,744.91,744.7,0.304,0.303,07-09-2017,100,95,96,63.74,46
49,MATATILA,308.46,303.12,0.707,0.168,06-09-2017,24,86,82,-,30
*50,RIHAND,268.22,263.96,5.649,3.818,07-09-2017,68,82,45,-,300
*51,RAMGANGA,365.3,348.54,2.196,1.101,07-09-2017,50,50,63,1897,198
*52,TEHRI,830.0,822.7,2.615,2.315,07-09-2017,89,87,80,2351,1000
*53,GANDHI SAGAR,399.9,396.09,6.827,4.447,07-09-2017,65,91,48,220,115
54,TAWA,355.4,349.24,1.944,1.069,07-09-2017,55,100,96,247,-
*55,BARGI,422.76,419.5,3.18,2.31,07-09-2017,73,94,85,157,90
*56,BANSAGAR,341.64,338.71,5.166,3.866,07-09-2017,75,100,67,488,425
*57,INDIRA SAGAR,262.13,252.86,9.745,3.232,07-09-2017,33,91,73,2380,1000
58,BARNA DAM,348.55,345.7,0.456,0.274,07-09-2017,60,100,82,546,-
*59,MINIMATA BANGO,359.66,354.45,3.046,2.051,07-09-2017,67,65,74,-,120
60,MAHANADI,348.7,342.91,0.767,0.315,06-09-2017,41,73,72,319,10
*61,SRISAILAM,269.75,246.58,8.288,0.858,07-09-2017,10,50,69,0,770
*62,NAGARJUNA SAGAR,179.83,152.4,6.841,0.0,07-09-2017,0,2,53,895,810
63,SOMASILA,100.58,85.1,1.994,0.356,07-09-2017,18,20,34,168,0
64,SRIRAMSAGAR,332.54,327.17,2.3,1.022,07-09-2017,44,47,41,411,27
65,LOWER MANAIR,280.42,272.28,0.621,0.205,07-09-2017,33,22,47,199,60
66,KRISHNARAJA SAGARA,752.5,745.37,1.163,0.553,06-09-2017,48,34,79,79,-
*67,TUNGABHADRA,497.74,495.25,3.276,2.051,07-09-2017,63,40,81,529,72
68,GHATAPRABHA(HIDKAL),662.95,656.27,1.391,0.931,07-09-2017,67,87,90,317,-
69,BHADRA,657.76,650.75,1.785,1.055,07-09-2017,59,52,88,106,39
70,LINGANAMAKKI,554.43,547.12,4.294,2.379,07-09-2017,55,54,80,-,55
71,NARAYANPUR,492.25,492.18,0.863,0.731,07-09-2017,85,72,83,425,-
72,MALAPRABHA(RENUKA),633.83,626.27,0.972,0.262,07-09-2017,27,37,63,215,-
73,KABINI,696.16,694.3,0.444,0.34,06-09-2017,77,70,59,85,-
74,HEMAVATHY,890.63,881.47,0.927,0.391,06-09-2017,42,48,85,265,-
75,HARANGI,871.42,870.88,0.22,0.211,06-09-2017,96,81,94,53,-
76,SUPA,564.0,546.63,4.12,2.285,07-09-2017,55,52,64,-,-
77,VANI VILAS SAGAR,652.28,631.82,0.802,0.012,07-09-2017,1,5,11,123,-
*79,GERUSOPPA,55.0,50.75,0.13,0.108,07-09-2017,83,84,83,83,240
80,KALLADA(PARAPPAR),115.82,104.22,0.507,0.251,07-09-2017,50,40,64,62,-
*81,IDAMALAYAR,169.0,154.08,1.018,0.61,07-09-2017,60,56,71,33,75
*82,IDUKKI,732.43,716.31,1.46,0.671,07-09-2017,46,48,62,-,780
*83,KAKKI,981.46,966.49,0.447,0.239,07-09-2017,53,64,72,23,300
*84,PERIYAR,867.41,862.7,0.173,0.071,07-09-2017,41,20,50,84,140
85,MALAMPUZHA,115.06,108.23,0.224,0.093,07-09-2017,42,39,74,21,3
86,LOWER BHAWANI,278.89,268.08,0.792,0.249,07-09-2017,31,19,56,105,8
*87,METTUR(STANLEY),240.79,225.27,2.647,0.903,07-09-2017,34,41,63,122,360
88,VAIGAI,279.2,267.91,0.172,0.016,07-09-2017,9,5,37,61,6
89,PARAMBIKULAM,556.26,543.28,0.38,0.132,07-09-2017,35,41,78,101,-
*91,SHOLAYAR,1002.79,987.84,0.143,0.062,07-09-2017,43,49,87,-,95
