S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,498.52,6.229,3.956,03-11-2016,64,89,84,676,1200
*2,PONG DAM(BEAS),423.67,414.35,6.157,3.835,03-11-2016,62,76,73,-,360
*3,THEIN DAM,527.91,512.9,2.344,1.294,03-11-2016,55,50,58,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,27-10-2016,100,99,87,63,140
5,JHAKAM,359.5,359.55,0.132,0.132,27-10-2016,100,92,85,28,-
*6,RANA PRATAP SAGAR,352.81,351.23,1.436,1.132,02-11-2016,79,47,72,229,172
7,TENUGHAT,269.14,260.6,0.821,0.441,25-10-2016,54,47,44,-,-
8,MAITHON,146.3,148.43,0.471,0.471,02-11-2016,100,40,89,342,-
*12,HIRAKUD,192.02,192.0,5.378,4.814,02-11-2016,90,79,91,153,307
*13,BALIMELA,462.08,459.46,2.676,2.191,03-11-2016,82,71,62,-,360
14,SALANADI,82.3,70.96,0.558,0.237,02-11-2016,42,14,40,42,-
*15,RENGALI,123.5,123.02,3.432,3.283,03-11-2016,96,59,78,3,200
*16,MACHKUND(JALAPUT),838.16,837.34,0.893,0.814,03-11-2016,91,93,88,-,115
*17,UPPER KOLAB,858.0,856.62,0.935,0.804,03-11-2016,86,79,64,89,320
*18,UPPER INDRAVATI,642.0,639.22,1.456,1.157,03-11-2016,79,52,76,128,600
19,MAYURAKSHI,121.31,115.52,0.48,0.227,02-11-2016,47,21,45,227,-
20,KANGSABATI,134.14,129.98,0.914,0.579,02-11-2016,63,25,46,341,-
21,GUMTI,93.55,92.3,0.312,0.254,02-11-2016,81,91,53,-,15
*22,UKAI,105.16,104.19,6.615,6.167,02-11-2016,93,68,81,348,300
23,SABARMATI(DHAROI),189.59,189.39,0.735,0.725,27-10-2016,99,86,73,95,1
*24,KADANA,127.7,127.71,1.472,1.472,27-10-2016,100,53,69,200,120
