S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,494.52,6.229,3.15,26-08-2021,51,70,79,676.0,1379.0
2,PONG DAM(BEAS),423.67,407.57,6.157,2.48,26-08-2021,40,67,78,0.0,396.0
3,KOL DAM,642.0,638.82,0.089,0.042,26-08-2021,47,79,58,0.0,800.0
4,THEIN DAM,527.91,506.89,2.344,0.939,26-08-2021,40,46,72,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,276.0,1.711,1.145,26-08-2021,67,99,88,63.0,140.0
6,JHAKAM,359.5,348.75,0.132,0.048,26-08-2021,36,72,91,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.56,1.436,1.196,26-08-2021,83,52,72,229.0,172.0
8,BISALPUR,315.5,310.71,1.076,0.366,26-08-2021,34,59,68,81.8,0.0
9,TENUGHAT,269.14,258.47,0.821,0.358,26-08-2021,44,43,44,0.0,0.0
10,MAITHON,146.3,146.56,0.471,0.456,26-08-2021,97,90,83,342.0,0.0
11,PANCHET HILL,124.97,125.86,0.184,0.184,26-08-2021,100,100,92,0.0,80.0
12,KONAR,425.81,422.56,0.176,0.12,26-08-2021,68,74,73,0.0,0.0
13,TILAIYA,368.81,369.69,0.142,0.142,26-08-2021,100,75,73,0.0,4.0
14,GETALSUD,590.06,588.66,0.218,0.173,26-08-2021,79,45,63,0.0,130.0
15,HIRAKUD,192.02,188.08,5.378,2.579,24-08-2021,48,54,59,153.0,307.0
16,BALIMELA,462.08,447.23,2.676,0.666,26-08-2021,25,61,47,0.0,360.0
17,SALANADI,82.3,66.9,0.558,0.156,26-08-2021,28,70,49,42.0,0.0
18,RENGALI,123.5,120.8,3.432,2.576,26-08-2021,75,86,74,3.0,200.0
19,MACHKUND(JALAPUT),838.16,827.44,0.893,0.236,26-08-2021,26,68,68,0.0,115.0
20,UPPER KOLAB,858.0,847.37,0.935,0.148,26-08-2021,16,32,45,89.0,320.0
21,UPPER INDRAVATI,642.0,631.49,1.456,0.457,26-08-2021,31,57,61,128.0,600.0
22,SAPUA,168.5,162.22,0.006,0.001,26-08-2021,17,100,67,0.0,0.0
23,HARIHARJHOR,147.5,142.04,0.059,0.011,26-08-2021,19,75,78,9.95,0.0
24,MANDIRA DAM,210.31,207.11,0.309,0.202,26-08-2021,65,63,59,0.0,0.0
