S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,476.12,6.229,1.379,23-06-2022,22.0,12.0,28.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,396.33,6.157,0.917,23-06-2022,15.0,8.0,21.0,0.0,396.0
*3,KOL DAM,642.0,637.45,0.089,0.021,23-06-2022,24.0,16.0,34.0,0.0,800.0
*4,THEIN DAM,527.91,504.83,2.344,0.892,23-06-2022,38.0,40.0,51.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,269.05,1.711,0.522,23-06-2022,31.0,31.0,32.0,63.0,140.0
6,JHAKAM,359.5,350.5,0.132,0.057,23-06-2022,43.0,22.0,24.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,349.68,1.436,0.857,23-06-2022,60.0,44.0,39.0,229.0,172.0
8,BISALPUR,315.5,309.17,1.076,0.242,23-06-2022,22.0,27.0,36.0,81.8,0.0
9,JAWAI DAM,313.4,292.19,0.193,0.009,23-06-2022,5.0,23.0,13.0,38.67,0.0
10,JAISAMAND,295.54,290.63,0.296,0.09,23-06-2022,30.0,53.0,29.0,16.0,0.0
11,TENUGHAT,269.14,255.68,0.821,0.273,23-06-2022,33.0,41.0,37.0,0.0,0.0
12,MAITHON,146.3,138.29,0.471,0.105,23-06-2022,22.0,100.0,36.0,342.0,0.0
14,KONAR,425.81,415.53,0.176,0.034,23-06-2022,19.0,47.0,31.0,0.0,0.0
15,TILAIYA,368.81,364.29,0.142,0.015,23-06-2022,11.0,51.0,23.0,0.0,4.0
16,GETALSUD,590.06,584.73,0.218,0.073,23-06-2022,33.0,51.0,33.0,0.0,130.0
*17,HIRAKUD,192.02,182.97,5.378,0.727,23-06-2022,14.0,19.0,17.0,153.0,307.0
*18,BALIMELA,462.08,440.53,2.676,0.112,22-06-2022,4.0,22.0,21.0,0.0,360.0
19,SALANADI,82.3,74.37,0.558,0.319,23-06-2022,57.0,41.0,39.0,42.0,0.0
*20,RENGALI,123.5,109.97,3.432,0.04,22-06-2022,1.0,24.0,11.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,819.35,0.893,0.016,22-06-2022,2.0,33.0,27.0,0.0,115.0
*22,UPPER KOLAB,858.0,845.36,0.935,0.05,22-06-2022,5.0,11.0,16.0,89.0,320.0
*23,UPPER INDRAVATI,642.0,629.36,1.456,0.292,22-06-2022,20.0,24.0,20.0,128.0,600.0
24,SAPUA,168.5,167.74,0.006,0.006,23-06-2022,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,140.69,0.059,0.0,23-06-2022,0.0,0.0,22.0,9.95,0.0
26,MANDIRA DAM,210.31,207.05,0.309,0.2,23-06-2022,65.0,66.0,70.0,0.0,0.0
27,MAYURAKSHI,121.31,112.82,0.48,0.142,23-06-2022,30.0,42.0,28.0,227.0,0.0
28,KANGSABATI,134.14,127.94,0.914,0.426,23-06-2022,47.0,54.0,35.0,341.0,0.0
29,GUMTI,93.55,89.6,0.312,0.144,22-06-2022,46.0,53.0,42.0,0.0,15.0
*30,DOYANG HEP,333.0,308.75,0.535,0.188,23-06-2022,35.0,32.0,38.0,0.0,75.0
31,CHANDAN DAM,152.39,146.0,0.14,0.07,23-06-2022,51.47,46.32,38.24,75.0,0.0
*32,UKAI,105.16,96.19,6.615,2.529,23-06-2022,38.0,35.0,23.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,178.8,0.735,0.059,23-06-2022,8.0,28.0,19.0,95.0,1.0
*34,KADANA,127.7,117.5,1.472,0.381,23-06-2022,26.0,38.0,45.0,200.0,120.0
35,SHETRUNJI,55.53,51.45,0.3,0.115,23-06-2022,38.0,59.0,17.0,36.0,0.0
36,BHADAR,107.89,103.3,0.188,0.047,23-06-2022,25.0,23.0,13.0,27.0,0.0
37,DAMANGANGA,79.86,69.5,0.502,0.116,23-06-2022,23.0,21.0,13.0,51.0,1.0
38,DANTIWADA,184.1,167.93,0.399,0.028,23-06-2022,7.0,8.0,4.0,45.0,0.0
39,PANAM,127.41,119.2,0.697,0.161,23-06-2022,23.0,34.0,42.0,36.0,2.0
*40,SARDAR SAROVAR,138.68,115.08,5.76,0.515,23-06-2022,9.0,10.0,14.0,2120.0,1450.0
41,KARJAN,115.25,103.09,0.523,0.222,23-06-2022,42.0,41.0,29.0,51.0,3.0
42,SUKHI(GUJ),147.82,142.82,0.167,0.06,23-06-2022,36.0,32.0,14.0,20.701,0.0
43,WATRAK,136.25,126.57,0.154,0.001,23-06-2022,1.0,19.0,25.0,22.977,0.0
44,HATHMATI,180.74,172.12,0.153,0.004,23-06-2022,3.0,31.0,8.0,5.166,0.0
45,MACHCHHU-I,135.33,128.51,0.071,0.013,23-06-2022,18.0,15.0,13.0,0.0,0.0
46,MACHCHHU-II,57.3,52.94,0.091,0.024,23-06-2022,26.0,36.0,14.0,10.13,0.0
47,UND-I,98.0,91.67,0.066,0.005,23-06-2022,8.0,12.0,5.0,9.9,0.0
48,BRAHMANI(GUJ),64.62,56.69,0.071,0.001,23-06-2022,1.0,28.0,8.0,6.413,0.0
49,JAYAKWADI(PAITHAN),463.91,459.27,2.171,0.715,23-06-2022,33.0,33.0,12.0,227.0,0.0
*50,KOYANA,657.9,622.05,2.652,0.264,23-06-2022,10.0,39.0,24.0,0.0,1920.0
51,BHIMA(UJJANI),496.83,490.65,1.517,0.0,23-06-2022,0.0,0.0,0.0,125.0,12.0
52,ISAPUR,441.0,435.37,0.965,0.475,23-06-2022,49.0,48.0,23.0,104.0,0.0
53,MULA,552.3,539.32,0.609,0.11,23-06-2022,18.0,17.0,5.0,139.0,0.0
54,YELDARI,461.77,457.62,0.809,0.435,23-06-2022,54.0,55.0,18.0,78.0,0.0
55,GIRNA,398.07,389.28,0.524,0.175,23-06-2022,33.0,32.0,15.0,79.0,0.0
56,KHADAKVASLA,582.47,578.27,0.056,0.008,23-06-2022,14.0,59.0,29.0,78.0,8.0
*57,UPPER VAITARNA,603.5,594.83,0.331,0.088,23-06-2022,27.0,18.0,22.0,0.0,61.0
58,UPPER TAPI,214.0,209.63,0.255,0.05,23-06-2022,20.0,18.0,16.0,45.0,0.0
*59,PENCH(TOTLADOH),490.0,482.33,1.091,0.522,23-06-2022,48.0,57.0,26.0,127.0,160.0
60,UPPER WARDHA,342.5,338.39,0.564,0.256,23-06-2022,45.0,45.0,34.0,70.0,0.0
61,BHATSA,142.07,109.8,0.942,0.289,23-06-2022,31.0,32.0,31.0,29.378,15.0
62,DHOM,747.7,733.26,0.331,0.073,23-06-2022,22.0,34.0,19.0,36.2,2.0
63,DUDHGANGA,646.0,623.38,0.664,0.126,23-06-2022,19.0,36.0,19.0,2.441,24.0
64,MANIKDOH,711.25,688.07,0.288,0.021,23-06-2022,7.0,7.0,5.0,2.2,6.0
65,BHANDARDARA,744.91,720.62,0.304,0.058,23-06-2022,19.0,47.0,16.0,63.74,46.0
66,URMODI,696.0,684.42,0.273,0.118,23-06-2022,43.0,63.0,51.0,37.0,3.0
67,BHATGHAR,623.28,597.77,0.673,0.047,23-06-2022,7.0,13.0,11.0,60.656,14.09
68,NIRA DEOGHAR,667.1,632.8,0.332,0.016,23-06-2022,5.0,6.0,7.0,0.0,6.0
*69,THOKARWADI,667.14,653.1,0.353,0.071,23-06-2022,20.0,21.0,22.0,0.0,72.0
70,KANHER,690.78,673.94,0.272,0.057,23-06-2022,21.0,37.0,23.0,44.78,4.0
*71,MULSHI,607.1,589.66,0.572,0.0,23-06-2022,0.0,12.0,7.0,0.0,300.0
72,PRIYADARSHINI JURALA,118.6,100.3,0.276,0.06,23-06-2022,22.0,26.0,33.0,18.324,6.0
73,TILLARI,113.2,98.14,0.447,0.235,23-06-2022,53.0,79.0,42.0,21.26,10.0
74,DIMBHE DAM,719.15,688.01,0.354,0.02,23-06-2022,6.0,33.0,9.0,52.569,5.0
75,VEER DAM,579.85,573.57,0.266,0.111,23-06-2022,42.0,40.0,13.0,181.27,13.5
76,BARVI DAM,72.6,60.56,0.339,0.107,23-06-2022,32.0,40.0,19.0,0.0,1.1
77,CHASKAMAN,649.53,631.32,0.215,0.016,23-06-2022,7.0,76.0,14.0,55.214,3.0
78,MATATILA,308.46,302.48,0.707,0.131,23-06-2022,19.0,11.0,16.0,0.0,30.0
*79,RIHAND,268.22,255.61,5.649,0.732,23-06-2022,13.0,18.0,15.0,0.0,300.0
80,SHARDA SAGAR,190.5,187.09,0.33,0.219,23-06-2022,66.0,93.0,67.0,126.5,0.0
81,SIRSI,217.93,211.1,0.19,0.028,23-06-2022,15.0,19.0,12.0,80.566,0.0
82,MAUDAHA,147.8,143.3,0.179,0.049,23-06-2022,27.0,10.0,22.0,41.7,0.0
83,JIRGO,98.2,92.25,0.147,0.04,23-06-2022,27.0,37.0,32.0,13.14,0.0
84,RANGAWAN,233.17,219.76,0.155,0.0,23-06-2022,0.0,1.0,4.0,20.235,0.0
85,MEJA,178.0,164.95,0.299,0.073,22-06-2022,24.0,40.0,21.0,71.048,0.0
*86,RAMGANGA,365.3,340.1,2.196,0.717,23-06-2022,33.0,35.0,30.0,1897.0,198.0
*87,TEHRI,830.0,740.4,2.615,0.0,23-06-2022,0.0,10.0,3.0,2351.0,1000.0
88,NANAK SAGAR,215.19,207.26,0.176,0.0,23-06-2022,0.0,0.0,1.0,250.0,0.0
*89,GANDHI SAGAR,399.9,394.82,6.827,3.837,23-06-2022,56.0,46.0,38.0,220.0,115.0
90,TAWA,355.4,337.75,1.944,0.152,22-06-2022,8.0,15.0,16.0,247.0,0.0
*91,BARGI,422.76,412.85,3.18,1.037,23-06-2022,33.0,41.0,24.0,157.0,90.0
*92,BANSAGAR,341.64,334.66,5.166,2.403,23-06-2022,47.0,42.0,49.0,488.0,425.0
*93,INDIRA SAGAR,262.13,247.24,9.745,1.13,23-06-2022,12.0,9.0,13.0,123.0,1000.0
94,BARNA DAM,348.55,343.17,0.456,0.146,23-06-2022,32.0,43.0,19.0,546.0,0.0
*95,OMKARESHWAR,196.6,193.92,0.299,0.034,23-06-2022,11.0,60.0,9.0,132.5,520.0
96,SANJAY SAROVAR,519.38,507.8,0.508,0.029,23-06-2022,6.0,18.0,10.0,12.646,3.45
97,RAJGHAT DAM,370.89,364.95,1.945,0.867,23-06-2022,45.0,6.0,8.0,270.0,45.0
98,KOLAR DAM,462.2,448.7,0.27,0.078,23-06-2022,29.0,38.0,21.0,25.677,0.0
*99,ATAL SAGAR(MADIKHEDA),346.25,336.5,0.835,0.36,23-06-2022,43.0,12.0,22.0,98.25,60.0
*100,MINIMATA BANGO,359.66,349.82,3.046,1.428,23-06-2022,47.0,58.0,58.0,0.0,120.0
101,MAHANADI,348.7,343.69,0.767,0.363,23-06-2022,47.0,43.0,27.0,319.0,10.0
102,DUDHAWA,425.1,415.96,0.284,0.044,23-06-2022,15.0,19.0,21.0,324.54,0.0
103,TANDULA,332.2,325.53,0.312,0.071,22-06-2022,23.0,8.0,22.0,246.36,0.0
*104,SRISAILAM,269.75,251.03,6.013,1.138,23-06-2022,19.0,17.0,11.0,0.0,770.0
*105,NAGARJUNA SAGAR,179.83,162.64,5.108,1.234,23-06-2022,24.0,23.0,9.0,895.0,810.0
106,SOMASILA,100.58,97.51,1.994,1.606,23-06-2022,81.0,66.0,24.0,168.0,0.0
107,YELERU,86.56,76.62,0.508,0.104,23-06-2022,20.0,30.0,16.0,66.6,0.0
108,KANDALERU,85.0,76.84,1.792,0.854,23-06-2022,48.0,57.0,19.0,300.0,9.0
109,DONKARAYI,316.08,314.04,0.376,0.32,23-06-2022,85.0,88.0,64.0,0.0,25.0
110,SRIRAMSAGAR,332.54,324.8,2.3,0.601,23-06-2022,26.0,31.0,17.0,411.0,27.0
111,LOWER MANAIR,280.42,273.83,0.621,0.269,23-06-2022,43.0,68.0,29.0,199.0,60.0
112,NIZAM SAGAR,428.24,424.86,0.482,0.173,23-06-2022,36.0,42.0,11.0,93.619,10.0
113,SINGUR,523.6,521.25,0.822,0.516,23-06-2022,63.0,57.0,23.0,16.187,15.0
*114,PRIYADARSHINI JURALA,318.52,317.77,0.168,0.126,23-06-2022,75.0,58.0,18.0,42.388,234.16
