S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,498.4,6.229,3.939,07-02-2019,63,47,47,676,1200
*2,PONG DAM(BEAS),423.67,411.04,6.157,3.202,06-02-2019,52,35,40,-,360
*3,THEIN DAM,527.91,515.84,2.344,1.477,07-02-2019,63,20,30,348,600
*4,MAHI BAJAJ SAGAR,280.75,274.1,1.711,0.96,07-02-2019,56,62,48,63,140
5,JHAKAM,359.5,350.8,0.132,0.06,07-02-2019,45,46,36,28,-
*6,RANA PRATAP SAGAR,352.81,347.27,1.436,0.476,07-02-2019,33,26,31,229,172
7,TENUGHAT,269.14,258.47,0.821,0.359,07-02-2019,44,48,45,-,-
8,MAITHON,146.3,141.92,0.471,0.23,07-02-2019,49,100,79,342,-
*12,HIRAKUD,192.02,189.59,5.378,3.335,07-02-2019,62,67,67,153,307
*13,BALIMELA,462.08,457.79,2.676,1.938,07-02-2019,72,23,45,-,360
14,SALANADI,82.3,73.7,0.558,0.302,07-02-2019,54,42,32,42,-
*15,RENGALI,123.5,117.03,3.432,1.112,07-02-2019,32,87,66,3,200
*16,MACHKUND(JALAPUT),838.16,834.7,0.893,0.617,07-02-2019,69,86,69,-,115
*17,UPPER KOLAB,858.0,854.0,0.935,0.576,07-02-2019,62,53,52,89,320
*18,UPPER INDRAVATI,642.0,637.76,1.456,1.015,07-02-2019,70,52,62,128,600
19,MAYURAKSHI,121.31,111.05,0.48,0.101,07-02-2019,21,92,42,227,-
20,KANGSABATI,134.14,126.25,0.914,0.334,07-02-2019,37,74,38,341,-
21,GUMTI,93.55,90.15,0.312,0.164,06-02-2019,53,74,23,-,15
*22,UKAI,105.16,92.98,6.615,1.667,07-02-2019,25,38,57,348,300
23,SABARMATI(DHAROI),189.59,180.94,0.735,0.128,07-02-2019,17,34,38,95,1
*24,KADANA,127.7,123.01,1.472,0.754,07-02-2019,51,53,58,200,120
25,SHETRUNJI,55.53,50.12,0.3,0.053,07-02-2019,18,35,48,36,-
26,BHADAR,107.89,101.94,0.188,0.027,07-02-2019,14,34,32,27,-
27,DAMANGANGA,79.86,73.1,0.502,0.214,07-02-2019,43,72,70,51,1
28,DANTIWADA,184.1,168.26,0.399,0.03,07-02-2019,8,54,16,45,-
29,PANAM,127.41,125.25,0.697,0.416,07-02-2019,60,60,52,36,2
*30,SARDAR SAROVAR,138.68,118.65,5.76,1.025,07-02-2019,18,2,18,2120,1450
31,KARJAN,115.25,108.63,0.523,0.34,07-02-2019,65,69,67,51,3
32,JAYAKWADI(PAITHAN),463.91,457.32,2.171,0.298,07-02-2019,14,73,35,227,-
*33,KOYANA,657.9,651.41,2.652,2.02,07-02-2019,76,84,72,-,1920
34,BHIMA(UJJANI),496.83,492.71,1.517,0.363,07-02-2019,24,80,58,125,12
35,ISAPUR,441.0,433.47,0.965,0.363,07-02-2019,38,6,40,104,-
36,MULA,552.3,539.98,0.609,0.126,07-02-2019,21,75,55,139,-
37,YELDARI,461.77,446.4,0.809,0.0,06-02-2019,0,5,27,78,-
38,GIRNA,398.07,388.5,0.524,0.153,07-02-2019,29,34,28,79,-
39,KHADAKVASLA,582.47,580.52,0.056,0.031,07-02-2019,55,55,57,78,8
*40,UPPER VAITARNA,603.5,600.56,0.331,0.235,06-02-2019,71,73,73,-,61
41,UPPER TAPI,214.0,211.69,0.255,0.132,07-02-2019,52,64,73,45,-
*42,PENCH(TOTLADOH),490.0,469.91,1.091,0.094,07-02-2019,9,16,40,127,160
43,UPPER WARDHA,342.5,336.17,0.564,0.138,07-02-2019,24,59,53,70,-
44,BHATSA,142.07,126.13,0.942,0.563,06-02-2019,60,69,65,29.378,15
45,DHOM,747.7,737.21,0.331,0.13,07-02-2019,39,67,49,36.2,2
46,DUDHGANGA,646.0,637.37,0.664,0.411,07-02-2019,62,75,69,2.441,24
47,MANIKDOH,711.25,690.76,0.288,0.037,07-02-2019,13,60,31,2.2,6
48,BHANDARDARA,744.91,730.67,0.304,0.123,07-02-2019,40,87,72,63.74,46
49,MATATILA,308.46,303.76,0.707,0.209,06-02-2019,30,32,44,-,30
*50,RIHAND,268.22,258.74,5.649,1.767,07-02-2019,31,34,35,-,300
*51,RAMGANGA,365.3,347.5,2.196,1.048,07-02-2019,48,38,58,1897,198
*52,TEHRI,830.0,796.97,2.615,1.391,07-02-2019,53,48,53,2351,1000
*53,GANDHI SAGAR,399.9,386.0,6.827,1.017,07-02-2019,15,35,33,220,115
54,TAWA,355.4,339.4,1.944,0.236,07-02-2019,12,9,37,247,-
*55,BARGI,422.76,417.5,3.18,1.845,07-02-2019,58,68,60,157,90
*56,BANSAGAR,341.64,338.88,5.166,3.938,07-02-2019,76,54,52,488,425
*57,INDIRA SAGAR,262.13,256.99,9.745,5.814,07-02-2019,60,28,41,2380,1000
58,BARNA DAM,348.55,340.95,0.456,0.072,07-02-2019,16,19,36,546,-
*59,MINIMATA BANGO,359.66,353.14,3.046,1.862,07-02-2019,61,61,63,-,120
60,MAHANADI,348.7,345.4,0.767,0.486,06-02-2019,63,54,66,319,10
*61,SRISAILAM,269.75,254.14,8.288,1.42,07-02-2019,17,32,40,0,770
*62,NAGARJUNA SAGAR,179.83,162.58,6.841,1.223,07-02-2019,18,12,21,895,810
63,SOMASILA,100.58,87.71,1.994,0.523,07-02-2019,26,38,54,168,0
64,SRIRAMSAGAR,332.54,325.74,2.3,0.75,07-02-2019,33,39,39,411,27
65,LOWER MANAIR,280.42,274.05,0.621,0.219,07-02-2019,35,50,52,199,60
66,KRISHNARAJA SAGARA,752.5,747.81,1.163,0.757,06-02-2019,65,40,52,79,-
*67,TUNGABHADRA,497.74,487.26,3.276,0.509,07-02-2019,16,18,26,529,72
68,GHATAPRABHA(HIDKAL),662.95,649.45,1.391,0.571,07-02-2019,41,49,31,317,-
69,BHADRA,657.76,652.8,1.785,1.249,07-02-2019,70,52,68,106,39
70,LINGANAMAKKI,554.43,547.06,4.294,2.366,07-02-2019,55,41,52,-,55
71,NARAYANPUR,492.25,487.31,0.863,0.231,07-02-2019,27,59,73,425,-
72,MALAPRABHA(RENUKA),633.83,624.41,0.972,0.164,07-02-2019,17,16,19,215,-
73,KABINI,696.16,693.54,0.444,0.301,06-02-2019,68,57,37,85,-
74,HEMAVATHY,890.63,875.65,0.927,0.163,06-02-2019,18,20,21,265,-
75,HARANGI,871.42,856.61,0.22,0.041,06-02-2019,19,29,17,53,-
76,SUPA,564.0,549.44,4.12,2.538,07-02-2019,62,51,49,-,-
77,VANI VILAS SAGAR,652.28,632.62,0.802,0.022,06-02-2019,3,2,16,123,-
*79,GERUSOPPA,55.0,48.89,0.13,0.096,07-02-2019,74,93,84,83,240
80,KALLADA(PARAPPAR),115.82,113.1,0.507,0.425,06-02-2019,84,93,72,62,-
*81,IDAMALAYAR,169.0,151.32,1.018,0.546,06-02-2019,54,61,57,33,75
*82,IDUKKI,732.43,722.94,1.46,0.96,06-02-2019,66,59,53,-,780
*83,KAKKI,981.46,969.44,0.447,0.273,06-02-2019,61,81,70,23,300
*84,PERIYAR,867.41,861.06,0.173,0.042,06-02-2019,24,17,27,84,140
