S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,470.05,6.229,1.257,25-03-2021,20,39,38,676.0,1379.0
2,PONG DAM(BEAS),423.67,396.41,6.157,1.087,25-03-2021,18,59,32,0.0,396.0
3,KOL DAM,642.0,636.79,0.089,0.012,25-03-2021,13,91,54,0.0,800.0
4,THEIN DAM,527.91,498.11,2.344,0.545,25-03-2021,23,38,40,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,271.0,1.711,0.689,25-03-2021,40,47,37,63.0,140.0
6,JHAKAM,359.5,345.4,0.132,0.032,25-03-2021,24,30,24,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.23,1.436,0.611,25-03-2021,43,38,28,229.0,172.0
8,BISALPUR,315.5,311.33,1.076,0.431,25-03-2021,40,76,44,81.8,0.0
9,TENUGHAT,269.14,258.68,0.821,0.366,25-03-2021,45,56,43,0.0,0.0
10,MAITHON,146.3,146.08,0.471,0.429,25-03-2021,91,100,55,342.0,0.0
11,PANCHET HILL,124.97,124.44,0.184,0.158,25-03-2021,86,100,65,0.0,80.0
12,KONAR,425.81,422.51,0.176,0.12,25-03-2021,68,89,59,0.0,0.0
13,TILAIYA,368.81,364.95,0.142,0.028,25-03-2021,20,32,29,0.0,4.0
14,GETALSUD,590.06,584.91,0.218,0.076,25-03-2021,35,45,42,0.0,130.0
15,HIRAKUD,192.02,187.3,5.378,2.219,24-03-2021,41,69,53,153.0,307.0
16,BALIMELA,462.08,449.76,2.676,0.921,25-03-2021,34,54,51,0.0,360.0
17,SALANADI,82.3,69.9,0.558,0.215,25-03-2021,39,57,35,42.0,0.0
18,RENGALI,123.5,115.81,3.432,1.159,25-03-2021,34,77,56,3.0,200.0
19,MACHKUND(JALAPUT),838.16,832.91,0.893,0.5,25-03-2021,56,60,62,0.0,115.0
20,UPPER KOLAB,858.0,848.34,0.935,0.196,25-03-2021,21,57,49,89.0,320.0
21,UPPER INDRAVATI,642.0,634.38,1.456,0.695,25-03-2021,48,61,52,128.0,600.0
22,SAPUA,168.5,168.19,0.006,0.006,25-03-2021,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,143.46,0.059,0.024,25-03-2021,41,78,34,9.95,0.0
24,MANDIRA DAM,210.31,208.91,0.309,0.263,25-03-2021,85,93,90,0.0,0.0
25,MAYURAKSHI,121.31,113.78,0.48,0.169,25-03-2021,35,53,33,227.0,0.0
26,KANGSABATI,134.14,124.24,0.914,0.237,25-03-2021,26,58,35,341.0,0.0
27,GUMTI,93.55,91.1,0.312,0.203,24-03-2021,65,23,23,0.0,15.0
28,DOYANG HEP,333.0,312.85,0.535,0.237,25-03-2021,44,34,38,0.0,75.0
29,UKAI,105.16,100.43,6.615,4.227,25-03-2021,64,71,46,348.0,300.0
30,SABARMATI(DHAROI),189.59,184.4,0.735,0.302,25-03-2021,41,48,27,95.0,1.0
31,KADANA,127.7,123.12,1.472,0.762,25-03-2021,52,51,54,200.0,120.0
32,SHETRUNJI,55.53,53.62,0.3,0.171,25-03-2021,57,45,36,36.0,0.0
33,BHADAR,107.89,105.22,0.188,0.092,25-03-2021,49,53,25,27.0,0.0
34,DAMANGANGA,79.86,73.45,0.502,0.225,25-03-2021,45,49,44,51.0,1.0
35,DANTIWADA,184.1,168.93,0.399,0.036,25-03-2021,9,3,10,45.0,0.0
36,PANAM,127.41,122.25,0.697,0.267,25-03-2021,38,55,51,36.0,2.0
37,SARDAR SAROVAR,138.68,127.02,5.76,2.539,25-03-2021,44,28,14,2120.0,1450.0
38,KARJAN,115.25,108.78,0.523,0.34,25-03-2021,65,57,54,51.0,3.0
39,SUKHI(GUJ),147.82,144.81,0.167,0.105,25-03-2021,63,55,25,20.7,0.0
40,WATRAK,136.25,132.22,0.154,0.052,25-03-2021,34,56,29,22.98,0.0
41,HATHMATI,180.74,177.94,0.153,0.057,25-03-2021,37,41,12,5.166,0.0
42,MACHCHHU-I,135.33,129.91,0.071,0.019,24-03-2021,27,38,21,0.0,0.0
43,MACHCHHU-II,57.3,55.56,0.091,0.055,25-03-2021,60,76,40,10.13,0.0
44,UND-I,98.0,95.38,0.066,0.033,25-03-2021,50,59,26,9.9,0.0
45,BRAHMANI(GUJ),64.62,62.21,0.071,0.028,25-03-2021,39,48,17,6.413,0.0
46,JAYAKWADI(PAITHAN),463.91,461.83,2.171,1.428,25-03-2021,66,69,26,227.0,0.0
47,KOYANA,657.9,647.9,2.652,1.731,25-03-2021,65,68,55,0.0,1920.0
48,BHIMA(UJJANI),496.83,494.69,1.517,0.861,25-03-2021,57,52,30,125.0,12.0
49,ISAPUR,441.0,437.79,0.965,0.656,25-03-2021,68,55,38,104.0,0.0
50,MULA,552.3,548.06,0.609,0.403,25-03-2021,66,72,37,139.0,0.0
51,YELDARI,461.77,459.22,0.809,0.563,25-03-2021,70,83,27,78.0,0.0
52,GIRNA,398.07,391.96,0.524,0.256,25-03-2021,49,52,22,79.0,0.0
53,KHADAKVASLA,582.47,580.06,0.056,0.026,25-03-2021,46,88,57,78.0,8.0
54,UPPER VAITARNA,603.5,599.75,0.331,0.214,25-03-2021,65,51,58,0.0,61.0
55,UPPER TAPI,214.0,211.69,0.255,0.133,25-03-2021,52,67,55,45.0,0.0
56,PENCH(TOTLADOH),490.0,486.47,1.091,0.763,25-03-2021,70,80,34,127.0,160.0
57,UPPER WARDHA,342.5,339.11,0.564,0.301,25-03-2021,53,58,40,70.0,0.0
58,BHATSA,142.07,123.9,0.942,0.519,25-03-2021,55,59,54,29.38,15.0
59,DHOM,747.7,741.31,0.331,0.199,25-03-2021,60,61,41,36.2,2.0
60,DUDHGANGA,646.0,634.62,0.664,0.341,25-03-2021,51,59,49,2.441,24.0
61,MANIKDOH,711.25,689.29,0.288,0.028,25-03-2021,10,32,18,2.2,6.0
62,BHANDARDARA,744.91,739.62,0.304,0.214,25-03-2021,70,82,50,63.74,46.0
63,URMODI,696.0,692.59,0.273,0.221,25-03-2021,81,86,69,37.0,3.0
64,BHATGHAR,623.28,615.57,0.673,0.43,25-03-2021,64,66,46,60.66,14.09
65,NIRA DEOGHAR,667.1,654.4,0.332,0.172,25-03-2021,52,64,38,0.0,6.0
66,THOKARWADI,667.14,657.82,0.353,0.141,25-03-2021,40,63,44,0.0,72.0
67,KANHER,690.78,680.95,0.272,0.123,25-03-2021,45,51,43,44.78,4.0
68,MULSHI,607.1,596.4,0.572,0.175,25-03-2021,31,37,31,0.0,300.0
69,PRIYADARSHINI JURALA,118.6,108.85,0.276,0.145,25-03-2021,53,65,61,18.32,6.0
70,TILLARI,113.2,101.94,0.447,0.283,25-03-2021,63,71,60,21.26,10.0
71,MATATILA,308.46,303.73,0.707,0.207,25-03-2021,29,9,30,0.0,30.0
72,RIHAND,268.22,259.29,5.649,1.971,25-03-2021,35,31,28,0.0,300.0
73,SHARDA SAGAR,190.5,183.83,0.33,0.077,25-03-2021,23,82,49,126.5,0.0
74,SIRSI,217.93,210.4,0.19,0.02,23-03-2021,11,63,26,80.57,0.0
75,MAUDAHA,147.8,142.2,0.179,0.03,25-03-2021,17,47,34,41.7,0.0
76,JIRGO,98.2,93.01,0.147,0.049,25-03-2021,33,56,37,13.14,0.0
77,RANGAWAN,233.17,221.44,0.155,0.005,25-03-2021,3,34,15,20.24,0.0
78,MEJA,178.0,162.25,0.299,0.048,25-03-2021,16,0,30,71.05,0.0
79,RAMGANGA,365.3,342.4,2.196,0.812,24-03-2021,37,58,48,1897.0,198.0
80,TEHRI,830.0,759.58,2.615,0.389,25-03-2021,15,30,30,2351.0,1000.0
81,GANDHI SAGAR,399.9,394.14,6.827,3.523,25-03-2021,52,63,37,220.0,115.0
82,TAWA,355.4,346.68,1.944,0.791,25-03-2021,41,45,25,247.0,0.0
83,BARGI,422.76,418.25,3.18,2.005,25-03-2021,63,70,50,157.0,90.0
84,BANSAGAR,341.64,335.43,5.166,2.636,25-03-2021,51,74,59,488.0,425.0
85,INDIRA SAGAR,262.13,254.71,9.745,4.173,23-03-2021,43,54,35,2380.0,1000.0
86,BARNA DAM,348.55,344.65,0.456,0.216,25-03-2021,47,54,22,546.0,0.0
87,OMKARESHWAR,196.6,194.75,0.299,0.108,25-03-2021,36,57,6,132.5,520.0
88,SANJAY SAROVAR,519.38,509.65,0.508,0.066,25-03-2021,13,32,10,12.65,3.45
89,KOLAR DAM,462.2,451.95,0.27,0.113,25-03-2021,42,47,23,25.68,0.0
90,MINIMATA BANGO,359.66,354.3,3.046,2.029,25-03-2021,67,78,64,0.0,120.0
91,MAHANADI,348.7,346.82,0.767,0.598,25-03-2021,78,72,55,319.0,10.0
92,DUDHAWA,425.1,421.75,0.284,0.151,25-03-2021,53,52,30,324.5,0.0
93,TANDULA,332.2,328.3,0.312,0.15,25-03-2021,48,52,54,246.4,0.0
94,SRISAILAM,269.75,254.14,8.288,1.42,25-03-2021,17,17,15,0.0,770.0
95,NAGARJUNA SAGAR,179.83,166.94,5.108,2.069,25-03-2021,41,41,18,895.0,810.0
96,SOMASILA,100.58,98.33,1.994,1.758,25-03-2021,88,67,38,168.0,0.0
97,YELERU,86.56,81.05,0.508,0.24,25-03-2021,47,46,32,66.6,0.0
98,KANDALERU,85.0,81.06,1.792,1.286,25-03-2021,72,37,24,300.0,9.0
99,SRIRAMSAGAR,332.54,327.2,2.3,1.028,25-03-2021,45,48,28,411.0,27.0
100,LOWER MANAIR,280.42,277.61,0.621,0.476,25-03-2021,77,40,38,199.0,60.0
101,NIZAM SAGAR,428.24,425.67,0.482,0.228,25-03-2021,47,6,16,93.62,10.0
102,SINGUR,523.6,521.68,0.822,0.557,25-03-2021,68,1,39,16.19,15.0
103,KRISHNARAJA SAGARA,752.5,745.8,1.163,0.586,25-03-2021,50,60,33,79.0,0.0
