S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,477.58,6.229,1.7,15-06-2017,27,30,26,676,1200
*2,PONG DAM(BEAS),423.67,393.63,6.157,0.717,13-06-2017,12,5,22,-,360
*3,THEIN DAM,527.91,514.73,2.344,1.416,15-06-2017,60,38,46,348,600
*4,MAHI BAJAJ SAGAR,280.75,269.5,1.711,0.554,15-06-2017,32,20,21,63,140
5,JHAKAM,359.5,346.35,0.132,0.036,15-06-2017,27,7,16,28,-
*6,RANA PRATAP SAGAR,352.81,346.7,1.436,0.397,14-06-2017,28,47,44,229,172
7,TENUGHAT,269.14,257.19,0.821,0.316,15-06-2017,38,32,31,-,-
8,MAITHON,146.3,137.74,0.471,0.09,15-06-2017,19,8,24,342,-
*12,HIRAKUD,192.02,183.27,5.378,0.814,13-06-2017,15,13,14,153,307
*13,BALIMELA,462.08,445.68,2.676,0.523,13-06-2017,20,36,18,-,360
14,SALANADI,82.3,67.15,0.558,0.16,14-06-2017,29,4,23,42,-
*15,RENGALI,123.5,112.94,3.432,0.552,13-06-2017,16,3,8,3,200
*16,MACHKUND(JALAPUT),838.16,824.51,0.893,0.135,13-06-2017,15,26,33,-,115
*17,UPPER KOLAB,858.0,848.71,0.935,0.214,13-06-2017,23,18,12,89,320
*18,UPPER INDRAVATI,642.0,629.37,1.456,0.292,13-06-2017,20,24,14,128,600
19,MAYURAKSHI,121.31,111.59,0.48,0.112,15-06-2017,23,24,20,227,-
20,KANGSABATI,134.14,124.11,0.914,0.233,15-06-2017,25,20,14,341,-
21,GUMTI,93.55,90.15,0.312,0.164,14-06-2017,53,48,22,-,15
*22,UKAI,105.16,94.02,6.615,1.858,15-06-2017,28,8,19,348,300
23,SABARMATI(DHAROI),189.59,181.38,0.735,0.145,15-06-2017,20,20,17,95,1
*24,KADANA,127.7,123.14,1.472,0.765,15-06-2017,52,17,45,200,120
25,SHETRUNJI,55.53,49.27,0.3,0.039,15-06-2017,13,10,7,36,-
26,BHADAR,107.89,97.54,0.188,0.0,15-06-2017,0,5,9,27,-
27,DAMANGANGA,79.86,66.1,0.502,0.052,15-06-2017,10,9,11,51,1
28,DANTIWADA,184.1,162.69,0.399,0.002,15-06-2017,1,2,2,45,-
29,PANAM,127.41,120.8,0.697,0.212,15-06-2017,30,17,38,36,2
*30,SARDAR SAROVAR,121.92,119.1,1.566,1.089,15-06-2017,70,62,38,2120,1450
31,KARJAN,115.25,96.81,0.523,0.127,15-06-2017,24,9,34,51,3
32,JAYAKWADI(PAITHAN),463.91,457.91,2.171,0.415,15-06-2017,19,0,11,227,-
*33,KOYANA,657.9,624.26,2.652,0.192,14-06-2017,7,2,23,-,1920
34,BHIMA(UJJANI),496.83,488.31,1.517,0.0,14-06-2017,0,0,4,125,12
35,ISAPUR,441.0,426.44,0.965,0.03,14-06-2017,3,1,23,104,-
36,MULA,552.3,534.54,0.609,0.01,14-06-2017,2,5,6,139,-
37,YELDARI,461.77,448.51,0.809,0.021,15-06-2017,3,0,10,78,-
38,GIRNA,398.07,387.97,0.524,0.138,14-06-2017,26,0,7,79,-
39,KHADAKVASLA,582.47,579.42,0.056,0.019,14-06-2017,34,30,23,78,8
*40,UPPER VAITARNA,603.5,594.33,0.331,0.078,14-06-2017,24,28,27,-,61
41,UPPER TAPI,214.0,208.26,0.255,0.014,14-06-2017,5,0,11,45,-
*42,PENCH(TOTLADOH),490.0,467.2,1.091,0.044,14-06-2017,4,9,18,127,160
43,UPPER WARDHA,342.5,337.34,0.564,0.197,15-06-2017,35,20,28,70,-
44,BHATSA,142.07,112.45,0.942,0.327,14-06-2017,35,29,28,29.378,15
45,DHOM,747.7,729.63,0.331,0.035,14-06-2017,11,2,19,36.2,2
46,DUDHGANGA,646.0,621.07,0.664,0.097,14-06-2017,15,5,19,2.441,24
47,MANIKDOH,711.25,685.13,0.288,0.008,14-06-2017,3,1,3,2.2,6
48,BHANDARDARA,744.91,716.16,0.304,0.04,14-06-2017,13,1,8,63.74,46
49,MATATILA,308.46,301.08,0.707,0.062,14-06-2017,9,9,24,-,30
*50,RIHAND,268.22,257.98,5.649,1.489,15-06-2017,26,15,9,-,300
*51,RAMGANGA,365.3,297.22,2.196,0.0,15-06-2017,0,5,26,1897,198
*52,TEHRI,830.0,741.2,2.615,0.013,14-06-2017,0,2,2,2351,1000
*53,GANDHI SAGAR,399.9,394.59,6.827,3.734,14-06-2017,55,36,14,220,115
54,TAWA,355.4,342.5,1.944,0.434,15-06-2017,22,6,19,247,-
*55,BARGI,422.76,410.35,3.18,0.717,15-06-2017,23,27,13,157,90
*56,BANSAGAR,341.64,335.38,5.166,2.635,14-06-2017,51,35,23,488,425
*57,INDIRA SAGAR,262.13,248.22,9.745,1.464,15-06-2017,15,11,7,2380,1000
58,BARNA DAM,348.55,342.59,0.456,0.125,14-06-2017,27,5,13,546,-
*59,MINIMATA BANGO,359.66,352.2,3.046,1.733,12-06-2017,57,32,44,-,120
60,MAHANADI,348.7,338.72,0.767,0.089,13-06-2017,12,22,25,319,10
*61,SRISAILAM,269.75,237.1,8.288,0.458,15-06-2017,6,5,12,0,770
*62,NAGARJUNA SAGAR,179.83,153.01,6.841,0.0,15-06-2017,0,0,21,895,810
63,SOMASILA,100.58,82.25,1.994,0.213,15-06-2017,11,26,28,168,0
64,SRIRAMSAGAR,332.54,321.41,2.3,0.252,15-06-2017,11,6,10,411,27
65,LOWER MANAIR,280.42,272.45,0.621,0.212,15-06-2017,34,11,23,199,60
66,KRISHNARAJA SAGARA,752.5,735.02,1.163,0.052,14-06-2017,4,11,10,79,-
*67,TUNGABHADRA,497.74,478.17,3.276,0.026,14-06-2017,1,25,13,529,72
68,GHATAPRABHA(HIDKAL),662.95,632.09,1.391,0.04,14-06-2017,3,2,3,317,-
69,BHADRA,657.76,632.76,1.785,0.031,14-06-2017,2,7,23,106,39
70,LINGANAMAKKI,554.43,532.32,4.294,0.437,15-06-2017,10,15,13,-,55
71,NARAYANPUR,492.25,485.52,0.863,0.119,15-06-2017,14,12,35,425,-
72,MALAPRABHA(RENUKA),633.83,620.03,0.972,0.016,14-06-2017,2,1,5,215,-
73,KABINI,696.16,685.53,0.444,0.001,14-06-2017,0,0,7,85,-
74,HEMAVATHY,890.63,869.95,0.927,0.043,14-06-2017,5,10,9,265,-
75,HARANGI,871.42,0.0,0.22,0.0,15-06-2017,0,11,17,53,-
76,SUPA,564.0,530.3,4.12,1.112,15-06-2017,27,20,20,-,-
77,VANI VILAS SAGAR,652.28,632.17,0.802,0.016,15-06-2017,2,6,12,123,-
*79,GERUSOPPA,55.0,48.78,0.13,0.096,15-06-2017,74,76,80,83,240
80,KALLADA(PARAPPAR),115.82,89.6,0.507,0.077,14-06-2017,15,50,24,62,-
*81,IDAMALAYAR,169.0,131.55,1.018,0.169,14-06-2017,17,17,15,33,75
*82,IDUKKI,732.43,701.31,1.46,0.159,14-06-2017,11,20,18,-,780
*83,KAKKI,981.46,938.93,0.447,0.06,14-06-2017,13,30,20,23,300
*84,PERIYAR,867.41,858.73,0.173,0.007,14-06-2017,4,11,30,84,140
85,MALAMPUZHA,115.06,100.8,0.224,0.02,15-06-2017,9,8,24,21,3
86,LOWER BHAWANI,278.89,260.51,0.792,0.068,14-06-2017,9,9,30,105,8
*87,METTUR(STANLEY),240.79,211.31,2.647,0.145,14-06-2017,5,15,39,122,360
88,VAIGAI,279.2,264.86,0.172,0.005,14-06-2017,3,5,19,61,6
89,PARAMBIKULAM,556.26,536.17,0.38,0.023,14-06-2017,6,9,27,101,-
*91,SHOLAYAR,1002.79,967.2,0.143,0.004,14-06-2017,3,2,13,-,95
