S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,487.09,6.229,2.314,22-02-2024,37.0,41.0,38.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,407.9,6.157,2.536,22-02-2024,41.0,44.0,38.0,0.0,396.0
*3,KOL DAM,642.0,641.38,0.089,0.079,22-02-2024,89.0,89.0,71.0,0.0,800.0
4,THEIN DAM,527.91,502.3,2.344,0.744,22-02-2024,32.0,55.0,37.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,273.5,1.711,0.897,22-02-2024,52.0,47.0,54.0,63.0,140.0
6,JHAKAM,359.5,345.7,0.132,0.033,22-02-2024,25.0,36.0,39.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,347.27,1.436,0.499,22-02-2024,35.0,55.0,38.0,229.0,172.0
8,BISALPUR,315.5,312.02,1.076,0.503,22-02-2024,47.0,80.0,59.0,81.8,0.0
9,JAWAI DAM,313.4,307.18,0.193,0.076,22-02-2024,39.0,36.0,23.0,38.67,0.0
10,JAISAMAND,295.54,291.16,0.296,0.109,22-02-2024,37.0,70.0,55.0,16.0,0.0
11,TENUGHAT,269.14,259.7,0.821,0.405,21-02-2024,49.0,50.0,48.0,0.0,0.0
12,MAITHON,146.3,147.35,0.471,0.471,21-02-2024,100.0,88.0,86.0,342.0,0.0
*$13,PANCHET HILL,124.97,125.81,0.184,0.184,21-02-2024,100.0,100.0,84.0,0.0,80.0
$14,KONAR,425.81,422.85,0.176,0.125,21-02-2024,71.0,77.0,71.0,0.0,0.0
$15,TILAIYA,368.81,364.85,0.142,0.026,21-02-2024,18.0,25.0,39.0,0.0,4.0
*16,GETALSUD,590.06,586.74,0.218,0.119,22-02-2024,55.0,51.0,50.0,0.0,130.0
17,HIRAKUD,192.02,189.55,5.378,3.323,21-02-2024,62.0,57.0,62.0,153.0,307.0
*18,BALIMELA,462.08,451.41,2.676,1.106,22-02-2024,41.0,28.0,46.0,0.0,360.0
19,SALANADI,82.3,73.15,0.558,0.289,22-02-2024,52.0,48.0,48.0,42.0,0.0
20,RENGALI,123.5,120.48,3.432,2.474,22-02-2024,72.0,57.0,68.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,825.6,0.893,0.168,22-02-2024,19.0,57.0,61.0,0.0,115.0
22,UPPER KOLAB,858.0,854.55,0.935,0.617,22-02-2024,66.0,56.0,52.0,89.0,320.0
23,UPPER INDRAVATI,642.0,633.8,1.456,0.647,22-02-2024,44.0,58.0,60.0,128.0,600.0
24,SAPUA,168.5,167.51,0.006,0.005,22-02-2024,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,145.11,0.059,0.041,22-02-2024,69.0,34.0,44.0,9.95,0.0
26,MANDIRA DAM,210.31,209.97,0.309,0.25,22-02-2024,81.0,77.0,92.0,0.0,0.0
27,MAYURAKSHI,121.31,114.36,0.48,0.187,21-02-2024,39.0,30.0,46.0,227.0,0.0
28,KANGSABATI,134.14,127.83,0.914,0.421,21-02-2024,46.0,34.0,50.0,341.0,0.0
29,GUMTI,93.55,90.3,0.312,0.17,21-02-2024,54.0,58.0,43.0,0.0,15.0
*30,DOYANG HEP,333.0,309.5,0.535,0.198,22-02-2024,37.0,42.0,45.0,0.0,75.0
31,CHANDAN DAM,152.39,134.36,0.14,0.02,22-02-2024,13.24,15.44,30.88,75.0,0.0
*32,UMRONG,609.6,608.1,0.159,0.118,22-02-2024,74.0,0.0,11.0,0.0,200.0
*33,KHANDONG,725.0,710.35,0.18,0.024,22-02-2024,13.0,0.0,13.0,0.0,75.0
34,UKAI,105.16,101.59,6.615,4.779,22-02-2024,72.0,75.0,61.0,348.0,300.0
36,KADANA,127.7,124.16,1.472,0.851,22-02-2024,58.0,53.0,56.0,200.0,120.0
37,SHETRUNJI,55.53,53.5,0.3,0.214,22-02-2024,71.0,70.0,54.0,36.0,0.0
38,BHADAR,107.89,103.67,0.188,0.055,22-02-2024,29.0,47.0,39.0,27.0,0.0
39,DAMANGANGA,79.86,75.85,0.502,0.307,22-02-2024,61.0,63.0,59.0,51.0,1.0
40,DANTIWADA,184.1,177.97,0.399,0.2,22-02-2024,50.0,42.0,18.0,45.0,0.0
41,PANAM,127.41,125.55,0.697,0.433,22-02-2024,62.0,27.0,48.0,36.0,2.0
42,SARDAR SAROVAR,138.68,129.3,5.76,3.062,22-02-2024,53.0,55.0,20.0,2120.0,1450.0
43,KARJAN,115.25,111.32,0.523,0.404,22-02-2024,77.0,74.0,65.0,51.0,3.0
44,SUKHI(GUJ),147.82,145.42,0.167,0.116,22-02-2024,69.0,44.0,60.0,20.7,0.0
45,WATRAK,136.25,131.64,0.154,0.044,22-02-2024,29.0,53.0,37.0,22.98,0.0
46,HATHMATI,180.74,176.39,0.153,0.036,22-02-2024,24.0,61.0,37.0,5.166,0.0
