S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,508.45,6.229,5.393,01-11-2018,87,83,83,676,1200
*2,PONG DAM(BEAS),423.67,422.22,6.157,5.571,30-10-2018,90,72,75,-,360
*3,THEIN DAM,527.91,524.88,2.344,2.118,01-11-2018,90,58,58,348,600
*4,MAHI BAJAJ SAGAR,280.75,280.95,1.711,1.711,31-10-2018,100,100,87,63,140
5,JHAKAM,359.5,359.55,0.132,0.132,31-10-2018,100,100,86,28,-
*6,RANA PRATAP SAGAR,352.81,349.03,1.436,0.746,01-11-2018,52,30,67,229,172
7,TENUGHAT,269.14,259.78,0.821,0.408,01-11-2018,50,53,47,-,-
8,MAITHON,146.3,142.89,0.471,0.27,01-11-2018,57,100,89,342,-
*12,HIRAKUD,192.02,191.22,5.378,4.316,28-10-2018,80,87,90,153,307
*13,BALIMELA,462.08,460.71,2.676,2.413,01-11-2018,90,49,58,-,360
14,SALANADI,82.3,76.28,0.558,0.373,01-11-2018,67,44,36,42,-
*15,RENGALI,123.5,118.7,3.432,1.89,01-11-2018,55,98,85,3,200
*16,MACHKUND(JALAPUT),838.16,837.22,0.893,0.803,01-11-2018,90,96,88,-,115
*17,UPPER KOLAB,858.0,855.93,0.935,0.739,01-11-2018,79,62,64,89,320
*18,UPPER INDRAVATI,642.0,639.4,1.456,1.175,01-11-2018,81,61,72,128,600
19,MAYURAKSHI,121.31,112.11,0.48,0.124,01-11-2018,26,99,45,227,-
20,KANGSABATI,134.14,126.28,0.914,0.336,01-11-2018,37,88,47,341,-
21,GUMTI,93.55,92.3,0.312,0.254,30-10-2018,81,100,58,-,15
*22,UKAI,105.16,95.85,6.615,2.41,30-10-2018,36,53,77,348,300
23,SABARMATI(DHAROI),189.59,182.34,0.735,0.189,31-10-2018,26,92,72,95,1
*24,KADANA,127.7,126.32,1.472,1.05,31-10-2018,71,75,69,200,120
25,SHETRUNJI,55.53,52.42,0.3,0.117,31-10-2018,39,59,72,36,-
26,BHADAR,107.89,103.68,0.188,0.055,31-10-2018,29,89,65,27,-
27,DAMANGANGA,79.86,77.9,0.502,0.389,30-10-2018,77,96,98,51,1
28,DANTIWADA,184.1,169.27,0.399,0.04,31-10-2018,10,94,44,45,-
29,PANAM,127.41,127.15,0.697,0.535,31-10-2018,77,74,67,36,2
*30,SARDAR SAROVAR,138.68,127.83,5.76,2.725,29-10-2018,47,51,27,2120,1450
31,KARJAN,115.25,112.19,0.523,0.428,29-10-2018,82,92,94,51,3
32,JAYAKWADI(PAITHAN),463.91,459.01,2.171,0.651,31-10-2018,30,100,50,227,-
*33,KOYANA,657.9,655.73,2.652,2.392,31-10-2018,90,100,95,-,1920
34,BHIMA(UJJANI),496.83,496.04,1.517,1.261,01-11-2018,83,100,83,125,12
35,ISAPUR,441.0,437.38,0.965,0.623,31-10-2018,65,16,58,104,-
36,MULA,552.3,547.81,0.609,0.393,31-10-2018,65,100,83,139,-
37,YELDARI,461.77,450.35,0.809,0.073,29-10-2018,9,14,45,78,-
38,GIRNA,398.07,391.62,0.524,0.244,31-10-2018,47,72,46,79,-
39,KHADAKVASLA,582.47,581.07,0.056,0.038,24-10-2018,68,91,66,78,8
*40,UPPER VAITARNA,603.5,603.08,0.331,0.318,31-10-2018,96,100,92,-,61
41,UPPER TAPI,214.0,213.99,0.255,0.254,31-10-2018,100,100,100,45,-
*42,PENCH(TOTLADOH),490.0,472.23,1.091,0.147,31-10-2018,13,31,63,127,160
43,UPPER WARDHA,342.5,338.12,0.564,0.24,01-11-2018,43,100,91,70,-
44,BHATSA,142.07,137.04,0.942,0.809,31-10-2018,86,97,91,29.378,15
45,DHOM,747.7,745.05,0.331,0.273,29-10-2018,82,99,92,36.2,2
