S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,488.02,6.229,2.409,26-03-2020,39,52,32,676.0,1379.0
*2,PONG DAM(BEAS),423.67,413.96,6.157,3.637,26-03-2020,59,44,27,0.0,396.0
*3,KOL DAM,642.0,641.57,0.089,0.082,26-03-2020,92,52,46,0.0,800.0
*4,THEIN DAM,527.91,505.67,2.344,0.892,19-03-2020,38,73,38,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,272.4,1.711,0.806,24-03-2020,47,34,33,63.0,140.0
6,JHAKAM,359.5,347.15,0.132,0.04,24-03-2020,30,26,22,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,347.75,1.436,0.545,12-03-2020,38,30,27,229.0,172.0
8,BISALPUR,315.5,314.07,1.076,0.815,26-03-2020,76,20,37,81.8,0.0
9,TENUGHAT,269.14,261.02,0.821,0.459,24-03-2020,56,42,41,0.0,0.0
10,MAITHON,146.3,149.08,0.471,0.471,24-03-2020,100,32,66,342.0,0.0
*14,HIRAKUD,192.02,190.2,5.378,3.687,26-03-2020,69,49,50,153.0,307.0
*15,BALIMELA,462.08,454.0,2.676,1.435,26-03-2020,54,53,45,0.0,360.0
16,SALANADI,82.3,74.45,0.558,0.321,17-03-2020,58,54,32,42.0,0.0
*17,RENGALI,123.5,120.93,3.432,2.594,26-03-2020,76,32,55,3.0,200.0
*18,MACHKUND(JALAPUT),838.16,833.4,0.893,0.533,26-03-2020,60,54,57,0.0,115.0
*19,UPPER KOLAB,858.0,853.43,0.935,0.534,26-03-2020,57,42,44,89.0,320.0
*20,UPPER INDRAVATI,642.0,636.39,1.456,0.881,26-03-2020,61,53,50,128.0,600.0
21,SAPUA,168.5,168.5,0.006,0.006,26-03-2020,100,67,67,0.0,0.0
22,HARIHARJHOR,147.5,145.56,0.059,0.046,26-03-2020,78,17,29,9.95,0.0
23,MAYURAKSHI,121.31,116.25,0.48,0.255,24-03-2020,53,20,33,227.0,0.0
24,KANGSABATI,134.14,129.34,0.914,0.531,24-03-2020,58,36,26,341.0,0.0
25,GUMTI,93.55,87.3,0.312,0.071,19-03-2020,23,41,22,0.0,15.0
*26,DOYANG HEP,333.0,307.9,0.535,0.179,26-03-2020,33,32,38,0.0,75.0
*27,UKAI,105.16,101.37,6.615,4.674,24-03-2020,71,16,43,348.0,300.0
28,SABARMATI(DHAROI),189.59,185.11,0.735,0.351,24-03-2020,48,14,23,95.0,1.0
*29,KADANA,127.7,122.91,1.472,0.746,24-03-2020,51,42,56,200.0,120.0
30,SHETRUNJI,55.53,52.92,0.3,0.136,23-03-2020,45,15,25,36.0,0.0
31,BHADAR,107.89,105.43,0.188,0.099,23-03-2020,53,10,21,27.0,0.0
32,DAMANGANGA,79.86,74.05,0.502,0.244,24-03-2020,49,23,48,51.0,1.0
33,DANTIWADA,184.1,165.64,0.399,0.013,24-03-2020,3,7,9,45.0,0.0
34,PANAM,127.41,124.6,0.697,0.38,24-03-2020,55,48,49,36.0,2.0
*35,SARDAR SAROVAR,138.68,122.32,5.76,1.638,24-03-2020,28,14,14,2120.0,1450.0
36,KARJAN,115.25,106.52,0.523,0.296,24-03-2020,57,54,58,51.0,3.0
37,SUKHI(GUJ),147.82,144.68,0.167,0.096,21-03-2020,57,26,44,20.7,0.0
38,WATRAK,136.25,134.22,0.154,0.087,23-03-2020,56,5,32,22.98,0.0
39,HATHMATI,180.74,178.19,0.153,0.062,23-03-2020,41,10,20,5.166,0.0
40,MACHCHHU-I,135.33,131.23,0.071,0.026,26-03-2020,37,10,17,0.0,0.0
41,MACHCHHU-II,57.3,56.43,0.091,0.069,24-03-2020,76,31,31,10.13,0.0
42,UND-I,98.0,96.56,0.066,0.039,19-03-2020,59,0,17,9.9,0.0
43,BRAHMANI(GUJ),64.62,62.77,0.071,0.034,26-03-2020,48,10,13,6.413,0.0
44,JAYAKWADI(PAITHAN),463.91,462.02,2.171,1.495,26-03-2020,69,0,20,227.0,0.0
*45,KOYANA,657.9,648.94,2.652,1.816,25-03-2020,68,65,56,0.0,1920.0
46,BHIMA(UJJANI),496.83,494.39,1.517,0.779,26-03-2020,51,0,31,125.0,12.0
47,ISAPUR,441.0,436.28,0.965,0.534,25-03-2020,55,25,33,104.0,0.0
48,MULA,552.3,548.91,0.609,0.441,19-03-2020,72,17,36,139.0,0.0
