S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,504.5,6.229,4.795,06-08-2015,77,78,63,676,1200
*2,PONG DAM(BEAS),423.67,417.54,6.157,4.504,06-08-2015,73,43,49,-,360
*3,THEIN DAM,527.91,523.88,2.344,2.039,06-08-2015,87,73,55,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.25,1.711,1.711,06-08-2015,100,56,55,63,140
5,JHAKAM,359.5,360.05,0.132,0.132,06-08-2015,100,41,45,28,-
*6,RANA PRATAP SAGAR,352.81,352.53,1.436,1.389,06-08-2015,97,92,60,229,172
7,TENUGHAT,269.14,260.12,0.821,0.422,06-08-2015,51,51,39,-,-
8,MAITHON,146.3,148.28,0.471,0.471,06-08-2015,100,62,55,342,-
*12,HIRAKUD,192.02,185.86,5.378,1.643,05-08-2015,31,70,39,153,307
*13,BALIMELA,462.08,452.14,2.676,1.195,05-08-2015,45,56,20,-,360
14,SALANADI,82.3,73.3,0.558,0.293,06-08-2015,53,95,34,42,-
*15,RENGALI,123.5,120.1,3.432,2.347,05-08-2015,68,50,36,3,200
*16,MACHKUND(JALAPUT),838.16,830.5,0.893,0.367,05-08-2015,41,45,43,-,115
*17,UPPER KOLAB,858.0,850.62,0.935,0.323,05-08-2015,35,47,29,89,320
*18,UPPER INDRAVATI,642.0,629.98,1.456,0.334,06-08-2015,23,79,46,128,600
19,MAYURAKSHI,121.31,119.19,0.48,0.39,06-08-2015,81,60,50,227,-
20,KANGSABATI,134.14,132.19,0.914,0.772,06-08-2015,84,47,45,341,-
21,GUMTI,93.55,92.1,0.312,0.244,05-08-2015,78,28,37,-,15
*22,UKAI,105.16,94.77,6.615,2.042,06-08-2015,31,61,54,348,300
23,SABARMATI(DHAROI),189.59,188.57,0.735,0.641,06-08-2015,87,24,39,95,1
*24,KADANA,127.7,125.76,1.472,0.994,06-08-2015,68,59,50,200,120
25,SHETRUNJI,55.53,55.25,0.3,0.277,06-08-2015,92,27,58,36,-
26,BHADAR,107.89,106.89,0.188,0.145,06-08-2015,77,25,54,27,-
27,DAMANGANGA,79.86,73.5,0.502,0.226,06-08-2015,45,43,35,51,1
28,DANTIWADA,184.1,182.88,0.399,0.346,06-08-2015,87,10,13,45,-
29,PANAM,127.41,124.95,0.697,0.04,06-08-2015,6,58,46,36,2
*30,SARDAR SAROVAR,121.92,124.05,1.566,1.566,06-08-2015,100,89,69,2120,1450
31,KARJAN,115.25,109.0,0.523,0.347,06-08-2015,66,65,58,51,3
32,JAYAKWADI(PAITHAN),463.91,456.32,2.171,0.129,06-08-2015,6,11,34,227,-
*33,KOYANA,657.9,648.34,2.652,1.909,05-08-2015,72,75,83,-,1920
34,BHIMA(UJJANI),496.83,490.4,1.517,0.0,06-08-2015,0,28,53,125,12
35,ISAPUR,441.0,429.56,0.965,0.169,30-07-2015,18,44,37,104,-
36,MULA,552.3,543.0,0.609,0.215,05-08-2015,35,47,55,139,-
37,YELDARI,461.77,448.05,0.809,0.008,30-07-2015,1,39,18,78,-
38,GIRNA,398.07,384.02,0.524,0.041,30-07-2015,8,6,23,79,-
39,KHADAKVASLA,582.47,578.45,0.056,0.01,06-08-2015,18,89,82,78,8
*40,UPPER VAITARNA,603.5,598.02,0.331,0.164,30-07-2015,50,55,65,-,61
41,UPPER TAPI,214.0,211.47,0.255,0.123,30-07-2015,48,15,31,45,-
*42,PENCH(TOTLADOH),490.0,477.15,1.091,0.297,30-07-2015,27,55,43,127,160
43,UPPER WARDHA,342.5,341.32,0.564,0.462,06-08-2015,82,88,59,70,-
44,BHATSA,142.07,125.47,0.942,0.55,30-07-2015,58,54,64,29.378,15
45,DHOM,747.7,737.19,0.331,0.181,29-07-2015,55,44,58,36.2,2
46,DUDHGANGA,646.0,635.52,0.664,0.363,30-07-2015,55,61,73,2.441,24
47,MANIKDOH,711.25,691.6,0.288,0.062,30-07-2015,22,28,28,2.2,6
48,BHANDARDARA,342.5,341.32,0.304,0.205,06-08-2015,82,88,59,70,-
49,MATATILA,308.46,307.42,0.707,0.531,05-08-2015,75,24,55,-,30
*50,RIHAND,268.22,258.99,5.649,1.858,06-08-2015,33,23,23,-,300
*51,RAMGANGA,365.3,357.91,2.196,1.646,06-08-2015,75,62,36,1897,198
*52,TEHRI,830.0,799.25,2.615,1.461,06-08-2015,56,58,48,2351,1000
*53,GANDHI SAGAR,399.9,399.07,6.827,6.116,05-08-2015,90,51,27,220,115
54,TAWA,355.4,354.0,1.944,1.774,06-08-2015,91,65,77,247,-
*55,BARGI,422.76,416.6,3.18,1.66,06-08-2015,52,77,59,157,90
*56,BANSAGAR,341.64,336.9,5.166,3.171,05-08-2015,61,62,34,488,425
*57,INDIRA SAGAR,262.13,256.77,9.745,5.618,06-08-2015,58,51,39,2380,1000
