S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,502.52,6.229,4.51,06-10-2016,72,93,88,676,1200
*2,PONG DAM(BEAS),423.67,416.27,6.157,4.236,06-10-2016,69,85,82,-,360
*3,THEIN DAM,527.91,517.13,2.344,1.538,06-10-2016,66,56,64,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,06-10-2016,100,99,87,63,140
5,JHAKAM,359.5,359.65,0.132,0.132,06-10-2016,100,92,85,28,-
*6,RANA PRATAP SAGAR,352.81,352.64,1.436,1.41,06-10-2016,98,76,80,229,172
7,TENUGHAT,269.14,259.99,0.821,0.416,06-10-2016,51,52,44,-,-
8,MAITHON,146.3,148.54,0.471,0.471,06-10-2016,100,51,94,342,-
*12,HIRAKUD,192.02,192.05,5.378,4.839,05-10-2016,90,90,96,153,307
*13,BALIMELA,462.08,459.64,2.676,2.222,05-10-2016,83,71,59,-,360
14,SALANADI,82.3,74.17,0.558,0.314,06-10-2016,56,36,62,42,-
*15,RENGALI,123.5,122.42,3.432,3.075,05-10-2016,90,60,84,3,200
*16,MACHKUND(JALAPUT),838.16,837.42,0.893,0.821,05-10-2016,92,94,88,-,115
*17,UPPER KOLAB,858.0,856.44,0.935,0.787,05-10-2016,84,84,67,89,320
*18,UPPER INDRAVATI,642.0,639.33,1.456,1.168,05-10-2016,80,59,80,128,600
19,MAYURAKSHI,121.31,119.65,0.48,0.414,06-10-2016,86,51,66,227,-
20,KANGSABATI,134.14,131.93,0.914,0.747,06-10-2016,82,29,61,341,-
21,GUMTI,93.55,92.35,0.312,0.256,05-10-2016,82,99,55,-,15
*22,UKAI,105.16,103.91,6.615,6.002,06-10-2016,91,76,85,348,300
23,SABARMATI(DHAROI),189.59,189.27,0.735,0.712,06-10-2016,97,90,74,95,1
*24,KADANA,127.7,127.66,1.472,1.244,06-10-2016,85,59,73,200,120
25,SHETRUNJI,55.53,53.57,0.3,0.168,06-10-2016,56,100,80,36,-
26,BHADAR,107.89,101.68,0.188,0.024,06-10-2016,13,85,77,27,-
27,DAMANGANGA,79.86,79.85,0.502,0.478,06-10-2016,95,100,95,51,1
28,DANTIWADA,184.1,175.08,0.399,0.129,06-10-2016,32,85,50,45,-
29,PANAM,127.41,125.6,0.697,0.436,06-10-2016,63,52,78,36,2
*30,SARDAR SAROVAR,121.92,122.54,1.566,1.566,06-10-2016,100,81,83,2120,1450
31,KARJAN,115.25,107.2,0.523,0.328,06-10-2016,63,68,96,51,3
32,JAYAKWADI(PAITHAN),463.91,462.62,2.171,1.702,06-10-2016,78,7,53,227,-
