S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,507.33,6.229,5.218,13-12-2018,84,72,71,676,1200
*2,PONG DAM(BEAS),423.67,417.88,6.157,4.58,13-12-2018,74,57,59,-,360
*3,THEIN DAM,527.91,519.08,2.344,1.66,13-12-2018,71,43,49,348,600
*4,MAHI BAJAJ SAGAR,280.75,278.7,1.711,1.439,12-12-2018,84,89,73,63,140
5,JHAKAM,359.5,356.9,0.132,0.106,12-12-2018,80,80,67,28,-
*6,RANA PRATAP SAGAR,352.81,347.77,1.436,0.546,13-12-2018,38,25,46,229,172
7,TENUGHAT,269.14,259.05,0.821,0.38,13-12-2018,46,50,45,-,-
8,MAITHON,146.3,142.38,0.471,0.249,13-12-2018,53,100,85,342,-
*12,HIRAKUD,192.02,190.54,5.378,3.885,12-12-2018,72,82,84,153,307
*13,BALIMELA,462.08,460.22,2.676,2.32,12-12-2018,87,44,55,-,360
14,SALANADI,82.3,74.24,0.558,0.316,13-12-2018,57,43,36,42,-
*15,RENGALI,123.5,117.94,3.432,1.669,12-12-2018,49,95,80,3,200
*16,MACHKUND(JALAPUT),838.16,836.16,0.893,0.721,12-12-2018,81,95,84,-,115
*17,UPPER KOLAB,858.0,855.55,0.935,0.703,12-12-2018,75,61,62,89,320
*18,UPPER INDRAVATI,642.0,638.54,1.456,1.091,12-12-2018,75,59,69,128,600
19,MAYURAKSHI,121.31,111.86,0.48,0.118,13-12-2018,25,95,45,227,-
20,KANGSABATI,134.14,126.26,0.914,0.335,13-12-2018,37,89,46,341,-
21,GUMTI,93.55,91.4,0.312,0.215,12-12-2018,69,87,47,-,15
*22,UKAI,105.16,94.56,6.615,1.971,13-12-2018,30,43,67,348,300
23,SABARMATI(DHAROI),189.59,181.77,0.735,0.162,12-12-2018,22,66,58,95,1
*24,KADANA,127.7,125.22,1.472,0.945,12-12-2018,64,68,65,200,120
25,SHETRUNJI,55.53,50.67,0.3,0.064,12-12-2018,21,53,62,36,-
26,BHADAR,107.89,102.97,0.188,0.041,12-12-2018,22,68,52,27,-
27,DAMANGANGA,79.86,76.0,0.502,0.313,13-12-2018,62,90,88,51,1
28,DANTIWADA,184.1,168.61,0.399,0.034,12-12-2018,9,77,31,45,-
29,PANAM,127.41,126.65,0.697,0.501,12-12-2018,72,70,62,36,2
*30,SARDAR SAROVAR,138.68,124.52,5.76,2.037,13-12-2018,35,27,23,2120,1450
31,KARJAN,115.25,111.01,0.523,0.397,13-12-2018,76,80,79,51,3
32,JAYAKWADI(PAITHAN),463.91,458.51,2.171,0.538,13-12-2018,25,89,46,227,-
*33,KOYANA,657.9,654.0,2.652,2.23,13-12-2018,84,98,86,-,1920
34,BHIMA(UJJANI),496.83,494.25,1.517,0.74,11-12-2018,49,100,76,125,12
35,ISAPUR,441.0,435.58,0.965,0.489,13-12-2018,51,14,51,104,-
36,MULA,552.3,543.99,0.609,0.248,06-12-2018,41,97,76,139,-
37,YELDARI,461.77,450.13,0.809,0.067,13-12-2018,8,13,39,78,-
38,GIRNA,398.07,390.03,0.524,0.195,13-12-2018,37,66,42,79,-
39,KHADAKVASLA,582.47,580.1,0.056,0.026,13-12-2018,46,77,66,78,8
*40,UPPER VAITARNA,603.5,602.12,0.331,0.287,13-12-2018,87,98,87,-,61
41,UPPER TAPI,214.0,213.12,0.255,0.205,13-12-2018,80,91,92,45,-
*42,PENCH(TOTLADOH),490.0,471.04,1.091,0.118,13-12-2018,11,26,53,127,160
43,UPPER WARDHA,342.5,336.76,0.564,0.167,13-12-2018,30,78,76,70,-
44,BHATSA,142.07,132.46,0.942,0.699,13-12-2018,74,85,81,29.378,15
45,DHOM,747.7,742.23,0.331,0.216,13-12-2018,65,81,72,36.2,2
46,DUDHGANGA,646.0,641.93,0.664,0.546,13-12-2018,82,92,87,2.441,24
47,MANIKDOH,711.25,693.19,0.288,0.055,13-12-2018,19,82,48,2.2,6
48,BHANDARDARA,744.91,731.01,0.304,0.125,13-12-2018,41,99,85,63.74,46
49,MATATILA,308.46,304.8,0.707,0.285,12-12-2018,40,61,62,-,30
