S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,478.14,6.229,1.748,21-04-2016,28,34,27,676,1200
*2,PONG DAM(BEAS),423.67,394.91,6.157,0.849,21-04-2016,14,34,31,-,360
*3,THEIN DAM,527.91,496.79,2.344,0.507,20-04-2016,22,67,41,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.7,1.711,0.365,19-04-2016,21,31,26,63,140
5,JHAKAM,359.5,337.95,0.132,0.01,19-04-2016,8,19,17,28,-
*6,RANA PRATAP SAGAR,352.81,347.13,1.436,0.458,21-04-2016,32,25,35,229,172
7,TENUGHAT,269.14,256.23,0.821,0.288,21-04-2016,35,41,33,-,-
8,MAITHON,146.3,136.99,0.471,0.073,21-04-2016,15,25,37,342,-
*12,HIRAKUD,192.02,186.47,5.378,1.885,21-04-2016,35,32,36,153,307
*13,BALIMELA,462.08,450.16,2.676,0.998,21-04-2016,37,55,32,-,360
14,SALANADI,82.3,53.8,0.558,0.021,21-04-2016,4,40,29,42,-
*15,RENGALI,123.5,115.08,3.432,0.99,21-04-2016,29,64,36,3,200
*16,MACHKUND(JALAPUT),838.16,831.07,0.893,0.396,21-04-2016,44,43,47,-,115
*17,UPPER KOLAB,858.0,850.33,0.935,0.301,21-04-2016,32,53,34,89,320
*18,UPPER INDRAVATI,642.0,632.32,1.456,0.525,21-04-2016,36,51,34,128,600
19,MAYURAKSHI,121.31,109.67,0.48,0.074,21-04-2016,15,15,21,227,-
20,KANGSABATI,134.14,122.7,0.914,0.18,21-04-2016,20,20,14,341,-
21,GUMTI,93.55,89.6,0.312,0.144,21-04-2016,46,3,6,-,15
*22,UKAI,105.16,92.13,6.615,1.484,19-04-2016,22,30,40,348,300
23,SABARMATI(DHAROI),189.59,182.42,0.735,0.192,19-04-2016,26,16,26,95,1
*24,KADANA,127.7,118.11,1.472,0.415,19-04-2016,28,63,55,200,120
25,SHETRUNJI,55.53,49.52,0.3,0.043,19-04-2016,14,16,18,36,-
26,BHADAR,107.89,101.68,0.188,0.024,19-04-2016,13,19,23,27,-
27,DAMANGANGA,79.86,69.95,0.502,0.127,19-04-2016,25,27,46,51,1
28,DANTIWADA,184.1,168.69,0.399,0.034,19-04-2016,9,6,6,45,-
29,PANAM,127.41,118.05,0.697,0.132,19-04-2016,19,48,48,36,2
*30,SARDAR SAROVAR,121.92,115.5,1.566,0.575,19-04-2016,37,70,51,2120,1450
31,KARJAN,115.25,96.58,0.523,0.124,19-04-2016,24,44,59,51,3
32,JAYAKWADI(PAITHAN),463.91,454.6,2.171,0.0,21-04-2016,0,10,25,227,-
