S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,505.47,6.229,4.933,27-12-2018,79,66,65,676,1200
*2,PONG DAM(BEAS),423.67,415.95,6.157,4.17,27-12-2018,68,52,52,-,360
*3,THEIN DAM,527.91,517.04,2.344,1.538,27-12-2018,66,38,43,348,600
*4,MAHI BAJAJ SAGAR,280.75,277.6,1.711,1.317,27-12-2018,77,81,66,63,140
5,JHAKAM,359.5,355.2,0.132,0.092,27-12-2018,70,70,58,28,-
*6,RANA PRATAP SAGAR,352.81,347.56,1.436,0.517,27-12-2018,36,23,40,229,172
7,TENUGHAT,269.14,258.9,0.821,0.375,27-12-2018,46,50,45,-,-
8,MAITHON,146.3,142.52,0.471,0.254,27-12-2018,54,100,85,342,-
*12,HIRAKUD,192.02,190.51,5.378,3.863,27-12-2018,72,80,82,153,307
*13,BALIMELA,462.08,459.79,2.676,2.246,27-12-2018,84,40,58,-,360
14,SALANADI,82.3,74.2,0.558,0.315,27-12-2018,56,43,36,42,-
*15,RENGALI,123.5,117.88,3.432,1.655,27-12-2018,48,93,77,3,200
*16,MACHKUND(JALAPUT),838.16,836.34,0.893,0.734,27-12-2018,82,92,82,-,115
*17,UPPER KOLAB,858.0,855.23,0.935,0.673,27-12-2018,72,60,61,89,320
*18,UPPER INDRAVATI,642.0,638.66,1.456,1.103,27-12-2018,76,58,69,128,600
19,MAYURAKSHI,121.31,111.8,0.48,0.117,27-12-2018,24,95,45,227,-
20,KANGSABATI,134.14,126.26,0.914,0.333,27-12-2018,36,89,44,341,-
21,GUMTI,93.55,91.05,0.312,0.201,26-12-2018,64,87,43,-,15
*22,UKAI,105.16,93.66,6.615,1.792,27-12-2018,27,41,64,348,300
23,SABARMATI(DHAROI),189.59,181.57,0.735,0.153,27-12-2018,21,56,52,95,1
*24,KADANA,127.7,124.66,1.472,0.893,27-12-2018,61,65,63,200,120
25,SHETRUNJI,55.53,50.57,0.3,0.063,27-12-2018,21,52,62,36,-
26,BHADAR,107.89,102.69,0.188,0.037,27-12-2018,20,59,46,27,-
