S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,500.35,6.229,4.225,19-10-2016,68,91,86,676,1200
*2,PONG DAM(BEAS),423.67,415.48,6.157,4.069,20-10-2016,66,81,78,-,360
*3,THEIN DAM,527.91,515.35,2.344,1.446,20-10-2016,62,54,61,348,600
*4,MAHI BAJAJ SAGAR,280.75,281.5,1.711,1.711,20-10-2016,100,99,86,63,140
5,JHAKAM,359.5,359.6,0.132,0.132,20-10-2016,100,92,83,28,-
*6,RANA PRATAP SAGAR,352.81,352.51,1.436,1.385,20-10-2016,96,66,78,229,172
7,TENUGHAT,269.14,260.44,0.821,0.435,20-10-2016,53,52,44,-,-
8,MAITHON,146.3,149.0,0.471,0.471,20-10-2016,100,40,91,342,-
*12,HIRAKUD,192.02,192.11,5.378,4.876,19-10-2016,91,87,92,153,307
*13,BALIMELA,462.08,459.67,2.676,2.226,20-10-2016,83,72,65,-,360
14,SALANADI,82.3,73.2,0.558,0.29,19-10-2016,52,22,58,42,-
*15,RENGALI,123.5,122.95,3.432,3.264,20-10-2016,95,60,85,3,200
*16,MACHKUND(JALAPUT),838.16,837.59,0.893,0.836,20-10-2016,94,95,88,-,115
*17,UPPER KOLAB,858.0,856.77,0.935,0.819,20-10-2016,88,83,67,89,320
*18,UPPER INDRAVATI,642.0,639.65,1.456,1.199,20-10-2016,82,57,78,128,600
19,MAYURAKSHI,121.31,118.51,0.48,0.355,20-10-2016,74,26,57,227,-
20,KANGSABATI,134.14,131.58,0.914,0.712,20-10-2016,78,25,50,341,-
21,GUMTI,93.55,92.3,0.312,0.254,19-10-2016,81,94,56,-,15
*22,UKAI,105.16,104.45,6.615,6.315,20-10-2016,95,72,82,348,300
23,SABARMATI(DHAROI),189.59,189.41,0.735,0.726,20-10-2016,99,88,75,95,1
*24,KADANA,127.7,127.71,1.472,1.472,20-10-2016,100,53,68,200,120
25,SHETRUNJI,55.53,53.87,0.3,0.185,20-10-2016,62,97,78,36,-
26,BHADAR,107.89,101.77,0.188,0.025,19-10-2016,13,82,77,27,-
27,DAMANGANGA,79.86,80.05,0.502,0.486,20-10-2016,97,100,99,51,1
28,DANTIWADA,184.1,175.46,0.399,0.138,20-10-2016,35,84,52,45,-
29,PANAM,127.41,125.9,0.697,0.454,20-10-2016,65,48,74,36,2
*30,SARDAR SAROVAR,121.92,121.56,1.566,1.501,20-10-2016,96,84,82,2120,1450
31,KARJAN,115.25,108.81,0.523,0.343,20-10-2016,66,68,96,51,3
32,JAYAKWADI(PAITHAN),463.91,462.87,2.171,1.789,20-10-2016,82,5,53,227,-
*33,KOYANA,657.9,659.21,2.652,2.652,19-10-2016,100,72,96,-,1920
34,BHIMA(UJJANI),496.83,497.33,1.517,1.517,19-10-2016,100,15,83,125,12
35,ISAPUR,441.0,435.33,0.965,0.484,19-10-2016,50,36,71,104,-
36,MULA,552.3,552.28,0.609,0.608,20-10-2016,100,51,84,139,-
37,YELDARI,461.77,454.68,0.809,0.25,20-10-2016,31,15,55,78,-
38,GIRNA,398.07,397.22,0.524,0.474,19-10-2016,90,11,51,79,-
39,KHADAKVASLA,582.47,582.17,0.056,0.052,19-10-2016,93,20,66,78,8
*40,UPPER VAITARNA,603.5,603.5,0.331,0.331,19-10-2016,100,72,93,-,61
41,UPPER TAPI,214.0,214.0,0.255,0.255,19-10-2016,100,100,100,45,-
*42,PENCH(TOTLADOH),490.0,483.26,1.091,0.571,19-10-2016,52,68,77,127,160
43,UPPER WARDHA,342.5,342.5,0.564,0.564,20-10-2016,100,97,93,70,-
44,BHATSA,142.07,141.54,0.942,0.929,19-10-2016,99,81,94,29.378,15
45,DHOM,747.7,747.66,0.331,0.33,19-10-2016,100,54,89,36.2,2
46,DUDHGANGA,646.0,646.07,0.664,0.664,19-10-2016,100,76,97,2.441,24
47,MANIKDOH,711.25,706.66,0.288,0.211,19-10-2016,73,26,61,2.2,6
48,BHANDARDARA,342.5,342.5,0.304,0.304,20-10-2016,100,97,93,70,-
49,MATATILA,308.46,307.91,0.707,0.583,19-10-2016,82,61,83,-,30
*50,RIHAND,268.22,265.18,5.649,4.335,20-10-2016,77,37,48,-,300
*51,RAMGANGA,365.3,350.76,2.196,1.219,20-10-2016,56,65,71,1897,198
*52,TEHRI,830.0,824.1,2.615,2.373,20-10-2016,91,83,81,2351,1000
*53,GANDHI SAGAR,399.9,399.83,6.827,6.569,20-10-2016,96,91,59,220,115
54,TAWA,355.4,355.43,1.944,1.944,20-10-2016,100,100,98,247,-
*55,BARGI,422.76,422.55,3.18,3.136,20-10-2016,99,87,90,157,90
*56,BANSAGAR,341.64,341.59,5.166,5.166,20-10-2016,100,60,64,488,425
*57,INDIRA SAGAR,262.13,262.07,9.745,9.709,20-10-2016,100,83,77,2380,1000
58,BARNA DAM,348.55,347.82,0.456,0.405,20-10-2016,89,70,75,546,-
*59,MINIMATA BANGO,359.66,355.42,3.046,2.196,18-10-2016,72,52,69,-,120
60,MAHANADI,348.7,348.69,0.767,0.766,19-10-2016,100,44,71,319,10
*61,SRISAILAM,269.75,268.56,8.288,5.393,20-10-2016,65,25,70,0,770
*62,NAGARJUNA SAGAR,179.83,164.81,6.841,1.646,20-10-2016,24,0,76,895,810
63,SOMASILA,100.58,93.24,1.994,1.026,20-10-2016,51,20,59,168,0
64,SRIRAMSAGAR,332.54,332.54,2.3,2.3,20-10-2016,100,10,63,411,27
65,LOWER MANAIR,280.42,280.29,0.621,0.621,20-10-2016,100,18,65,199,60
66,KRISHNARAJA SAGARA,752.5,739.41,1.163,0.204,20-10-2016,18,61,86,79,-
*67,TUNGABHADRA,497.74,490.34,3.276,0.931,20-10-2016,28,60,82,529,72
68,GHATAPRABHA(HIDKAL),662.95,660.51,1.391,1.216,19-10-2016,87,38,87,317,-
69,BHADRA,657.76,648.25,1.785,0.843,19-10-2016,47,65,92,106,39
70,LINGANAMAKKI,554.43,547.6,4.294,2.486,20-10-2016,58,53,87,-,55
71,NARAYANPUR,492.25,490.98,0.863,0.583,20-10-2016,68,55,88,425,-
72,MALAPRABHA(RENUKA),633.83,627.69,0.972,0.358,19-10-2016,37,28,73,215,-
73,KABINI,696.16,691.46,0.444,0.189,20-10-2016,43,56,45,85,-
74,HEMAVATHY,890.63,875.45,0.927,0.158,20-10-2016,17,30,79,265,-
75,HARANGI,871.42,866.72,0.22,0.116,20-10-2016,53,36,68,53,-
76,SUPA,564.0,547.34,4.12,2.348,20-10-2016,57,44,72,-,-
77,VANI VILAS SAGAR,652.28,633.93,0.802,0.039,20-10-2016,5,11,16,123,-
*79,GERUSOPPA,55.0,48.36,0.13,0.094,20-10-2016,72,65,81,83,240
80,KALLADA(PARAPPAR),115.82,98.66,0.507,0.174,20-10-2016,34,49,82,62,-
*81,IDAMALAYAR,169.0,153.94,1.018,0.607,20-10-2016,60,53,80,33,75
*82,IDUKKI,732.43,716.01,1.46,0.658,20-10-2016,45,57,69,-,780
*83,KAKKI,981.46,969.23,0.447,0.271,20-10-2016,61,52,80,23,300
*84,PERIYAR,867.41,858.89,0.173,0.009,20-10-2016,5,38,50,84,140
85,MALAMPUZHA,115.06,108.25,0.224,0.094,20-10-2016,42,63,88,21,3
86,LOWER BHAWANI,278.89,265.25,0.792,0.165,20-10-2016,21,26,53,105,8
*87,METTUR(STANLEY),240.79,222.55,2.647,0.702,20-10-2016,27,30,47,122,360
88,VAIGAI,279.2,264.43,0.172,0.004,20-10-2016,2,26,39,61,6
89,PARAMBIKULAM,556.26,542.66,0.38,0.122,20-10-2016,32,72,87,101,-
*91,SHOLAYAR,1002.79,975.36,0.143,0.022,20-10-2016,15,62,91,-,95
