S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,487.16,6.229,2.321,02-03-2023,37.0,34.0,39.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,407.9,6.157,2.667,01-03-2023,43.0,34.0,30.0,0.0,396.0
*3,KOL DAM,642.0,640.56,0.089,0.06,02-03-2023,67.0,90.0,63.0,0.0,800.0
4,THEIN DAM,527.91,512.59,2.344,1.263,02-03-2023,54.0,38.0,37.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,271.55,1.711,0.731,02-03-2023,43.0,52.0,52.0,63.0,140.0
6,JHAKAM,359.5,347.6,0.132,0.042,02-03-2023,32.0,55.0,34.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.75,1.436,0.7,02-03-2023,49.0,59.0,33.0,229.0,172.0
8,BISALPUR,315.5,314.16,1.076,0.832,02-03-2023,77.0,39.0,50.0,81.8,0.0
9,JAWAI DAM,313.4,306.16,0.193,0.06,02-03-2023,31.0,9.0,20.0,38.67,0.0
10,JAISAMAND,295.54,293.52,0.296,0.199,02-03-2023,67.0,76.0,49.0,16.0,0.0
11,TENUGHAT,269.14,259.69,0.821,0.404,02-03-2023,49.0,49.0,48.0,0.0,0.0
12,MAITHON,146.3,145.72,0.471,0.408,02-03-2023,87.0,100.0,80.0,342.0,0.0
14,KONAR,425.81,423.15,0.176,0.13,02-03-2023,74.0,82.0,68.0,0.0,0.0
15,TILAIYA,368.81,365.0,0.142,0.029,02-03-2023,20.0,23.0,33.0,0.0,4.0
*16,GETALSUD,590.06,586.1,0.218,0.103,02-03-2023,47.0,46.0,46.0,0.0,130.0
17,HIRAKUD,192.02,188.84,5.378,2.943,01-03-2023,55.0,68.0,60.0,153.0,307.0
*18,BALIMELA,462.08,142.59,2.676,0.679,02-03-2023,25.0,39.0,56.0,0.0,360.0
19,SALANADI,82.3,72.27,0.558,0.267,02-03-2023,48.0,64.0,42.0,42.0,0.0
20,RENGALI,123.5,118.6,3.432,1.847,02-03-2023,54.0,79.0,81.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,832.9,0.893,0.504,02-03-2023,56.0,26.0,46.0,0.0,115.0
22,UPPER KOLAB,858.0,852.81,0.935,0.487,02-03-2023,52.0,29.0,52.0,89.0,320.0
23,UPPER INDRAVATI,642.0,635.8,1.456,0.815,02-03-2023,56.0,31.0,57.0,128.0,600.0
24,SAPUA,168.5,168.37,0.006,0.006,02-03-2023,100.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,142.9,0.059,0.018,02-03-2023,31.0,36.0,51.0,9.95,0.0
26,MANDIRA DAM,210.31,208.87,0.309,0.235,02-03-2023,76.0,100.0,94.0,0.0,0.0
27,MAYURAKSHI,121.31,112.78,0.48,0.141,02-03-2023,29.0,54.0,43.0,227.0,0.0
28,KANGSABATI,134.14,123.67,0.914,0.216,02-03-2023,24.0,81.0,47.0,341.0,0.0
29,GUMTI,93.55,90.35,0.312,0.172,01-03-2023,55.0,53.0,36.0,0.0,15.0
*30,DOYANG HEP,333.0,310.6,0.535,0.211,02-03-2023,39.0,40.0,43.0,0.0,75.0
31,CHANDAN DAM,152.39,137.89,0.14,0.02,02-03-2023,16.91,63.24,27.21,75.0,0.0
32,UKAI,105.16,101.55,6.615,4.76,01-03-2023,72.0,79.0,58.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,185.72,0.735,0.394,02-03-2023,54.0,18.0,34.0,95.0,1.0
34,KADANA,127.7,122.73,1.472,0.731,02-03-2023,50.0,53.0,56.0,200.0,120.0
35,SHETRUNJI,55.53,53.15,0.3,0.195,02-03-2023,65.0,77.0,39.0,36.0,0.0
