S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,497.06,6.229,3.471,25-11-2020,56,73,78,676.0,1379.0
2,PONG DAM(BEAS),423.67,413.54,6.157,3.557,26-11-2020,58,60,68,0.0,396.0
3,KOL DAM,642.0,641.72,0.089,0.084,26-11-2020,94,92,92,0.0,800.0
4,THEIN DAM,527.91,505.6,2.344,0.915,26-11-2020,39,77,61,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,280.55,1.711,1.697,26-11-2020,99,100,91,63.0,140.0
6,JHAKAM,359.5,358.1,0.132,0.118,26-11-2020,89,93,83,28.0,0.0
7,RANA PRATAP SAGAR,352.81,348.65,1.436,0.682,26-11-2020,47,75,53,229.0,172.0
8,BISALPUR,315.5,312.72,1.076,0.598,26-11-2020,56,100,66,81.8,0.0
9,TENUGHAT,269.14,259.98,0.821,0.416,26-11-2020,51,53,47,0.0,0.0
10,MAITHON,146.3,149.03,0.471,0.471,26-11-2020,100,100,87,342.0,0.0
11,PANCHET HILL,124.97,127.72,0.184,0.184,26-11-2020,100,100,89,0.0,80.0
12,KONAR,425.81,425.39,0.176,0.168,26-11-2020,95,97,86,0.0,0.0
13,TILAIYA,368.81,368.14,0.142,0.119,26-11-2020,84,92,79,0.0,4.0
14,GETALSUD,590.06,586.37,0.218,0.109,26-11-2020,50,71,55,0.0,130.0
15,HIRAKUD,192.02,191.33,5.378,4.382,23-11-2020,81,89,88,153.0,307.0
16,BALIMELA,462.08,457.44,2.676,1.889,25-11-2020,71,91,74,0.0,360.0
17,SALANADI,82.3,70.1,0.558,0.22,26-11-2020,39,62,44,42.0,0.0
18,RENGALI,123.5,120.09,3.432,2.344,25-11-2020,68,100,81,3.0,200.0
19,MACHKUND(JALAPUT),838.16,837.76,0.893,0.852,25-11-2020,95,94,90,0.0,115.0
20,UPPER KOLAB,858.0,852.7,0.935,0.48,25-11-2020,51,92,72,89.0,320.0
21,UPPER INDRAVATI,642.0,637.56,1.456,0.996,25-11-2020,68,88,72,128.0,600.0
22,SAPUA,168.5,168.52,0.006,0.006,26-11-2020,100,100,67,0.0,0.0
23,HARIHARJHOR,147.5,145.75,0.059,0.048,24-11-2020,81,88,63,9.95,0.0
24,MAYURAKSHI,121.31,117.24,0.48,0.296,26-11-2020,62,77,48,227.0,0.0
25,KANGSABATI,134.14,128.32,0.914,0.453,26-11-2020,50,77,53,341.0,0.0
26,GUMTI,93.55,93.35,0.312,0.303,25-11-2020,97,47,60,0.0,15.0
27,DOYANG HEP,333.0,323.75,0.535,0.381,26-11-2020,71,65,60,0.0,75.0
28,UKAI,105.16,104.3,6.615,6.231,26-11-2020,94,100,73,348.0,300.0
29,SABARMATI(DHAROI),189.59,188.66,0.735,0.65,26-11-2020,88,96,71,95.0,1.0
30,KADANA,127.7,127.36,1.472,1.155,26-11-2020,78,81,72,200.0,120.0
31,SHETRUNJI,55.53,55.47,0.3,0.295,26-11-2020,98,90,66,36.0,0.0
32,BHADAR,107.89,107.85,0.188,0.186,26-11-2020,99,97,58,27.0,0.0
33,DAMANGANGA,79.86,79.2,0.502,0.447,26-11-2020,89,91,88,51.0,1.0
34,DANTIWADA,184.1,178.41,0.399,0.212,26-11-2020,53,35,39,45.0,0.0
35,PANAM,127.41,125.3,0.697,0.418,26-11-2020,60,79,73,36.0,2.0
36,SARDAR SAROVAR,138.68,134.68,5.76,4.512,26-11-2020,78,95,34,2120.0,1450.0
37,KARJAN,115.25,114.35,0.523,0.487,24-11-2020,93,98,81,51.0,3.0
38,SUKHI(GUJ),147.82,147.74,0.167,0.163,25-11-2020,98,98,68,20.7,0.0
39,WATRAK,136.25,135.1,0.154,0.106,26-11-2020,69,88,51,22.98,0.0
40,HATHMATI,180.74,180.44,0.153,0.139,26-11-2020,91,96,59,5.166,0.0
41,MACHCHHU-I,135.33,135.13,0.071,0.064,26-11-2020,90,96,68,0.0,0.0
42,MACHCHHU-II,57.3,56.77,0.091,0.075,26-11-2020,82,92,66,10.13,0.0
43,UND-I,98.0,97.78,0.066,0.063,26-11-2020,95,100,70,9.9,0.0
44,BRAHMANI(GUJ),64.62,64.07,0.071,0.049,26-11-2020,69,76,45,6.413,0.0
45,JAYAKWADI(PAITHAN),463.91,463.91,2.171,2.171,23-11-2020,100,100,52,227.0,0.0
46,KOYANA,657.9,658.55,2.652,2.652,25-11-2020,100,100,90,0.0,1920.0
47,BHIMA(UJJANI),496.83,496.83,1.517,1.517,26-11-2020,100,100,74,125.0,12.0
48,ISAPUR,441.0,440.96,0.965,0.96,26-11-2020,99,79,64,104.0,0.0
49,MULA,552.3,552.3,0.609,0.609,26-11-2020,100,100,82,139.0,0.0
50,YELDARI,461.77,461.76,0.809,0.809,26-11-2020,100,100,48,78.0,0.0
51,GIRNA,398.07,398.07,0.524,0.524,26-11-2020,100,100,47,79.0,0.0
52,KHADAKVASLA,582.47,581.25,0.056,0.04,26-11-2020,71,84,70,78.0,8.0
53,UPPER VAITARNA,603.5,603.34,0.331,0.327,26-11-2020,99,99,91,0.0,61.0
54,UPPER TAPI,214.0,214.0,0.255,0.255,26-11-2020,100,100,96,45.0,0.0
55,PENCH(TOTLADOH),490.0,489.52,1.091,0.979,26-11-2020,90,92,60,127.0,160.0
56,UPPER WARDHA,342.5,342.25,0.564,0.541,26-11-2020,96,97,85,70.0,0.0
57,BHATSA,142.07,138.76,0.942,0.853,26-11-2020,91,92,86,29.38,15.0
58,DHOM,747.7,747.06,0.331,0.316,26-11-2020,95,100,83,36.2,2.0
