S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,505.17,6.229,4.589,08-12-2022,74.0,55.0,70.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,417.22,6.157,4.304,08-12-2022,70.0,47.0,61.0,0.0,396.0
*3,KOL DAM,642.0,641.38,0.089,0.079,08-12-2022,89.0,91.0,94.0,0.0,800.0
*4,THEIN DAM,527.91,519.16,2.344,1.721,08-12-2022,73.0,41.0,52.0,348.0,600.0
*5,MAHI BAJAJ SAGAR,280.75,278.95,1.711,1.474,08-12-2022,86.0,91.0,90.0,63.0,140.0
6,JHAKAM,359.5,357.0,0.132,0.107,08-12-2022,81.0,100.0,83.0,28.0,0.0
*7,RANA PRATAP SAGAR,352.81,351.69,1.436,1.221,08-12-2022,85.0,93.0,50.0,229.0,172.0
8,BISALPUR,315.5,315.12,1.076,1.02,08-12-2022,95.0,47.0,65.0,81.8,0.0
9,JAWAI DAM,313.4,311.73,0.193,0.17,08-12-2022,88.0,13.0,48.0,38.67,0.0
10,JAISAMAND,295.54,298.91,0.296,0.287,08-12-2022,97.0,68.0,65.0,16.0,0.0
11,TENUGHAT,269.14,260.54,0.821,0.439,08-12-2022,53.0,50.0,48.0,0.0,0.0
12,MAITHON,146.3,147.4,0.471,0.471,08-12-2022,100.0,100.0,83.0,342.0,0.0
14,KONAR,425.81,425.39,0.176,0.169,08-12-2022,96.0,98.0,88.0,0.0,0.0
15,TILAIYA,368.81,367.2,0.142,0.088,08-12-2022,62.0,100.0,83.0,0.0,4.0
16,GETALSUD,590.06,587.07,0.218,0.127,08-12-2022,58.0,56.0,56.0,0.0,130.0
*17,HIRAKUD,192.02,191.23,5.378,4.32,06-12-2022,80.0,86.0,86.0,153.0,307.0
