S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,492.82,6.229,3.232,27-07-2017,52,38,51,676,1200
*2,PONG DAM(BEAS),423.67,408.02,6.157,2.666,27-07-2017,43,22,38,-,360
*3,THEIN DAM,527.91,521.33,2.344,1.841,26-07-2017,79,39,47,348,600
*4,MAHI BAJAJ SAGAR,280.75,272.35,1.711,0.801,22-07-2017,47,36,36,63,140
5,JHAKAM,359.5,349.6,0.132,0.052,22-07-2017,39,8,23,28,-
*6,RANA PRATAP SAGAR,352.81,348.45,1.436,0.649,26-07-2017,45,67,51,229,172
7,TENUGHAT,269.14,263.32,0.821,0.563,27-07-2017,69,45,39,-,-
8,MAITHON,146.3,146.24,0.471,0.438,27-07-2017,93,51,51,342,-
*12,HIRAKUD,192.02,185.38,5.378,1.476,27-07-2017,27,24,34,153,307
*13,BALIMELA,462.08,449.18,2.676,0.858,26-07-2017,32,45,20,-,360
14,SALANADI,82.3,68.92,0.558,0.195,26-07-2017,35,12,28,42,-
*15,RENGALI,123.5,117.58,3.432,1.581,26-07-2017,46,24,24,3,200
*16,MACHKUND(JALAPUT),838.16,830.72,0.893,0.432,26-07-2017,48,48,43,-,115
*17,UPPER KOLAB,858.0,850.31,0.935,0.3,26-07-2017,32,33,22,89,320
*18,UPPER INDRAVATI,642.0,632.88,1.456,0.571,25-07-2017,39,37,29,128,600
19,MAYURAKSHI,121.31,117.35,0.48,0.301,27-07-2017,63,45,50,227,-
20,KANGSABATI,134.14,132.34,0.914,0.787,27-07-2017,86,24,42,341,-
21,GUMTI,93.55,92.3,0.312,0.254,25-07-2017,81,53,41,-,15
*22,UKAI,105.16,95.05,6.615,2.137,27-07-2017,32,37,39,348,300
23,SABARMATI(DHAROI),189.59,185.4,0.735,0.371,24-07-2017,50,25,26,95,1
*24,KADANA,127.7,125.6,1.472,0.98,27-07-2017,67,33,44,200,120
25,SHETRUNJI,55.53,50.67,0.3,0.064,22-07-2017,21,19,36,36,-
26,BHADAR,107.89,103.69,0.188,0.054,22-07-2017,29,3,32,27,-
27,DAMANGANGA,79.86,71.9,0.502,0.178,27-07-2017,35,47,33,51,1
28,DANTIWADA,184.1,179.53,0.399,0.243,24-07-2017,61,2,8,45,-
29,PANAM,127.41,124.6,0.697,0.38,27-07-2017,55,27,46,36,2
*30,SARDAR SAROVAR,121.92,118.89,1.566,1.059,27-07-2017,68,71,62,2120,1450
31,KARJAN,115.25,108.97,0.523,0.346,27-07-2017,66,11,44,51,3
32,JAYAKWADI(PAITHAN),463.91,459.56,2.171,0.787,25-07-2017,36,0,12,227,-
*33,KOYANA,657.9,651.94,2.652,2.064,26-07-2017,78,55,60,-,1920
34,BHIMA(UJJANI),496.83,493.44,1.517,0.035,27-07-2017,2,0,19,125,12
35,ISAPUR,441.0,427.19,0.965,0.058,26-07-2017,6,11,36,104,-
36,MULA,552.3,546.82,0.609,0.352,27-07-2017,58,48,32,139,-
37,YELDARI,461.77,448.71,0.809,0.027,27-07-2017,3,0,15,78,-
38,GIRNA,398.07,390.47,0.524,0.208,26-07-2017,40,6,10,79,-
39,KHADAKVASLA,582.47,582.47,0.056,0.056,26-07-2017,100,82,61,78,8
*40,UPPER VAITARNA,603.5,601.8,0.331,0.276,26-07-2017,83,61,50,-,61
41,UPPER TAPI,214.0,208.15,0.255,0.011,26-07-2017,4,23,34,45,-
*42,PENCH(TOTLADOH),490.0,470.7,1.091,0.111,26-07-2017,10,58,36,127,160
43,UPPER WARDHA,342.5,338.1,0.564,0.239,27-07-2017,42,76,56,70,-
44,BHATSA,142.07,136.18,0.942,0.788,26-07-2017,84,71,54,29.378,15
45,DHOM,747.7,739.73,0.331,0.171,26-07-2017,52,53,48,36.2,2
46,DUDHGANGA,646.0,639.99,0.664,0.486,26-07-2017,73,50,61,2.441,24
47,MANIKDOH,711.25,701.75,0.288,0.142,26-07-2017,49,36,21,2.2,6
48,BHANDARDARA,744.91,744.12,0.304,0.289,26-07-2017,95,59,53,63.74,46
49,MATATILA,308.46,301.26,0.707,0.07,26-07-2017,10,68,50,-,30
*50,RIHAND,268.22,259.66,5.649,2.107,27-07-2017,37,17,17,-,300
*51,RAMGANGA,365.3,324.15,2.196,1.72,27-07-2017,78,24,36,1897,198
*52,TEHRI,830.0,791.75,2.615,1.23,27-07-2017,47,40,37,2351,1000
*53,GANDHI SAGAR,399.9,394.42,6.827,3.657,26-07-2017,54,41,30,220,115
54,TAWA,355.4,347.02,1.944,0.82,27-07-2017,42,85,62,247,-
*55,BARGI,422.76,415.0,3.18,1.35,27-07-2017,42,68,42,157,90
*56,BANSAGAR,341.64,336.57,5.166,3.052,26-07-2017,59,56,36,488,425
*57,INDIRA SAGAR,262.13,249.42,9.745,1.949,27-07-2017,20,69,32,2380,1000
58,BARNA DAM,348.55,343.03,0.456,0.14,26-07-2017,31,86,44,546,-
*59,MINIMATA BANGO,359.66,354.2,3.046,2.014,26-07-2017,66,36,55,-,120
60,MAHANADI,348.7,342.98,0.767,0.319,26-07-2017,42,51,49,319,10
*61,SRISAILAM,269.75,237.07,8.288,0.456,27-07-2017,6,9,27,0,770
*62,NAGARJUNA SAGAR,179.83,152.67,6.841,0.0,27-07-2017,0,0,25,895,810
63,SOMASILA,100.58,82.03,1.994,0.205,27-07-2017,10,16,25,168,0
64,SRIRAMSAGAR,332.54,321.69,2.3,0.271,27-07-2017,12,32,27,411,27
65,LOWER MANAIR,280.42,272.4,0.621,0.21,27-07-2017,34,11,26,199,60
66,KRISHNARAJA SAGARA,752.5,741.71,1.163,0.317,27-07-2017,27,44,61,79,-
*67,TUNGABHADRA,497.74,490.57,3.276,0.97,27-07-2017,30,35,57,529,72
68,GHATAPRABHA(HIDKAL),662.95,653.19,1.391,0.744,27-07-2017,53,44,53,317,-
69,BHADRA,657.76,643.89,1.785,0.53,27-07-2017,30,38,65,106,39
70,LINGANAMAKKI,554.43,542.24,4.294,1.5,27-07-2017,35,36,47,-,55
71,NARAYANPUR,492.25,491.6,0.863,0.656,27-07-2017,76,81,65,425,-
72,MALAPRABHA(RENUKA),633.83,625.62,0.972,0.223,27-07-2017,23,15,31,215,-
73,KABINI,696.16,692.93,0.444,0.271,27-07-2017,61,64,56,85,-
74,HEMAVATHY,890.63,881.3,0.927,0.393,27-07-2017,42,47,68,265,-
75,HARANGI,871.42,871.18,0.22,0.22,27-07-2017,100,99,84,53,-
76,SUPA,564.0,542.7,4.12,1.962,27-07-2017,48,34,37,-,-
77,VANI VILAS SAGAR,652.28,631.91,0.802,0.013,27-07-2017,2,5,12,123,-
*79,GERUSOPPA,55.0,46.68,0.13,0.086,27-07-2017,66,75,82,83,240
80,KALLADA(PARAPPAR),115.82,96.74,0.507,0.148,27-07-2017,29,57,49,62,-
*81,IDAMALAYAR,169.0,139.44,1.018,0.298,27-07-2017,29,43,45,33,75
*82,IDUKKI,732.43,706.86,1.46,0.324,27-07-2017,22,39,42,-,780
*83,KAKKI,981.46,947.96,0.447,0.1,27-07-2017,22,54,51,23,300
*84,PERIYAR,867.41,859.46,0.173,0.017,27-07-2017,10,35,53,84,140
85,MALAMPUZHA,115.06,104.64,0.224,0.049,27-07-2017,22,31,53,21,3
86,LOWER BHAWANI,278.89,263.87,0.792,0.13,27-07-2017,16,26,52,105,8
*87,METTUR(STANLEY),240.79,213.19,2.647,0.206,27-07-2017,8,24,50,122,360
88,VAIGAI,279.2,266.77,0.172,0.011,27-07-2017,6,4,23,61,6
89,PARAMBIKULAM,556.26,540.37,0.38,0.084,27-07-2017,22,34,62,101,-
*91,SHOLAYAR,1002.79,975.88,0.143,0.024,27-07-2017,17,55,74,-,95
