S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
*1,GOBIND SAGAR(BHAKRA),512.06,475.83,6.229,1.555,19-05-2016,25,41,24,676,1200
*2,PONG DAM(BEAS),423.67,392.21,6.157,0.582,19-05-2016,9,36,28,-,360
*3,THEIN DAM,527.91,502.4,2.344,0.744,19-05-2016,32,84,49,348,600
*4,MAHI BAJAJ SAGAR,280.75,266.45,1.711,0.349,18-05-2016,20,30,22,63,140
5,JHAKAM,359.5,337.65,0.132,0.01,18-05-2016,8,18,16,28,-
*6,RANA PRATAP SAGAR,352.81,347.66,1.436,0.524,18-05-2016,36,22,39,229,172
7,TENUGHAT,269.14,255.59,0.821,0.27,16-05-2016,33,41,30,-,-
8,MAITHON,146.3,135.65,0.471,0.047,16-05-2016,10,18,29,342,-
*12,HIRAKUD,192.02,184.86,5.378,1.301,18-05-2016,24,23,23,153,307
*13,BALIMELA,462.08,450.22,2.676,0.971,18-05-2016,36,52,16,-,360
14,SALANADI,82.3,52.8,0.558,0.018,18-05-2016,3,38,25,42,-
*15,RENGALI,123.5,113.45,3.432,0.647,18-05-2016,19,54,16,3,200
*16,MACHKUND(JALAPUT),838.16,830.0,0.893,0.343,18-05-2016,38,31,39,-,115
*17,UPPER KOLAB,858.0,848.58,0.935,0.207,18-05-2016,22,46,20,89,320
*18,UPPER INDRAVATI,642.0,631.31,1.456,0.442,19-05-2016,30,42,22,128,600
19,MAYURAKSHI,121.31,109.58,0.48,0.073,16-05-2016,15,15,17,227,-
20,KANGSABATI,134.14,122.7,0.914,0.18,16-05-2016,20,21,11,341,-
21,GUMTI,93.55,89.25,0.312,0.132,18-05-2016,42,5,9,-,15
*22,UKAI,105.16,89.38,6.615,0.951,18-05-2016,14,23,30,348,300
23,SABARMATI(DHAROI),189.59,181.97,0.735,0.171,18-05-2016,23,13,22,95,1
*24,KADANA,127.7,116.61,1.472,0.335,18-05-2016,23,60,51,200,120
25,SHETRUNJI,55.53,49.12,0.3,0.037,18-05-2016,12,13,8,36,-
26,BHADAR,107.89,101.07,0.188,0.016,17-05-2016,9,15,20,27,-
27,DAMANGANGA,79.86,67.75,0.502,0.08,18-05-2016,16,19,31,51,1
28,DANTIWADA,184.1,164.09,0.399,0.009,18-05-2016,2,1,2,45,-
29,PANAM,127.41,117.8,0.697,0.116,18-05-2016,17,46,40,36,2
*30,SARDAR SAROVAR,121.92,119.74,1.566,1.181,18-05-2016,75,85,44,2120,1450
31,KARJAN,115.25,92.55,0.523,0.081,18-05-2016,15,34,48,51,3
32,JAYAKWADI(PAITHAN),463.91,454.07,2.171,0.0,19-05-2016,0,6,18,227,-
*33,KOYANA,657.9,625.27,2.652,0.229,18-05-2016,9,33,34,-,1920
34,BHIMA(UJJANI),496.83,486.36,1.517,0.0,18-05-2016,0,0,8,125,12
35,ISAPUR,441.0,426.94,0.965,0.048,18-05-2016,5,20,28,104,-
36,MULA,552.3,536.31,0.609,0.043,19-05-2016,7,12,14,139,-
37,YELDARI,461.77,447.12,0.809,0.0,18-05-2016,0,5,11,78,-
38,GIRNA,398.07,379.65,0.524,0.0,18-05-2016,0,9,16,79,-
39,KHADAKVASLA,582.47,580.43,0.056,0.03,18-05-2016,54,68,34,78,8
*40,UPPER VAITARNA,603.5,595.3,0.331,0.1,18-05-2016,30,26,35,-,61
41,UPPER TAPI,214.0,208.61,0.255,0.023,18-05-2016,9,71,31,45,-
*42,PENCH(TOTLADOH),490.0,471.08,1.091,0.119,18-05-2016,11,18,23,127,160
43,UPPER WARDHA,342.5,335.95,0.564,0.128,19-05-2016,23,32,34,70,-
44,BHATSA,142.07,112.54,0.942,0.328,18-05-2016,35,31,37,29.378,15
45,DHOM,747.7,729.42,0.331,0.084,18-05-2016,25,40,31,36.2,2
46,DUDHGANGA,646.0,609.81,0.664,0.01,18-05-2016,2,32,29,2.441,24
47,MANIKDOH,711.25,682.57,0.288,0.019,18-05-2016,7,8,5,2.2,6
48,BHANDARDARA,342.5,335.95,0.304,0.013,19-05-2016,23,32,34,70,-
49,MATATILA,308.46,301.51,0.707,0.081,18-05-2016,11,76,36,-,30
*50,RIHAND,268.22,256.55,5.649,1.007,17-05-2016,18,16,11,-,300
*51,RAMGANGA,365.3,324.34,2.196,0.177,19-05-2016,8,76,32,1897,198
*52,TEHRI,830.0,742.1,2.615,0.03,19-05-2016,1,10,5,2351,1000
*53,GANDHI SAGAR,399.9,392.32,6.827,2.783,18-05-2016,41,40,17,220,115
54,TAWA,355.4,337.11,1.944,0.121,19-05-2016,6,31,22,247,-
*55,BARGI,422.76,413.2,3.18,1.084,19-05-2016,34,24,18,157,90
*56,BANSAGAR,341.64,332.99,5.166,1.92,18-05-2016,37,61,27,488,425
*57,INDIRA SAGAR,262.13,248.75,9.745,1.678,19-05-2016,17,18,11,2380,1000
58,BARNA DAM,348.55,339.26,0.456,0.027,18-05-2016,6,23,14,546,-
*59,MINIMATA BANGO,359.66,346.07,3.046,1.008,17-05-2016,33,74,46,-,120
60,MAHANADI,348.7,340.9,0.767,0.197,18-05-2016,26,11,31,319,10
*61,SRISAILAM,269.75,236.23,8.288,0.428,19-05-2016,5,30,14,0,770
*62,NAGARJUNA SAGAR,179.83,154.72,6.841,0.0,19-05-2016,0,3,24,895,810
63,SOMASILA,100.58,89.91,1.994,0.694,19-05-2016,35,16,35,168,0
64,SRIRAMSAGAR,332.54,319.07,2.3,0.133,19-05-2016,6,14,9,411,27
65,LOWER MANAIR,280.42,267.54,0.621,0.074,19-05-2016,12,21,26,199,60
66,KRISHNARAJA SAGARA,752.5,738.56,1.163,0.169,17-05-2016,15,19,15,79,-
*67,TUNGABHADRA,497.74,479.15,3.276,0.045,19-05-2016,1,27,6,529,72
68,GHATAPRABHA(HIDKAL),662.95,631.89,1.391,0.037,18-05-2016,3,6,4,317,-
69,BHADRA,657.76,636.1,1.785,0.139,18-05-2016,8,30,28,106,39
70,LINGANAMAKKI,554.43,537.19,4.294,0.861,18-05-2016,20,17,19,-,55
71,NARAYANPUR,492.25,485.11,0.863,0.101,19-05-2016,12,23,35,425,-
72,MALAPRABHA(RENUKA),633.83,620.16,0.972,0.019,18-05-2016,2,8,7,215,-
73,KABINI,696.16,684.61,0.444,0.0,17-05-2016,0,43,8,85,-
74,HEMAVATHY,890.63,872.75,0.927,0.094,17-05-2016,10,15,9,265,-
75,HARANGI,871.42,852.05,0.22,0.017,17-05-2016,8,12,15,53,-
76,SUPA,564.0,526.37,4.12,0.891,18-05-2016,22,38,26,-,-
77,VANI VILAS SAGAR,652.28,634.67,0.802,0.052,19-05-2016,6,5,13,123,-
*79,GERUSOPPA,55.0,53.4,0.13,0.12,19-05-2016,92,90,87,83,240
80,KALLADA(PARAPPAR),115.82,103.35,0.507,0.238,18-05-2016,47,27,24,62,-
*81,IDAMALAYAR,169.0,133.98,1.018,0.205,18-05-2016,20,26,21,33,75
*82,IDUKKI,732.43,706.51,1.46,0.314,18-05-2016,22,39,23,-,780
*83,KAKKI,981.46,954.65,0.447,0.14,18-05-2016,31,31,26,23,300
*84,PERIYAR,867.41,859.31,0.173,0.015,18-05-2016,9,15,32,84,140
85,MALAMPUZHA,867.41,859.31,0.224,0.015,18-05-2016,9,15,32,84,140
86,LOWER BHAWANI,278.89,259.04,0.792,0.049,18-05-2016,6,24,34,105,8
*87,METTUR(STANLEY),240.79,218.71,2.647,0.461,18-05-2016,17,33,44,122,360
88,VAIGAI,279.2,267.43,0.172,0.013,18-05-2016,8,21,28,61,6
89,PARAMBIKULAM,556.26,537.06,0.38,0.035,18-05-2016,9,17,32,101,-
*91,SHOLAYAR,1002.79,956.54,0.143,0.0,18-05-2016,0,8,6,-,95
