S. NO,NAME OF RESERVOIR,FRL (m),RESERVOIR LEVEL (m),LIVE CAPACITY AT FRL (BCM),CURRENT LIVE STORAGE (BCM),DATE,CURRENT YEAR,LAST YEAR,LAST 10 YEARS AVERAGE,IRR. (CCA) IN TH. HA,HYDEL IN MW
1,GOBIND SAGAR(BHAKRA),512.06,502.35,6.229,4.185,20-07-2023,67.0,31.0,43.0,676.0,1379.0
*2,PONG DAM(BEAS),423.67,418.8,6.157,4.647,20-07-2023,75.0,26.0,33.0,0.0,396.0
*3,KOL DAM,642.0,638.05,0.089,0.03,20-07-2023,34.0,42.0,47.0,0.0,800.0
4,THEIN DAM,527.91,524.68,2.344,2.078,20-07-2023,89.0,42.0,51.0,348.0,600.0
5,MAHI BAJAJ SAGAR,280.75,273.2,1.711,0.869,20-07-2023,51.0,43.0,43.0,63.0,140.0
6,JHAKAM,359.5,347.9,0.132,0.044,20-07-2023,33.0,49.0,33.0,28.0,0.0
7,RANA PRATAP SAGAR,352.81,351.95,1.436,1.334,20-07-2023,93.0,77.0,47.0,229.0,172.0
8,BISALPUR,315.5,313.52,1.076,0.707,20-07-2023,66.0,22.0,33.0,81.8,0.0
9,JAWAI DAM,313.4,310.42,0.193,0.141,20-07-2023,73.0,15.0,12.0,38.67,0.0
10,JAISAMAND,295.54,292.74,0.296,0.167,20-07-2023,56.0,32.0,31.0,16.0,0.0
11,TENUGHAT,269.14,257.36,0.821,0.322,20-07-2023,39.0,35.0,43.0,0.0,0.0
$12,MAITHON,146.3,140.67,0.471,0.183,20-07-2023,39.0,25.0,48.0,342.0,0.0
*$13,PANCHET HILL,124.97,122.04,0.184,0.063,20-07-2023,34.0,45.0,73.0,0.0,80.0
$14,KONAR,425.81,417.67,0.176,0.055,20-07-2023,31.0,14.0,39.0,0.0,0.0
$15,TILAIYA,368.81,364.42,0.142,0.018,20-07-2023,13.0,10.0,30.0,0.0,4.0
*16,GETALSUD,590.06,584.51,0.218,0.068,20-07-2023,31.0,25.0,41.0,0.0,130.0
17,HIRAKUD,192.02,186.34,5.378,1.83,20-07-2023,34.0,40.0,21.0,153.0,307.0
*18,BALIMELA,462.08,445.16,2.676,0.477,20-07-2023,18.0,12.0,30.0,0.0,360.0
19,SALANADI,82.3,72.5,0.558,0.273,20-07-2023,49.0,69.0,42.0,42.0,0.0
20,RENGALI,123.5,112.61,3.432,0.486,20-07-2023,14.0,6.0,22.0,3.0,200.0
*21,MACHKUND(JALAPUT),838.16,822.5,0.893,0.08,20-07-2023,9.0,6.0,28.0,0.0,115.0
22,UPPER KOLAB,858.0,850.04,0.935,0.28,20-07-2023,30.0,15.0,23.0,89.0,320.0
23,UPPER INDRAVATI,642.0,629.63,1.456,0.31,20-07-2023,21.0,36.0,31.0,128.0,600.0
24,SAPUA,168.5,167.2,0.006,0.005,20-07-2023,83.0,100.0,67.0,0.0,0.0
25,HARIHARJHOR,147.5,142.1,0.059,0.011,20-07-2023,19.0,46.0,46.0,9.95,0.0
26,MANDIRA DAM,210.31,206.72,0.309,0.168,20-07-2023,54.0,51.0,60.0,0.0,0.0
27,MAYURAKSHI,121.31,112.27,0.48,0.128,20-07-2023,27.0,29.0,46.0,227.0,0.0
28,KANGSABATI,134.14,123.38,0.914,0.205,20-07-2023,22.0,48.0,48.0,341.0,0.0
29,GUMTI,93.55,88.45,0.312,0.105,20-07-2023,34.0,46.0,57.0,0.0,15.0
*30,DOYANG HEP,333.0,315.4,0.535,0.268,20-07-2023,50.0,40.0,51.0,0.0,75.0
31,CHANDAN DAM,152.39,143.13,0.14,0.05,20-07-2023,39.71,47.79,70.59,75.0,0.0
32,UKAI,105.16,96.11,6.615,2.502,20-07-2023,38.0,72.0,34.0,348.0,300.0
33,SABARMATI(DHAROI),189.59,187.34,0.735,0.526,20-07-2023,72.0,22.0,21.0,95.0,1.0
34,KADANA,127.7,115.98,1.472,0.305,20-07-2023,21.0,33.0,41.0,200.0,120.0
35,SHETRUNJI,55.53,54.9,0.3,0.299,20-07-2023,100.0,69.0,38.0,36.0,0.0
36,BHADAR,107.89,105.4,0.188,0.098,20-07-2023,52.0,37.0,27.0,27.0,0.0
37,DAMANGANGA,79.86,70.55,0.502,0.142,20-07-2023,28.0,29.0,32.0,51.0,1.0
38,DANTIWADA,184.1,182.3,0.399,0.327,20-07-2023,82.0,7.0,6.0,45.0,0.0
39,PANAM,127.41,121.5,0.697,0.237,20-07-2023,34.0,27.0,40.0,36.0,2.0
40,SARDAR SAROVAR,138.68,126.79,5.76,2.486,20-07-2023,43.0,27.0,16.0,2120.0,1450.0
41,KARJAN,115.25,104.81,0.523,0.255,20-07-2023,49.0,55.0,38.0,51.0,3.0
42,SUKHI(GUJ),147.82,141.85,0.167,0.056,20-07-2023,34.0,47.0,22.0,20.7,0.0
43,WATRAK,136.25,132.28,0.154,0.053,20-07-2023,34.0,8.0,23.0,22.98,0.0
44,HATHMATI,180.74,178.06,0.153,0.059,20-07-2023,39.0,10.0,12.0,5.166,0.0
45,MACHCHHU-I,135.33,134.26,0.071,0.049,20-07-2023,69.0,30.0,25.0,0.0,0.0
46,MACHCHHU-II,57.3,54.76,0.091,0.044,20-07-2023,48.0,44.0,27.0,10.13,0.0
47,UND-I,98.0,97.1,0.066,0.053,20-07-2023,80.0,59.0,30.0,9.9,0.0
